     Time	   ECG1	   ECG2
[10:58:05.188]	  0.185	  0.085
[10:58:05.195]	  0.175	  0.085
[10:58:05.203]	  0.165	  0.075
[10:58:05.211]	  0.155	  0.075
[10:58:05.219]	  0.145	  0.065
[10:58:05.227]	  0.135	  0.055
[10:58:05.234]	  0.125	  0.055
[10:58:05.242]	  0.115	  0.045
[10:58:05.250]	  0.105	  0.035
[10:58:05.258]	  0.085	  0.025
[10:58:05.266]	  0.065	 -0.025
[10:58:05.273]	 -0.245	 -0.685
[10:58:05.281]	 -0.675	 -0.615
[10:58:05.289]	 -0.605	 -0.565
[10:58:05.297]	 -0.565	 -0.545
[10:58:05.305]	 -0.555	 -0.535
[10:58:05.313]	 -0.545	 -0.535
[10:58:05.320]	 -0.545	 -0.525
[10:58:05.328]	 -0.545	 -0.525
[10:58:05.336]	 -0.545	 -0.525
[10:58:05.344]	 -0.545	 -0.525
[10:58:05.352]	 -0.535	 -0.515
[10:58:05.359]	 -0.535	 -0.515
[10:58:05.367]	 -0.525	 -0.515
[10:58:05.375]	 -0.525	 -0.505
[10:58:05.383]	 -0.515	 -0.495
[10:58:05.391]	 -0.515	 -0.495
[10:58:05.398]	 -0.505	 -0.485
[10:58:05.406]	 -0.505	 -0.485
[10:58:05.414]	 -0.505	 -0.475
[10:58:05.422]	 -0.495	 -0.465
[10:58:05.430]	 -0.485	 -0.465
[10:58:05.438]	 -0.475	 -0.455
[10:58:05.445]	 -0.475	 -0.445
[10:58:05.453]	 -0.465	 -0.445
[10:58:05.461]	 -0.465	 -0.445
[10:58:05.469]	 -0.455	 -0.435
[10:58:05.477]	 -0.445	 -0.425
[10:58:05.484]	 -0.445	 -0.425
[10:58:05.492]	 -0.435	 -0.415
[10:58:05.500]	 -0.425	 -0.405
[10:58:05.508]	 -0.425	 -0.405
[10:58:05.516]	 -0.425	 -0.395
[10:58:05.523]	 -0.415	 -0.395
[10:58:05.531]	 -0.405	 -0.385
[10:58:05.539]	 -0.395	 -0.375
[10:58:05.547]	 -0.395	 -0.375
[10:58:05.555]	 -0.385	 -0.365
[10:58:05.563]	 -0.385	 -0.365
[10:58:05.570]	 -0.375	 -0.355
[10:58:05.578]	 -0.365	 -0.355
[10:58:05.586]	 -0.365	 -0.345
[10:58:05.594]	 -0.355	 -0.345
[10:58:05.602]	 -0.345	 -0.335
[10:58:05.609]	 -0.345	 -0.325
[10:58:05.617]	 -0.335	 -0.325
[10:58:05.625]	 -0.325	 -0.315
[10:58:05.633]	 -0.315	 -0.305
[10:58:05.641]	 -0.305	 -0.305
[10:58:05.648]	 -0.305	 -0.295
[10:58:05.656]	 -0.295	 -0.285
[10:58:05.664]	 -0.285	 -0.275
[10:58:05.672]	 -0.275	 -0.275
[10:58:05.680]	 -0.265	 -0.265
[10:58:05.688]	 -0.255	 -0.265
[10:58:05.695]	 -0.245	 -0.245
[10:58:05.703]	 -0.235	 -0.245
[10:58:05.711]	 -0.225	 -0.235
[10:58:05.719]	 -0.215	 -0.235
[10:58:05.727]	 -0.205	 -0.225
[10:58:05.734]	 -0.195	 -0.215
[10:58:05.742]	 -0.185	 -0.215
[10:58:05.750]	 -0.175	 -0.205
[10:58:05.758]	 -0.155	 -0.185
[10:58:05.766]	 -0.135	 -0.015
[10:58:05.773]	  0.315	  0.495
[10:58:05.781]	  0.595	  0.435
[10:58:05.789]	  0.525	  0.395
[10:58:05.797]	  0.495	  0.375
[10:58:05.805]	  0.475	  0.365
[10:58:05.813]	  0.485	  0.355
[10:58:05.820]	  0.475	  0.365
[10:58:05.828]	  0.475	  0.355
[10:58:05.836]	  0.475	  0.355
[10:58:05.844]	  0.465	  0.345
[10:58:05.852]	  0.465	  0.345
[10:58:05.859]	  0.455	  0.345
[10:58:05.867]	  0.455	  0.335
[10:58:05.875]	  0.455	  0.325
[10:58:05.883]	  0.455	  0.335
[10:58:05.891]	  0.445	  0.325
[10:58:05.898]	  0.435	  0.315
[10:58:05.906]	  0.435	  0.315
[10:58:05.914]	  0.425	  0.305
[10:58:05.922]	  0.415	  0.305
[10:58:05.930]	  0.415	  0.295
[10:58:05.938]	  0.405	  0.285
[10:58:05.945]	  0.405	  0.285
[10:58:05.953]	  0.395	  0.275
[10:58:05.961]	  0.385	  0.265
[10:58:05.969]	  0.385	  0.265
[10:58:05.977]	  0.375	  0.265
[10:58:05.984]	  0.365	  0.255
[10:58:05.992]	  0.365	  0.245
[10:58:06.000]	  0.355	  0.235
[10:58:06.008]	  0.345	  0.235
[10:58:06.016]	  0.345	  0.235
[10:58:06.023]	  0.335	  0.225
[10:58:06.031]	  0.325	  0.225
[10:58:06.039]	  0.325	  0.205
[10:58:06.047]	  0.315	  0.205
[10:58:06.055]	  0.305	  0.205
[10:58:06.063]	  0.305	  0.185
[10:58:06.070]	  0.295	  0.185
[10:58:06.078]	  0.285	  0.185
[10:58:06.086]	  0.285	  0.175
[10:58:06.094]	  0.275	  0.165
[10:58:06.102]	  0.265	  0.165
[10:58:06.109]	  0.255	  0.165
[10:58:06.117]	  0.255	  0.155
[10:58:06.125]	  0.245	  0.145
[10:58:06.133]	  0.245	  0.145
[10:58:06.141]	  0.235	  0.135
[10:58:06.148]	  0.225	  0.125
[10:58:06.156]	  0.215	  0.125
[10:58:06.164]	  0.205	  0.115
[10:58:06.172]	  0.195	  0.105
[10:58:06.180]	  0.185	  0.105
[10:58:06.188]	  0.175	  0.085
[10:58:06.195]	  0.165	  0.085
[10:58:06.203]	  0.155	  0.085
[10:58:06.211]	  0.155	  0.075
[10:58:06.219]	  0.145	  0.065
[10:58:06.227]	  0.135	  0.065
[10:58:06.234]	  0.115	  0.045
[10:58:06.242]	  0.105	  0.045
[10:58:06.250]	  0.095	  0.045
[10:58:06.258]	  0.075	  0.035
[10:58:06.266]	  0.055	 -0.075
[10:58:06.273]	 -0.315	 -0.675
[10:58:06.281]	 -0.675	 -0.615
[10:58:06.289]	 -0.615	 -0.555
[10:58:06.297]	 -0.575	 -0.545
[10:58:06.305]	 -0.555	 -0.535
[10:58:06.313]	 -0.555	 -0.525
[10:58:06.320]	 -0.545	 -0.525
[10:58:06.328]	 -0.555	 -0.525
[10:58:06.336]	 -0.545	 -0.525
[10:58:06.344]	 -0.545	 -0.515
[10:58:06.352]	 -0.535	 -0.505
[10:58:06.359]	 -0.535	 -0.505
[10:58:06.367]	 -0.545	 -0.505
[10:58:06.375]	 -0.525	 -0.495
[10:58:06.383]	 -0.525	 -0.485
[10:58:06.391]	 -0.525	 -0.495
[10:58:06.398]	 -0.515	 -0.485
[10:58:06.406]	 -0.515	 -0.475
[10:58:06.414]	 -0.505	 -0.465
[10:58:06.422]	 -0.505	 -0.465
[10:58:06.430]	 -0.495	 -0.465
[10:58:06.438]	 -0.485	 -0.455
[10:58:06.445]	 -0.475	 -0.445
[10:58:06.453]	 -0.475	 -0.445
[10:58:06.461]	 -0.475	 -0.435
[10:58:06.469]	 -0.465	 -0.435
[10:58:06.477]	 -0.455	 -0.425
[10:58:06.484]	 -0.455	 -0.425
[10:58:06.492]	 -0.455	 -0.415
[10:58:06.500]	 -0.445	 -0.405
[10:58:06.508]	 -0.435	 -0.405
[10:58:06.516]	 -0.435	 -0.395
[10:58:06.523]	 -0.425	 -0.395
[10:58:06.531]	 -0.415	 -0.385
[10:58:06.539]	 -0.405	 -0.375
[10:58:06.547]	 -0.405	 -0.375
[10:58:06.555]	 -0.395	 -0.365
[10:58:06.563]	 -0.385	 -0.365
[10:58:06.570]	 -0.375	 -0.355
[10:58:06.578]	 -0.375	 -0.345
[10:58:06.586]	 -0.365	 -0.345
[10:58:06.594]	 -0.355	 -0.335
[10:58:06.602]	 -0.355	 -0.325
[10:58:06.609]	 -0.345	 -0.325
[10:58:06.617]	 -0.345	 -0.325
[10:58:06.625]	 -0.335	 -0.315
[10:58:06.633]	 -0.325	 -0.305
[10:58:06.641]	 -0.315	 -0.295
[10:58:06.648]	 -0.315	 -0.295
[10:58:06.656]	 -0.305	 -0.285
[10:58:06.664]	 -0.285	 -0.275
[10:58:06.672]	 -0.285	 -0.265
[10:58:06.680]	 -0.275	 -0.265
[10:58:06.688]	 -0.265	 -0.255
[10:58:06.695]	 -0.255	 -0.245
[10:58:06.703]	 -0.245	 -0.235
[10:58:06.711]	 -0.225	 -0.235
[10:58:06.719]	 -0.225	 -0.225
[10:58:06.727]	 -0.215	 -0.215
[10:58:06.734]	 -0.205	 -0.215
[10:58:06.742]	 -0.185	 -0.205
[10:58:06.750]	 -0.175	 -0.195
[10:58:06.758]	 -0.155	 -0.175
[10:58:06.766]	 -0.135	  0.015
[10:58:06.773]	  0.335	  0.515
[10:58:06.781]	  0.595	  0.445
[10:58:06.789]	  0.535	  0.405
[10:58:06.797]	  0.495	  0.385
[10:58:06.805]	  0.485	  0.375
[10:58:06.813]	  0.475	  0.365
[10:58:06.820]	  0.475	  0.375
[10:58:06.828]	  0.475	  0.365
[10:58:06.836]	  0.475	  0.365
[10:58:06.844]	  0.465	  0.365
[10:58:06.852]	  0.455	  0.365
[10:58:06.859]	  0.455	  0.345
[10:58:06.867]	  0.455	  0.345
[10:58:06.875]	  0.455	  0.345
[10:58:06.883]	  0.445	  0.335
[10:58:06.891]	  0.435	  0.335
[10:58:06.898]	  0.435	  0.325
[10:58:06.906]	  0.435	  0.315
[10:58:06.914]	  0.425	  0.315
[10:58:06.922]	  0.415	  0.305
[10:58:06.930]	  0.415	  0.305
[10:58:06.938]	  0.405	  0.295
[10:58:06.945]	  0.395	  0.285
[10:58:06.953]	  0.395	  0.285
[10:58:06.961]	  0.395	  0.275
[10:58:06.969]	  0.385	  0.275
[10:58:06.977]	  0.375	  0.275
[10:58:06.984]	  0.375	  0.265
[10:58:06.992]	  0.365	  0.255
[10:58:07.000]	  0.365	  0.245
[10:58:07.008]	  0.355	  0.255
[10:58:07.016]	  0.345	  0.245
[10:58:07.023]	  0.345	  0.235
[10:58:07.031]	  0.335	  0.225
[10:58:07.039]	  0.335	  0.225
[10:58:07.047]	  0.325	  0.225
[10:58:07.055]	  0.315	  0.215
[10:58:07.063]	  0.315	  0.205
[10:58:07.070]	  0.305	  0.205
[10:58:07.078]	  0.295	  0.185
[10:58:07.086]	  0.285	  0.195
[10:58:07.094]	  0.285	  0.185
[10:58:07.102]	  0.285	  0.185
[10:58:07.109]	  0.275	  0.165
[10:58:07.117]	  0.265	  0.165
[10:58:07.125]	  0.255	  0.165
[10:58:07.133]	  0.255	  0.155
[10:58:07.141]	  0.245	  0.155
[10:58:07.148]	  0.235	  0.145
[10:58:07.156]	  0.225	  0.135
[10:58:07.164]	  0.225	  0.135
[10:58:07.172]	  0.215	  0.125
[10:58:07.180]	  0.195	  0.115
[10:58:07.188]	  0.195	  0.105
[10:58:07.195]	  0.185	  0.105
[10:58:07.203]	  0.175	  0.085
[10:58:07.211]	  0.155	  0.095
[10:58:07.219]	  0.155	  0.085
[10:58:07.227]	  0.145	  0.075
[10:58:07.234]	  0.135	  0.065
[10:58:07.242]	  0.115	  0.055
[10:58:07.250]	  0.115	  0.045
[10:58:07.258]	  0.095	  0.045
[10:58:07.266]	  0.065	  0.025
[10:58:07.273]	 -0.195	 -0.655
[10:58:07.281]	 -0.665	 -0.605
[10:58:07.289]	 -0.595	 -0.545
[10:58:07.297]	 -0.565	 -0.535
[10:58:07.305]	 -0.545	 -0.525
[10:58:07.313]	 -0.545	 -0.525
[10:58:07.320]	 -0.535	 -0.515
[10:58:07.328]	 -0.535	 -0.515
[10:58:07.336]	 -0.535	 -0.505
[10:58:07.344]	 -0.525	 -0.505
[10:58:07.352]	 -0.525	 -0.495
[10:58:07.359]	 -0.525	 -0.495
[10:58:07.367]	 -0.515	 -0.495
[10:58:07.375]	 -0.515	 -0.495
[10:58:07.383]	 -0.515	 -0.485
[10:58:07.391]	 -0.505	 -0.475
[10:58:07.398]	 -0.495	 -0.475
[10:58:07.406]	 -0.495	 -0.465
[10:58:07.414]	 -0.485	 -0.455
[10:58:07.422]	 -0.485	 -0.455
[10:58:07.430]	 -0.475	 -0.455
[10:58:07.438]	 -0.475	 -0.445
[10:58:07.445]	 -0.465	 -0.435
[10:58:07.453]	 -0.465	 -0.435
[10:58:07.461]	 -0.455	 -0.425
[10:58:07.469]	 -0.445	 -0.425
[10:58:07.477]	 -0.445	 -0.405
[10:58:07.484]	 -0.435	 -0.405
[10:58:07.492]	 -0.425	 -0.405
[10:58:07.500]	 -0.425	 -0.395
[10:58:07.508]	 -0.415	 -0.385
[10:58:07.516]	 -0.415	 -0.385
[10:58:07.523]	 -0.405	 -0.385
[10:58:07.531]	 -0.395	 -0.375
[10:58:07.539]	 -0.395	 -0.365
[10:58:07.547]	 -0.385	 -0.365
[10:58:07.555]	 -0.375	 -0.365
[10:58:07.563]	 -0.375	 -0.355
[10:58:07.570]	 -0.365	 -0.345
[10:58:07.578]	 -0.355	 -0.345
[10:58:07.586]	 -0.355	 -0.335
[10:58:07.594]	 -0.345	 -0.335
[10:58:07.602]	 -0.335	 -0.325
[10:58:07.609]	 -0.325	 -0.325
[10:58:07.617]	 -0.325	 -0.315
[10:58:07.625]	 -0.315	 -0.305
[10:58:07.633]	 -0.315	 -0.305
[10:58:07.641]	 -0.305	 -0.295
[10:58:07.648]	 -0.295	 -0.295
[10:58:07.656]	 -0.285	 -0.285
[10:58:07.664]	 -0.285	 -0.275
[10:58:07.672]	 -0.275	 -0.265
[10:58:07.680]	 -0.265	 -0.265
[10:58:07.688]	 -0.255	 -0.255
[10:58:07.695]	 -0.245	 -0.245
[10:58:07.703]	 -0.235	 -0.245
[10:58:07.711]	 -0.225	 -0.235
[10:58:07.719]	 -0.215	 -0.235
[10:58:07.727]	 -0.205	 -0.215
[10:58:07.734]	 -0.195	 -0.215
[10:58:07.742]	 -0.185	 -0.215
[10:58:07.750]	 -0.165	 -0.205
[10:58:07.758]	 -0.155	 -0.175
[10:58:07.766]	 -0.125	 -0.015
[10:58:07.773]	  0.325	  0.505
[10:58:07.781]	  0.605	  0.435
[10:58:07.789]	  0.535	  0.395
[10:58:07.797]	  0.495	  0.375
[10:58:07.805]	  0.485	  0.365
[10:58:07.813]	  0.485	  0.365
[10:58:07.820]	  0.485	  0.365
[10:58:07.828]	  0.475	  0.355
[10:58:07.836]	  0.475	  0.355
[10:58:07.844]	  0.475	  0.345
[10:58:07.852]	  0.465	  0.345
[10:58:07.859]	  0.455	  0.345
[10:58:07.867]	  0.455	  0.345
[10:58:07.875]	  0.455	  0.325
[10:58:07.883]	  0.455	  0.335
[10:58:07.891]	  0.445	  0.325
[10:58:07.898]	  0.445	  0.315
[10:58:07.906]	  0.435	  0.315
[10:58:07.914]	  0.435	  0.315
[10:58:07.922]	  0.425	  0.305
[10:58:07.930]	  0.415	  0.295
[10:58:07.938]	  0.415	  0.295
[10:58:07.945]	  0.415	  0.295
[10:58:07.953]	  0.405	  0.285
[10:58:07.961]	  0.405	  0.285
[10:58:07.969]	  0.395	  0.275
[10:58:07.977]	  0.395	  0.275
[10:58:07.984]	  0.385	  0.265
[10:58:07.992]	  0.375	  0.255
[10:58:08.000]	  0.375	  0.245
[10:58:08.008]	  0.375	  0.245
[10:58:08.016]	  0.355	  0.235
[10:58:08.023]	  0.355	  0.235
[10:58:08.031]	  0.345	  0.225
[10:58:08.039]	  0.345	  0.225
[10:58:08.047]	  0.335	  0.215
[10:58:08.055]	  0.325	  0.205
[10:58:08.063]	  0.325	  0.205
[10:58:08.070]	  0.315	  0.205
[10:58:08.078]	  0.305	  0.195
[10:58:08.086]	  0.305	  0.185
[10:58:08.094]	  0.295	  0.175
[10:58:08.102]	  0.285	  0.185
[10:58:08.109]	  0.285	  0.175
[10:58:08.117]	  0.275	  0.165
[10:58:08.125]	  0.265	  0.145
[10:58:08.133]	  0.265	  0.155
[10:58:08.141]	  0.255	  0.145
[10:58:08.148]	  0.245	  0.135
[10:58:08.156]	  0.245	  0.135
[10:58:08.164]	  0.235	  0.125
[10:58:08.172]	  0.215	  0.105
[10:58:08.180]	  0.205	  0.105
[10:58:08.188]	  0.205	  0.095
[10:58:08.195]	  0.195	  0.105
[10:58:08.203]	  0.185	  0.085
[10:58:08.211]	  0.175	  0.075
[10:58:08.219]	  0.165	  0.065
[10:58:08.227]	  0.155	  0.075
[10:58:08.234]	  0.135	  0.055
[10:58:08.242]	  0.125	  0.055
[10:58:08.250]	  0.115	  0.045
[10:58:08.258]	  0.095	  0.035
[10:58:08.266]	  0.075	 -0.145
[10:58:08.273]	 -0.405	 -0.675
[10:58:08.281]	 -0.655	 -0.605
[10:58:08.289]	 -0.585	 -0.555
[10:58:08.297]	 -0.545	 -0.535
[10:58:08.305]	 -0.535	 -0.535
[10:58:08.313]	 -0.525	 -0.535
[10:58:08.320]	 -0.535	 -0.525
[10:58:08.328]	 -0.525	 -0.525
[10:58:08.336]	 -0.525	 -0.515
[10:58:08.344]	 -0.525	 -0.515
[10:58:08.352]	 -0.515	 -0.505
[10:58:08.359]	 -0.515	 -0.505
[10:58:08.367]	 -0.515	 -0.505
[10:58:08.375]	 -0.515	 -0.505
[10:58:08.383]	 -0.505	 -0.495
[10:58:08.391]	 -0.505	 -0.495
[10:58:08.398]	 -0.495	 -0.495
[10:58:08.406]	 -0.495	 -0.485
[10:58:08.414]	 -0.485	 -0.475
[10:58:08.422]	 -0.485	 -0.475
[10:58:08.430]	 -0.475	 -0.465
[10:58:08.438]	 -0.475	 -0.465
[10:58:08.445]	 -0.465	 -0.455
[10:58:08.453]	 -0.465	 -0.455
[10:58:08.461]	 -0.455	 -0.445
[10:58:08.469]	 -0.445	 -0.445
[10:58:08.477]	 -0.445	 -0.435
[10:58:08.484]	 -0.445	 -0.425
[10:58:08.492]	 -0.425	 -0.425
[10:58:08.500]	 -0.425	 -0.415
[10:58:08.508]	 -0.415	 -0.415
[10:58:08.516]	 -0.415	 -0.405
[10:58:08.523]	 -0.405	 -0.405
[10:58:08.531]	 -0.395	 -0.395
[10:58:08.539]	 -0.395	 -0.385
[10:58:08.547]	 -0.385	 -0.385
[10:58:08.555]	 -0.375	 -0.385
[10:58:08.563]	 -0.375	 -0.375
[10:58:08.570]	 -0.365	 -0.365
[10:58:08.578]	 -0.355	 -0.365
[10:58:08.586]	 -0.355	 -0.365
[10:58:08.594]	 -0.345	 -0.355
[10:58:08.602]	 -0.335	 -0.345
[10:58:08.609]	 -0.335	 -0.335
[10:58:08.617]	 -0.325	 -0.335
[10:58:08.625]	 -0.315	 -0.325
[10:58:08.633]	 -0.315	 -0.325
[10:58:08.641]	 -0.305	 -0.315
[10:58:08.648]	 -0.295	 -0.305
[10:58:08.656]	 -0.285	 -0.295
[10:58:08.664]	 -0.285	 -0.295
[10:58:08.672]	 -0.265	 -0.285
[10:58:08.680]	 -0.265	 -0.285
[10:58:08.688]	 -0.255	 -0.275
[10:58:08.695]	 -0.245	 -0.265
[10:58:08.703]	 -0.235	 -0.265
[10:58:08.711]	 -0.225	 -0.255
[10:58:08.719]	 -0.215	 -0.245
[10:58:08.727]	 -0.205	 -0.235
[10:58:08.734]	 -0.195	 -0.235
[10:58:08.742]	 -0.175	 -0.225
[10:58:08.750]	 -0.165	 -0.215
[10:58:08.758]	 -0.145	 -0.195
[10:58:08.766]	 -0.125	  0.185
[10:58:08.773]	  0.445	  0.485
[10:58:08.781]	  0.575	  0.415
[10:58:08.789]	  0.515	  0.375
[10:58:08.797]	  0.485	  0.365
[10:58:08.805]	  0.475	  0.355
[10:58:08.813]	  0.475	  0.345
[10:58:08.820]	  0.475	  0.355
[10:58:08.828]	  0.465	  0.345
[10:58:08.836]	  0.465	  0.335
[10:58:08.844]	  0.465	  0.325
[10:58:08.852]	  0.465	  0.345
[10:58:08.859]	  0.455	  0.325
[10:58:08.867]	  0.455	  0.325
[10:58:08.875]	  0.455	  0.325
[10:58:08.883]	  0.455	  0.325
[10:58:08.891]	  0.445	  0.315
[10:58:08.898]	  0.445	  0.305
[10:58:08.906]	  0.435	  0.315
[10:58:08.914]	  0.435	  0.305
[10:58:08.922]	  0.425	  0.295
[10:58:08.930]	  0.425	  0.295
[10:58:08.938]	  0.415	  0.285
[10:58:08.945]	  0.415	  0.285
[10:58:08.953]	  0.405	  0.275
[10:58:08.961]	  0.405	  0.275
[10:58:08.969]	  0.395	  0.265
[10:58:08.977]	  0.395	  0.265
[10:58:08.984]	  0.385	  0.255
[10:58:08.992]	  0.375	  0.245
[10:58:09.000]	  0.375	  0.245
[10:58:09.008]	  0.365	  0.245
[10:58:09.016]	  0.355	  0.235
[10:58:09.023]	  0.355	  0.225
[10:58:09.031]	  0.355	  0.215
[10:58:09.039]	  0.345	  0.215
[10:58:09.047]	  0.335	  0.215
[10:58:09.055]	  0.325	  0.205
[10:58:09.063]	  0.325	  0.195
[10:58:09.070]	  0.315	  0.195
[10:58:09.078]	  0.305	  0.185
[10:58:09.086]	  0.305	  0.185
[10:58:09.094]	  0.295	  0.165
[10:58:09.102]	  0.295	  0.175
[10:58:09.109]	  0.285	  0.165
[10:58:09.117]	  0.275	  0.155
[10:58:09.125]	  0.275	  0.155
[10:58:09.133]	  0.265	  0.155
[10:58:09.141]	  0.255	  0.145
[10:58:09.148]	  0.245	  0.125
[10:58:09.156]	  0.245	  0.125
[10:58:09.164]	  0.235	  0.125
[10:58:09.172]	  0.225	  0.115
[10:58:09.180]	  0.215	  0.105
[10:58:09.188]	  0.215	  0.095
[10:58:09.195]	  0.195	  0.095
[10:58:09.203]	  0.185	  0.095
[10:58:09.211]	  0.185	  0.085
[10:58:09.219]	  0.165	  0.075
[10:58:09.227]	  0.155	  0.075
[10:58:09.234]	  0.145	  0.055
[10:58:09.242]	  0.135	  0.055
[10:58:09.250]	  0.125	  0.045
[10:58:09.258]	  0.105	  0.035
[10:58:09.266]	  0.075	 -0.245
[10:58:09.273]	 -0.475	 -0.665
[10:58:09.281]	 -0.645	 -0.595
[10:58:09.289]	 -0.575	 -0.545
[10:58:09.297]	 -0.535	 -0.535
[10:58:09.305]	 -0.535	 -0.535
[10:58:09.313]	 -0.535	 -0.525
[10:58:09.320]	 -0.525	 -0.515
[10:58:09.328]	 -0.525	 -0.515
[10:58:09.336]	 -0.525	 -0.515
[10:58:09.344]	 -0.525	 -0.515
[10:58:09.352]	 -0.515	 -0.505
[10:58:09.359]	 -0.515	 -0.505
[10:58:09.367]	 -0.515	 -0.495
[10:58:09.375]	 -0.505	 -0.495
[10:58:09.383]	 -0.505	 -0.495
[10:58:09.391]	 -0.505	 -0.495
[10:58:09.398]	 -0.505	 -0.485
[10:58:09.406]	 -0.495	 -0.485
[10:58:09.414]	 -0.485	 -0.475
[10:58:09.422]	 -0.485	 -0.475
[10:58:09.430]	 -0.485	 -0.465
[10:58:09.438]	 -0.465	 -0.455
[10:58:09.445]	 -0.465	 -0.445
[10:58:09.453]	 -0.465	 -0.445
[10:58:09.461]	 -0.455	 -0.435
[10:58:09.469]	 -0.445	 -0.435
[10:58:09.477]	 -0.445	 -0.425
[10:58:09.484]	 -0.435	 -0.425
[10:58:09.492]	 -0.425	 -0.425
[10:58:09.500]	 -0.425	 -0.415
[10:58:09.508]	 -0.415	 -0.405
[10:58:09.516]	 -0.405	 -0.395
[10:58:09.523]	 -0.405	 -0.395
[10:58:09.531]	 -0.395	 -0.385
[10:58:09.539]	 -0.385	 -0.385
[10:58:09.547]	 -0.385	 -0.375
[10:58:09.555]	 -0.385	 -0.375
[10:58:09.563]	 -0.375	 -0.365
[10:58:09.570]	 -0.365	 -0.355
[10:58:09.578]	 -0.355	 -0.355
[10:58:09.586]	 -0.345	 -0.355
[10:58:09.594]	 -0.345	 -0.345
[10:58:09.602]	 -0.335	 -0.335
[10:58:09.609]	 -0.335	 -0.335
[10:58:09.617]	 -0.325	 -0.325
[10:58:09.625]	 -0.315	 -0.325
[10:58:09.633]	 -0.305	 -0.305
[10:58:09.641]	 -0.295	 -0.305
[10:58:09.648]	 -0.295	 -0.305
[10:58:09.656]	 -0.285	 -0.295
[10:58:09.664]	 -0.275	 -0.285
[10:58:09.672]	 -0.265	 -0.275
[10:58:09.680]	 -0.255	 -0.265
[10:58:09.688]	 -0.245	 -0.265
[10:58:09.695]	 -0.235	 -0.245
[10:58:09.703]	 -0.225	 -0.245
[10:58:09.711]	 -0.215	 -0.245
[10:58:09.719]	 -0.205	 -0.235
[10:58:09.727]	 -0.195	 -0.225
[10:58:09.734]	 -0.185	 -0.215
[10:58:09.742]	 -0.175	 -0.215
[10:58:09.750]	 -0.165	 -0.205
[10:58:09.758]	 -0.145	 -0.185
[10:58:09.766]	 -0.125	  0.075
[10:58:09.773]	  0.425	  0.495
[10:58:09.781]	  0.585	  0.435
[10:58:09.789]	  0.525	  0.395
[10:58:09.797]	  0.495	  0.365
[10:58:09.805]	  0.485	  0.365
[10:58:09.813]	  0.485	  0.365
[10:58:09.820]	  0.485	  0.365
[10:58:09.828]	  0.475	  0.355
[10:58:09.836]	  0.475	  0.355
[10:58:09.844]	  0.475	  0.345
[10:58:09.852]	  0.475	  0.355
[10:58:09.859]	  0.465	  0.345
[10:58:09.867]	  0.465	  0.345
[10:58:09.875]	  0.465	  0.335
[10:58:09.883]	  0.455	  0.335
[10:58:09.891]	  0.455	  0.335
[10:58:09.898]	  0.455	  0.325
[10:58:09.906]	  0.455	  0.325
[10:58:09.914]	  0.445	  0.325
[10:58:09.922]	  0.445	  0.315
[10:58:09.930]	  0.435	  0.305
[10:58:09.938]	  0.435	  0.305
[10:58:09.945]	  0.425	  0.305
[10:58:09.953]	  0.415	  0.295
[10:58:09.961]	  0.415	  0.285
[10:58:09.969]	  0.405	  0.285
[10:58:09.977]	  0.405	  0.285
[10:58:09.984]	  0.395	  0.275
[10:58:09.992]	  0.395	  0.265
