     Time	   ECG1	   ECG2
[09:50:05.086]	 -0.315	 -0.295
[09:50:05.094]	 -0.315	 -0.295
[09:50:05.102]	 -0.295	 -0.295
[09:50:05.109]	 -0.295	 -0.295
[09:50:05.117]	 -0.305	 -0.275
[09:50:05.125]	 -0.305	 -0.295
[09:50:05.133]	 -0.285	 -0.255
[09:50:05.141]	 -0.215	 -0.195
[09:50:05.148]	 -0.225	 -0.205
[09:50:05.156]	 -0.205	 -0.175
[09:50:05.164]	 -0.145	 -0.125
[09:50:05.172]	 -0.115	 -0.125
[09:50:05.180]	 -0.155	 -0.205
[09:50:05.188]	 -0.205	 -0.245
[09:50:05.195]	 -0.245	 -0.315
[09:50:05.203]	 -0.255	 -0.305
[09:50:05.211]	 -0.295	 -0.325
[09:50:05.219]	 -0.305	 -0.325
[09:50:05.227]	 -0.285	 -0.325
[09:50:05.234]	 -0.305	 -0.305
[09:50:05.242]	 -0.265	 -0.305
[09:50:05.250]	 -0.295	 -0.325
[09:50:05.258]	 -0.245	 -0.305
[09:50:05.266]	 -0.485	 -0.435
[09:50:05.273]	 -0.655	 -0.165
[09:50:05.281]	 -0.425	  0.145
[09:50:05.289]	  0.445	 -0.075
[09:50:05.297]	  1.645	 -0.185
[09:50:05.305]	  2.635	  0.405
[09:50:05.313]	  2.495	 -0.405
[09:50:05.320]	  0.125	 -1.395
[09:50:05.328]	 -0.875	 -1.055
[09:50:05.336]	 -0.875	 -0.645
[09:50:05.344]	 -0.645	 -0.355
[09:50:05.352]	 -0.355	 -0.045
[09:50:05.359]	 -0.245	  0.025
[09:50:05.367]	 -0.245	  0.025
[09:50:05.375]	 -0.205	  0.045
[09:50:05.383]	 -0.205	  0.055
[09:50:05.391]	 -0.145	  0.115
[09:50:05.398]	 -0.135	  0.125
[09:50:05.406]	 -0.095	  0.145
[09:50:05.414]	 -0.075	  0.185
[09:50:05.422]	 -0.065	  0.225
[09:50:05.430]	 -0.035	  0.265
[09:50:05.438]	 -0.005	  0.295
[09:50:05.445]	  0.025	  0.345
[09:50:05.453]	  0.075	  0.415
[09:50:05.461]	  0.095	  0.475
[09:50:05.469]	  0.135	  0.545
[09:50:05.477]	  0.185	  0.635
[09:50:05.484]	  0.245	  0.735
[09:50:05.492]	  0.325	  0.815
[09:50:05.500]	  0.415	  0.895
[09:50:05.508]	  0.475	  0.955
[09:50:05.516]	  0.555	  0.965
[09:50:05.523]	  0.595	  0.945
[09:50:05.531]	  0.615	  0.895
[09:50:05.539]	  0.645	  0.805
[09:50:05.547]	  0.605	  0.665
[09:50:05.555]	  0.505	  0.495
[09:50:05.563]	  0.365	  0.295
[09:50:05.570]	  0.205	  0.145
[09:50:05.578]	  0.105	  0.025
[09:50:05.586]	 -0.015	 -0.065
[09:50:05.594]	 -0.085	 -0.135
[09:50:05.602]	 -0.125	 -0.185
[09:50:05.609]	 -0.175	 -0.205
[09:50:05.617]	 -0.195	 -0.225
[09:50:05.625]	 -0.185	 -0.235
[09:50:05.633]	 -0.175	 -0.245
[09:50:05.641]	 -0.145	 -0.215
[09:50:05.648]	 -0.155	 -0.225
[09:50:05.656]	 -0.175	 -0.235
[09:50:05.664]	 -0.155	 -0.225
[09:50:05.672]	 -0.145	 -0.215
[09:50:05.680]	 -0.145	 -0.215
[09:50:05.688]	 -0.125	 -0.215
[09:50:05.695]	 -0.115	 -0.205
[09:50:05.703]	 -0.085	 -0.195
[09:50:05.711]	 -0.085	 -0.215
[09:50:05.719]	 -0.095	 -0.225
[09:50:05.727]	 -0.085	 -0.225
[09:50:05.734]	 -0.115	 -0.215
[09:50:05.742]	 -0.085	 -0.235
[09:50:05.750]	 -0.085	 -0.215
[09:50:05.758]	 -0.085	 -0.255
[09:50:05.766]	 -0.045	 -0.245
[09:50:05.773]	 -0.085	 -0.265
[09:50:05.781]	 -0.105	 -0.285
[09:50:05.789]	 -0.085	 -0.295
[09:50:05.797]	 -0.085	 -0.275
[09:50:05.805]	 -0.085	 -0.295
[09:50:05.813]	 -0.075	 -0.285
[09:50:05.820]	 -0.075	 -0.295
[09:50:05.828]	 -0.055	 -0.275
[09:50:05.836]	 -0.075	 -0.305
[09:50:05.844]	 -0.075	 -0.295
[09:50:05.852]	 -0.085	 -0.295
[09:50:05.859]	 -0.075	 -0.295
[09:50:05.867]	 -0.065	 -0.295
[09:50:05.875]	 -0.065	 -0.305
[09:50:05.883]	 -0.065	 -0.305
[09:50:05.891]	 -0.025	 -0.285
[09:50:05.898]	 -0.035	 -0.285
[09:50:05.906]	 -0.045	 -0.295
[09:50:05.914]	 -0.065	 -0.315
[09:50:05.922]	 -0.035	 -0.285
[09:50:05.930]	 -0.045	 -0.285
[09:50:05.938]	 -0.045	 -0.285
[09:50:05.945]	 -0.015	 -0.285
[09:50:05.953]	 -0.025	 -0.265
[09:50:05.961]	  0.005	 -0.235
[09:50:05.969]	  0.015	 -0.215
[09:50:05.977]	  0.035	 -0.225
[09:50:05.984]	  0.035	 -0.175
[09:50:05.992]	  0.125	 -0.115
[09:50:06.000]	  0.155	 -0.135
[09:50:06.008]	  0.125	 -0.185
[09:50:06.016]	  0.095	 -0.215
[09:50:06.023]	  0.055	 -0.275
[09:50:06.031]	 -0.005	 -0.305
[09:50:06.039]	 -0.015	 -0.315
[09:50:06.047]	 -0.035	 -0.295
[09:50:06.055]	 -0.025	 -0.295
[09:50:06.063]	 -0.035	 -0.295
[09:50:06.070]	 -0.035	 -0.285
[09:50:06.078]	  0.015	 -0.265
[09:50:06.086]	  0.045	 -0.265
[09:50:06.094]	 -0.225	 -0.365
[09:50:06.102]	 -0.395	 -0.045
[09:50:06.109]	 -0.125	  0.295
[09:50:06.117]	  0.815	  0.155
[09:50:06.125]	  2.045	 -0.105
[09:50:06.133]	  2.795	  0.365
[09:50:06.141]	  2.915	 -0.265
[09:50:06.148]	  0.765	 -1.265
[09:50:06.156]	 -0.465	 -1.035
[09:50:06.164]	 -0.625	 -0.755
[09:50:06.172]	 -0.505	 -0.525
[09:50:06.180]	 -0.345	 -0.275
[09:50:06.188]	 -0.055	 -0.015
[09:50:06.195]	  0.035	  0.025
[09:50:06.203]	  0.055	  0.025
[09:50:06.211]	  0.075	  0.065
[09:50:06.219]	  0.095	  0.095
[09:50:06.227]	  0.135	  0.095
[09:50:06.234]	  0.135	  0.145
[09:50:06.242]	  0.165	  0.175
[09:50:06.250]	  0.185	  0.205
[09:50:06.258]	  0.205	  0.225
[09:50:06.266]	  0.255	  0.295
[09:50:06.273]	  0.285	  0.325
[09:50:06.281]	  0.275	  0.355
[09:50:06.289]	  0.335	  0.445
[09:50:06.297]	  0.375	  0.515
[09:50:06.305]	  0.445	  0.605
[09:50:06.313]	  0.515	  0.675
[09:50:06.320]	  0.575	  0.765
[09:50:06.328]	  0.675	  0.825
[09:50:06.336]	  0.735	  0.885
[09:50:06.344]	  0.805	  0.915
[09:50:06.352]	  0.865	  0.905
[09:50:06.359]	  0.865	  0.855
[09:50:06.367]	  0.875	  0.795
[09:50:06.375]	  0.835	  0.645
[09:50:06.383]	  0.785	  0.495
[09:50:06.391]	  0.655	  0.345
[09:50:06.398]	  0.485	  0.175
[09:50:06.406]	  0.355	  0.055
[09:50:06.414]	  0.235	 -0.065
[09:50:06.422]	  0.165	 -0.105
[09:50:06.430]	  0.115	 -0.145
[09:50:06.438]	  0.065	 -0.195
[09:50:06.445]	  0.065	 -0.205
[09:50:06.453]	  0.075	 -0.205
[09:50:06.461]	  0.065	 -0.195
[09:50:06.469]	  0.035	 -0.225
[09:50:06.477]	  0.045	 -0.215
[09:50:06.484]	  0.045	 -0.185
[09:50:06.492]	  0.035	 -0.185
[09:50:06.500]	  0.045	 -0.195
[09:50:06.508]	  0.055	 -0.175
[09:50:06.516]	  0.105	 -0.155
[09:50:06.523]	  0.075	 -0.175
[09:50:06.531]	  0.065	 -0.185
[09:50:06.539]	  0.065	 -0.185
[09:50:06.547]	  0.065	 -0.175
[09:50:06.555]	  0.055	 -0.175
[09:50:06.563]	  0.045	 -0.185
[09:50:06.570]	  0.045	 -0.195
[09:50:06.578]	  0.045	 -0.195
[09:50:06.586]	  0.015	 -0.205
[09:50:06.594]	 -0.015	 -0.215
[09:50:06.602]	 -0.025	 -0.215
[09:50:06.609]	 -0.055	 -0.235
[09:50:06.617]	 -0.085	 -0.225
[09:50:06.625]	 -0.115	 -0.245
[09:50:06.633]	 -0.115	 -0.255
[09:50:06.641]	 -0.105	 -0.245
[09:50:06.648]	 -0.115	 -0.245
[09:50:06.656]	 -0.135	 -0.255
[09:50:06.664]	 -0.125	 -0.275
[09:50:06.672]	 -0.145	 -0.265
[09:50:06.680]	 -0.135	 -0.255
[09:50:06.688]	 -0.155	 -0.275
[09:50:06.695]	 -0.155	 -0.265
[09:50:06.703]	 -0.135	 -0.255
[09:50:06.711]	 -0.135	 -0.255
[09:50:06.719]	 -0.165	 -0.275
[09:50:06.727]	 -0.155	 -0.265
[09:50:06.734]	 -0.165	 -0.265
[09:50:06.742]	 -0.175	 -0.255
[09:50:06.750]	 -0.165	 -0.225
[09:50:06.758]	 -0.115	 -0.175
[09:50:06.766]	 -0.105	 -0.175
[09:50:06.773]	 -0.075	 -0.135
[09:50:06.781]	 -0.015	 -0.125
[09:50:06.789]	 -0.025	 -0.145
[09:50:06.797]	 -0.055	 -0.195
[09:50:06.805]	 -0.125	 -0.245
[09:50:06.813]	 -0.185	 -0.295
[09:50:06.820]	 -0.245	 -0.315
[09:50:06.828]	 -0.245	 -0.295
[09:50:06.836]	 -0.265	 -0.305
[09:50:06.844]	 -0.275	 -0.305
[09:50:06.852]	 -0.255	 -0.275
[09:50:06.859]	 -0.245	 -0.265
[09:50:06.867]	 -0.245	 -0.275
[09:50:06.875]	 -0.225	 -0.275
[09:50:06.883]	 -0.475	 -0.375
[09:50:06.891]	 -0.665	 -0.055
[09:50:06.898]	 -0.475	  0.325
[09:50:06.906]	  0.495	 -0.035
[09:50:06.914]	  1.795	 -0.075
[09:50:06.922]	  2.725	  0.485
[09:50:06.930]	  2.845	 -0.285
[09:50:06.938]	  0.385	 -1.335
[09:50:06.945]	 -0.895	 -0.965
[09:50:06.953]	 -0.965	 -0.635
[09:50:06.961]	 -0.785	 -0.405
[09:50:06.969]	 -0.605	 -0.145
[09:50:06.977]	 -0.335	  0.075
[09:50:06.984]	 -0.305	  0.055
[09:50:06.992]	 -0.305	  0.085
[09:50:07.000]	 -0.275	  0.105
[09:50:07.008]	 -0.265	  0.135
[09:50:07.016]	 -0.215	  0.185
[09:50:07.023]	 -0.205	  0.205
[09:50:07.031]	 -0.185	  0.215
[09:50:07.039]	 -0.155	  0.265
[09:50:07.047]	 -0.145	  0.305
[09:50:07.055]	 -0.125	  0.345
[09:50:07.063]	 -0.075	  0.405
[09:50:07.070]	 -0.045	  0.445
[09:50:07.078]	  0.025	  0.535
[09:50:07.086]	  0.065	  0.625
[09:50:07.094]	  0.115	  0.705
[09:50:07.102]	  0.195	  0.795
[09:50:07.109]	  0.255	  0.895
[09:50:07.117]	  0.345	  0.945
[09:50:07.125]	  0.425	  0.995
[09:50:07.133]	  0.495	  1.005
[09:50:07.141]	  0.565	  0.995
[09:50:07.148]	  0.575	  0.905
[09:50:07.156]	  0.555	  0.805
[09:50:07.164]	  0.535	  0.675
[09:50:07.172]	  0.435	  0.505
[09:50:07.180]	  0.295	  0.345
[09:50:07.188]	  0.115	  0.165
[09:50:07.195]	 -0.005	  0.035
[09:50:07.203]	 -0.095	 -0.035
[09:50:07.211]	 -0.195	 -0.125
[09:50:07.219]	 -0.275	 -0.165
[09:50:07.227]	 -0.305	 -0.195
[09:50:07.234]	 -0.325	 -0.215
[09:50:07.242]	 -0.345	 -0.225
[09:50:07.250]	 -0.325	 -0.225
[09:50:07.258]	 -0.355	 -0.245
[09:50:07.266]	 -0.335	 -0.225
[09:50:07.273]	 -0.345	 -0.225
[09:50:07.281]	 -0.325	 -0.215
[09:50:07.289]	 -0.325	 -0.215
[09:50:07.297]	 -0.315	 -0.205
[09:50:07.305]	 -0.345	 -0.205
[09:50:07.313]	 -0.335	 -0.205
[09:50:07.320]	 -0.325	 -0.195
[09:50:07.328]	 -0.305	 -0.185
[09:50:07.336]	 -0.295	 -0.185
[09:50:07.344]	 -0.315	 -0.205
[09:50:07.352]	 -0.305	 -0.195
[09:50:07.359]	 -0.285	 -0.195
[09:50:07.367]	 -0.305	 -0.205
[09:50:07.375]	 -0.295	 -0.215
[09:50:07.383]	 -0.305	 -0.225
[09:50:07.391]	 -0.285	 -0.205
[09:50:07.398]	 -0.315	 -0.255
[09:50:07.406]	 -0.345	 -0.255
[09:50:07.414]	 -0.325	 -0.255
[09:50:07.422]	 -0.325	 -0.255
[09:50:07.430]	 -0.355	 -0.265
[09:50:07.438]	 -0.345	 -0.265
[09:50:07.445]	 -0.355	 -0.295
[09:50:07.453]	 -0.335	 -0.255
[09:50:07.461]	 -0.325	 -0.275
[09:50:07.469]	 -0.365	 -0.285
[09:50:07.477]	 -0.345	 -0.275
[09:50:07.484]	 -0.345	 -0.275
[09:50:07.492]	 -0.365	 -0.255
[09:50:07.500]	 -0.355	 -0.275
[09:50:07.508]	 -0.365	 -0.285
[09:50:07.516]	 -0.335	 -0.245
[09:50:07.523]	 -0.345	 -0.255
[09:50:07.531]	 -0.345	 -0.205
[09:50:07.539]	 -0.285	 -0.155
[09:50:07.547]	 -0.295	 -0.165
[09:50:07.555]	 -0.245	 -0.125
[09:50:07.563]	 -0.185	 -0.145
[09:50:07.570]	 -0.195	 -0.145
[09:50:07.578]	 -0.215	 -0.175
[09:50:07.586]	 -0.275	 -0.245
[09:50:07.594]	 -0.305	 -0.295
[09:50:07.602]	 -0.355	 -0.305
[09:50:07.609]	 -0.395	 -0.295
[09:50:07.617]	 -0.395	 -0.305
[09:50:07.625]	 -0.395	 -0.295
[09:50:07.633]	 -0.395	 -0.305
[09:50:07.641]	 -0.345	 -0.275
[09:50:07.648]	 -0.375	 -0.295
[09:50:07.656]	 -0.345	 -0.265
[09:50:07.664]	 -0.535	 -0.375
[09:50:07.672]	 -0.795	 -0.165
[09:50:07.680]	 -0.675	  0.175
[09:50:07.688]	  0.105	 -0.005
[09:50:07.695]	  1.245	 -0.205
[09:50:07.703]	  2.435	  0.345
[09:50:07.711]	  2.935	  0.185
[09:50:07.719]	  1.355	 -1.165
[09:50:07.727]	 -0.625	 -1.105
[09:50:07.734]	 -1.105	 -0.695
[09:50:07.742]	 -0.905	 -0.425
[09:50:07.750]	 -0.735	 -0.225
[09:50:07.758]	 -0.425	  0.055
[09:50:07.766]	 -0.305	  0.095
[09:50:07.773]	 -0.325	  0.075
[09:50:07.781]	 -0.315	  0.095
[09:50:07.789]	 -0.285	  0.135
[09:50:07.797]	 -0.265	  0.165
[09:50:07.805]	 -0.235	  0.195
[09:50:07.813]	 -0.225	  0.205
[09:50:07.820]	 -0.195	  0.255
[09:50:07.828]	 -0.145	  0.295
[09:50:07.836]	 -0.125	  0.335
[09:50:07.844]	 -0.105	  0.395
[09:50:07.852]	 -0.075	  0.445
[09:50:07.859]	 -0.025	  0.525
[09:50:07.867]	  0.025	  0.605
[09:50:07.875]	  0.065	  0.675
[09:50:07.883]	  0.135	  0.765
[09:50:07.891]	  0.225	  0.865
[09:50:07.898]	  0.315	  0.945
[09:50:07.906]	  0.385	  0.995
[09:50:07.914]	  0.465	  1.025
[09:50:07.922]	  0.515	  1.025
[09:50:07.930]	  0.555	  0.965
[09:50:07.938]	  0.555	  0.875
[09:50:07.945]	  0.535	  0.745
[09:50:07.953]	  0.485	  0.605
[09:50:07.961]	  0.365	  0.395
[09:50:07.969]	  0.185	  0.195
[09:50:07.977]	  0.015	  0.035
[09:50:07.984]	 -0.115	 -0.065
[09:50:07.992]	 -0.205	 -0.125
[09:50:08.000]	 -0.245	 -0.185
[09:50:08.008]	 -0.295	 -0.215
[09:50:08.016]	 -0.305	 -0.195
[09:50:08.023]	 -0.305	 -0.225
[09:50:08.031]	 -0.335	 -0.255
[09:50:08.039]	 -0.325	 -0.245
[09:50:08.047]	 -0.325	 -0.255
[09:50:08.055]	 -0.345	 -0.235
[09:50:08.063]	 -0.345	 -0.245
[09:50:08.070]	 -0.345	 -0.245
[09:50:08.078]	 -0.325	 -0.215
[09:50:08.086]	 -0.305	 -0.235
[09:50:08.094]	 -0.335	 -0.235
[09:50:08.102]	 -0.315	 -0.215
[09:50:08.109]	 -0.295	 -0.225
[09:50:08.117]	 -0.325	 -0.205
[09:50:08.125]	 -0.305	 -0.215
[09:50:08.133]	 -0.315	 -0.225
[09:50:08.141]	 -0.305	 -0.215
[09:50:08.148]	 -0.285	 -0.225
[09:50:08.156]	 -0.305	 -0.235
[09:50:08.164]	 -0.305	 -0.265
[09:50:08.172]	 -0.285	 -0.245
[09:50:08.180]	 -0.325	 -0.275
[09:50:08.188]	 -0.315	 -0.275
[09:50:08.195]	 -0.335	 -0.285
[09:50:08.203]	 -0.315	 -0.255
[09:50:08.211]	 -0.305	 -0.285
[09:50:08.219]	 -0.325	 -0.305
[09:50:08.227]	 -0.345	 -0.305
[09:50:08.234]	 -0.305	 -0.295
[09:50:08.242]	 -0.335	 -0.305
[09:50:08.250]	 -0.345	 -0.315
[09:50:08.258]	 -0.325	 -0.315
[09:50:08.266]	 -0.315	 -0.305
[09:50:08.273]	 -0.315	 -0.305
[09:50:08.281]	 -0.325	 -0.315
[09:50:08.289]	 -0.315	 -0.305
[09:50:08.297]	 -0.315	 -0.305
[09:50:08.305]	 -0.305	 -0.295
[09:50:08.313]	 -0.305	 -0.305
[09:50:08.320]	 -0.295	 -0.305
[09:50:08.328]	 -0.285	 -0.265
[09:50:08.336]	 -0.255	 -0.245
[09:50:08.344]	 -0.235	 -0.225
[09:50:08.352]	 -0.225	 -0.225
[09:50:08.359]	 -0.195	 -0.165
[09:50:08.367]	 -0.125	 -0.135
[09:50:08.375]	 -0.105	 -0.165
[09:50:08.383]	 -0.145	 -0.235
[09:50:08.391]	 -0.175	 -0.245
[09:50:08.398]	 -0.215	 -0.325
[09:50:08.406]	 -0.275	 -0.345
[09:50:08.414]	 -0.285	 -0.335
[09:50:08.422]	 -0.295	 -0.335
[09:50:08.430]	 -0.275	 -0.335
[09:50:08.438]	 -0.265	 -0.325
[09:50:08.445]	 -0.275	 -0.325
[09:50:08.453]	 -0.245	 -0.305
[09:50:08.461]	 -0.205	 -0.325
[09:50:08.469]	 -0.475	 -0.425
[09:50:08.477]	 -0.685	 -0.055
[09:50:08.484]	 -0.515	  0.195
[09:50:08.492]	  0.315	 -0.175
[09:50:08.500]	  1.585	 -0.155
[09:50:08.508]	  2.655	  0.435
[09:50:08.516]	  3.065	 -0.065
[09:50:08.523]	  1.265	 -1.335
[09:50:08.531]	 -0.565	 -1.095
[09:50:08.539]	 -0.965	 -0.695
[09:50:08.547]	 -0.765	 -0.415
[09:50:08.555]	 -0.535	 -0.095
[09:50:08.563]	 -0.255	  0.035
[09:50:08.570]	 -0.215	  0.025
[09:50:08.578]	 -0.165	  0.065
[09:50:08.586]	 -0.145	  0.065
[09:50:08.594]	 -0.095	  0.125
[09:50:08.602]	 -0.085	  0.135
[09:50:08.609]	 -0.085	  0.155
[09:50:08.617]	 -0.055	  0.185
[09:50:08.625]	 -0.005	  0.225
[09:50:08.633]	  0.015	  0.265
[09:50:08.641]	  0.065	  0.315
[09:50:08.648]	  0.095	  0.365
[09:50:08.656]	  0.135	  0.425
[09:50:08.664]	  0.185	  0.475
[09:50:08.672]	  0.255	  0.565
[09:50:08.680]	  0.315	  0.655
[09:50:08.688]	  0.405	  0.725
[09:50:08.695]	  0.475	  0.835
[09:50:08.703]	  0.565	  0.895
[09:50:08.711]	  0.665	  0.955
[09:50:08.719]	  0.755	  0.985
[09:50:08.727]	  0.815	  0.965
[09:50:08.734]	  0.845	  0.935
[09:50:08.742]	  0.875	  0.845
[09:50:08.750]	  0.865	  0.715
[09:50:08.758]	  0.815	  0.535
[09:50:08.766]	  0.675	  0.355
[09:50:08.773]	  0.535	  0.185
[09:50:08.781]	  0.385	  0.015
[09:50:08.789]	  0.265	 -0.105
[09:50:08.797]	  0.175	 -0.185
[09:50:08.805]	  0.105	 -0.215
[09:50:08.813]	  0.085	 -0.255
[09:50:08.820]	  0.065	 -0.265
[09:50:08.828]	  0.045	 -0.265
[09:50:08.836]	  0.065	 -0.285
[09:50:08.844]	  0.055	 -0.285
[09:50:08.852]	  0.065	 -0.295
[09:50:08.859]	  0.055	 -0.275
[09:50:08.867]	  0.065	 -0.265
[09:50:08.875]	  0.065	 -0.275
[09:50:08.883]	  0.075	 -0.275
[09:50:08.891]	  0.065	 -0.265
[09:50:08.898]	  0.085	 -0.255
[09:50:08.906]	  0.095	 -0.255
[09:50:08.914]	  0.095	 -0.265
[09:50:08.922]	  0.115	 -0.265
[09:50:08.930]	  0.085	 -0.245
[09:50:08.938]	  0.075	 -0.255
[09:50:08.945]	  0.095	 -0.275
[09:50:08.953]	  0.085	 -0.265
[09:50:08.961]	  0.115	 -0.275
[09:50:08.969]	  0.095	 -0.275
[09:50:08.977]	  0.105	 -0.295
[09:50:08.984]	  0.095	 -0.285
[09:50:08.992]	  0.095	 -0.285
[09:50:09.000]	  0.085	 -0.315
[09:50:09.008]	  0.075	 -0.335
[09:50:09.016]	  0.105	 -0.295
[09:50:09.023]	  0.095	 -0.325
[09:50:09.031]	  0.075	 -0.335
[09:50:09.039]	  0.075	 -0.335
[09:50:09.047]	  0.065	 -0.325
[09:50:09.055]	  0.065	 -0.335
[09:50:09.063]	  0.085	 -0.325
[09:50:09.070]	  0.085	 -0.335
[09:50:09.078]	  0.075	 -0.325
[09:50:09.086]	  0.095	 -0.315
[09:50:09.094]	  0.095	 -0.325
[09:50:09.102]	  0.085	 -0.335
[09:50:09.109]	  0.105	 -0.315
[09:50:09.117]	  0.095	 -0.325
[09:50:09.125]	  0.115	 -0.325
[09:50:09.133]	  0.095	 -0.305
[09:50:09.141]	  0.095	 -0.295
[09:50:09.148]	  0.125	 -0.315
[09:50:09.156]	  0.105	 -0.295
[09:50:09.164]	  0.115	 -0.285
[09:50:09.172]	  0.145	 -0.255
[09:50:09.180]	  0.115	 -0.235
[09:50:09.188]	  0.175	 -0.175
[09:50:09.195]	  0.225	 -0.155
[09:50:09.203]	  0.275	 -0.145
[09:50:09.211]	  0.235	 -0.235
[09:50:09.219]	  0.175	 -0.285
[09:50:09.227]	  0.145	 -0.325
[09:50:09.234]	  0.105	 -0.315
[09:50:09.242]	  0.065	 -0.315
[09:50:09.250]	  0.075	 -0.335
[09:50:09.258]	  0.065	 -0.335
[09:50:09.266]	  0.065	 -0.315
[09:50:09.273]	  0.095	 -0.305
[09:50:09.281]	  0.075	 -0.305
[09:50:09.289]	  0.115	 -0.295
[09:50:09.297]	 -0.085	 -0.355
[09:50:09.305]	 -0.325	  0.005
[09:50:09.313]	 -0.125	  0.345
[09:50:09.320]	  0.785	  0.095
[09:50:09.328]	  2.055	 -0.005
[09:50:09.336]	  2.865	  0.405
[09:50:09.344]	  3.125	 -0.485
[09:50:09.352]	  0.945	 -1.325
[09:50:09.359]	 -0.425	 -0.985
[09:50:09.367]	 -0.595	 -0.725
[09:50:09.375]	 -0.495	 -0.525
[09:50:09.383]	 -0.315	 -0.275
[09:50:09.391]	 -0.065	  0.005
[09:50:09.398]	  0.075	  0.045
[09:50:09.406]	  0.055	  0.025
[09:50:09.414]	  0.065	  0.065
[09:50:09.422]	  0.095	  0.095
[09:50:09.430]	  0.125	  0.135
[09:50:09.438]	  0.155	  0.175
[09:50:09.445]	  0.165	  0.205
[09:50:09.453]	  0.185	  0.255
[09:50:09.461]	  0.235	  0.265
[09:50:09.469]	  0.245	  0.315
[09:50:09.477]	  0.275	  0.385
[09:50:09.484]	  0.335	  0.445
[09:50:09.492]	  0.345	  0.495
[09:50:09.500]	  0.415	  0.575
[09:50:09.508]	  0.455	  0.655
[09:50:09.516]	  0.545	  0.755
[09:50:09.523]	  0.625	  0.835
[09:50:09.531]	  0.695	  0.885
[09:50:09.539]	  0.745	  0.915
[09:50:09.547]	  0.825	  0.925
[09:50:09.555]	  0.865	  0.905
[09:50:09.563]	  0.895	  0.825
[09:50:09.570]	  0.875	  0.715
[09:50:09.578]	  0.835	  0.585
[09:50:09.586]	  0.725	  0.405
[09:50:09.594]	  0.545	  0.205
[09:50:09.602]	  0.385	  0.075
[09:50:09.609]	  0.255	 -0.025
[09:50:09.617]	  0.165	 -0.095
[09:50:09.625]	  0.075	 -0.175
[09:50:09.633]	  0.025	 -0.205
[09:50:09.641]	  0.005	 -0.205
[09:50:09.648]	 -0.005	 -0.225
[09:50:09.656]	 -0.035	 -0.245
[09:50:09.664]	 -0.045	 -0.235
[09:50:09.672]	 -0.045	 -0.225
[09:50:09.680]	 -0.055	 -0.215
[09:50:09.688]	 -0.055	 -0.225
[09:50:09.695]	 -0.045	 -0.205
[09:50:09.703]	 -0.045	 -0.205
[09:50:09.711]	 -0.045	 -0.195
[09:50:09.719]	 -0.025	 -0.185
[09:50:09.727]	 -0.035	 -0.205
[09:50:09.734]	 -0.015	 -0.195
[09:50:09.742]	 -0.035	 -0.175
[09:50:09.750]	 -0.015	 -0.195
[09:50:09.758]	 -0.025	 -0.185
[09:50:09.766]	 -0.025	 -0.185
[09:50:09.773]	  0.005	 -0.205
[09:50:09.781]	 -0.035	 -0.195
[09:50:09.789]	 -0.015	 -0.215
[09:50:09.797]	 -0.025	 -0.215
[09:50:09.805]	 -0.045	 -0.225
[09:50:09.813]	 -0.055	 -0.225
[09:50:09.820]	 -0.065	 -0.255
[09:50:09.828]	 -0.065	 -0.245
[09:50:09.836]	 -0.055	 -0.255
[09:50:09.844]	 -0.075	 -0.245
[09:50:09.852]	 -0.085	 -0.285
[09:50:09.859]	 -0.095	 -0.275
[09:50:09.867]	 -0.105	 -0.255
[09:50:09.875]	 -0.125	 -0.285
[09:50:09.883]	 -0.105	 -0.275
[09:50:09.891]	 -0.115	 -0.265
[09:50:09.898]	 -0.085	 -0.265
[09:50:09.906]	 -0.115	 -0.275
[09:50:09.914]	 -0.135	 -0.265
[09:50:09.922]	 -0.125	 -0.265
[09:50:09.930]	 -0.125	 -0.265
[09:50:09.938]	 -0.135	 -0.275
[09:50:09.945]	 -0.135	 -0.265
[09:50:09.953]	 -0.135	 -0.255
[09:50:09.961]	 -0.115	 -0.245
[09:50:09.969]	 -0.125	 -0.265
[09:50:09.977]	 -0.135	 -0.265
[09:50:09.984]	 -0.125	 -0.265
[09:50:09.992]	 -0.155	 -0.255
