     Time	   ECG1	   ECG2
[11:15:05.086]	 -0.205	 -0.195
[11:15:05.094]	 -0.125	 -0.175
[11:15:05.102]	 -0.115	 -0.185
[11:15:05.109]	 -0.145	 -0.195
[11:15:05.117]	 -0.135	 -0.185
[11:15:05.125]	 -0.165	 -0.185
[11:15:05.133]	 -0.095	 -0.205
[11:15:05.141]	 -0.165	 -0.205
[11:15:05.148]	 -0.145	 -0.215
[11:15:05.156]	 -0.145	 -0.195
[11:15:05.164]	 -0.165	 -0.195
[11:15:05.172]	 -0.135	 -0.215
[11:15:05.180]	 -0.165	 -0.215
[11:15:05.188]	 -0.175	 -0.205
[11:15:05.195]	 -0.165	 -0.215
[11:15:05.203]	 -0.185	 -0.225
[11:15:05.211]	 -0.175	 -0.225
[11:15:05.219]	 -0.125	 -0.215
[11:15:05.227]	 -0.175	 -0.225
[11:15:05.234]	 -0.165	 -0.215
[11:15:05.242]	 -0.185	 -0.215
[11:15:05.250]	 -0.135	 -0.215
[11:15:05.258]	 -0.135	 -0.225
[11:15:05.266]	 -0.205	 -0.225
[11:15:05.273]	 -0.135	 -0.225
[11:15:05.281]	 -0.175	 -0.215
[11:15:05.289]	 -0.175	 -0.215
[11:15:05.297]	 -0.045	 -0.225
[11:15:05.305]	 -0.195	 -0.215
[11:15:05.313]	 -0.165	 -0.215
[11:15:05.320]	 -0.145	 -0.205
[11:15:05.328]	 -0.175	 -0.215
[11:15:05.336]	 -0.155	 -0.215
[11:15:05.344]	 -0.135	 -0.215
[11:15:05.352]	 -0.185	 -0.215
[11:15:05.359]	 -0.105	 -0.215
[11:15:05.367]	 -0.125	 -0.195
[11:15:05.375]	 -0.085	 -0.165
[11:15:05.383]	 -0.105	 -0.175
[11:15:05.391]	 -0.015	 -0.145
[11:15:05.398]	 -0.075	 -0.135
[11:15:05.406]	  0.005	 -0.135
[11:15:05.414]	 -0.005	 -0.115
[11:15:05.422]	 -0.025	 -0.125
[11:15:05.430]	 -0.115	 -0.195
[11:15:05.438]	 -0.135	 -0.205
[11:15:05.445]	 -0.145	 -0.205
[11:15:05.453]	 -0.175	 -0.205
[11:15:05.461]	 -0.195	 -0.225
[11:15:05.469]	 -0.225	 -0.225
[11:15:05.477]	 -0.245	 -0.225
[11:15:05.484]	 -0.095	 -0.225
[11:15:05.492]	 -0.185	 -0.195
[11:15:05.500]	 -0.215	 -0.205
[11:15:05.508]	 -0.125	 -0.195
[11:15:05.516]	  0.075	  0.025
[11:15:05.523]	  0.475	  0.435
[11:15:05.531]	  0.775	  0.265
[11:15:05.539]	  0.695	 -0.775
[11:15:05.547]	 -0.805	 -1.195
[11:15:05.555]	 -1.365	 -1.435
[11:15:05.563]	 -1.005	 -1.045
[11:15:05.570]	 -0.525	 -0.615
[11:15:05.578]	 -0.215	 -0.255
[11:15:05.586]	 -0.155	 -0.045
[11:15:05.594]	 -0.185	 -0.015
[11:15:05.602]	 -0.135	 -0.025
[11:15:05.609]	 -0.145	 -0.025
[11:15:05.617]	 -0.155	 -0.005
[11:15:05.625]	 -0.105	  0.005
[11:15:05.633]	 -0.105	  0.005
[11:15:05.641]	 -0.105	  0.025
[11:15:05.648]	 -0.085	  0.035
[11:15:05.656]	 -0.095	  0.045
[11:15:05.664]	 -0.045	  0.065
[11:15:05.672]	 -0.035	  0.075
[11:15:05.680]	 -0.045	  0.105
[11:15:05.688]	 -0.005	  0.125
[11:15:05.695]	 -0.045	  0.135
[11:15:05.703]	  0.085	  0.155
[11:15:05.711]	  0.005	  0.185
[11:15:05.719]	  0.025	  0.215
[11:15:05.727]	  0.095	  0.245
[11:15:05.734]	  0.105	  0.275
[11:15:05.742]	  0.105	  0.325
[11:15:05.750]	  0.215	  0.355
[11:15:05.758]	  0.235	  0.405
[11:15:05.766]	  0.215	  0.445
[11:15:05.773]	  0.295	  0.465
[11:15:05.781]	  0.385	  0.515
[11:15:05.789]	  0.285	  0.555
[11:15:05.797]	  0.325	  0.565
[11:15:05.805]	  0.375	  0.575
[11:15:05.813]	  0.325	  0.555
[11:15:05.820]	  0.265	  0.485
[11:15:05.828]	  0.155	  0.365
[11:15:05.836]	  0.025	  0.225
[11:15:05.844]	 -0.075	  0.105
[11:15:05.852]	  0.015	  0.015
[11:15:05.859]	 -0.185	 -0.055
[11:15:05.867]	 -0.205	 -0.105
[11:15:05.875]	 -0.235	 -0.155
[11:15:05.883]	 -0.225	 -0.165
[11:15:05.891]	 -0.345	 -0.195
[11:15:05.898]	 -0.185	 -0.215
[11:15:05.906]	 -0.355	 -0.205
[11:15:05.914]	 -0.225	 -0.215
[11:15:05.922]	 -0.295	 -0.225
[11:15:05.930]	 -0.335	 -0.205
[11:15:05.938]	 -0.295	 -0.205
[11:15:05.945]	 -0.245	 -0.205
[11:15:05.953]	 -0.355	 -0.205
[11:15:05.961]	 -0.345	 -0.205
[11:15:05.969]	 -0.265	 -0.195
[11:15:05.977]	 -0.265	 -0.205
[11:15:05.984]	 -0.245	 -0.205
[11:15:05.992]	 -0.285	 -0.185
[11:15:06.000]	 -0.285	 -0.185
[11:15:06.008]	 -0.205	 -0.195
[11:15:06.016]	 -0.265	 -0.195
[11:15:06.023]	 -0.305	 -0.185
[11:15:06.031]	 -0.235	 -0.185
[11:15:06.039]	 -0.255	 -0.195
[11:15:06.047]	 -0.235	 -0.195
[11:15:06.055]	 -0.245	 -0.195
[11:15:06.063]	 -0.265	 -0.195
[11:15:06.070]	 -0.225	 -0.215
[11:15:06.078]	 -0.275	 -0.215
[11:15:06.086]	 -0.265	 -0.215
[11:15:06.094]	 -0.265	 -0.205
[11:15:06.102]	 -0.225	 -0.215
[11:15:06.109]	 -0.225	 -0.215
[11:15:06.117]	 -0.265	 -0.215
[11:15:06.125]	 -0.315	 -0.225
[11:15:06.133]	 -0.205	 -0.225
[11:15:06.141]	 -0.275	 -0.225
[11:15:06.148]	 -0.265	 -0.215
[11:15:06.156]	 -0.235	 -0.225
[11:15:06.164]	 -0.245	 -0.215
[11:15:06.172]	 -0.215	 -0.225
[11:15:06.180]	 -0.265	 -0.225
[11:15:06.188]	 -0.235	 -0.205
[11:15:06.195]	 -0.205	 -0.225
[11:15:06.203]	 -0.325	 -0.225
[11:15:06.211]	 -0.185	 -0.215
[11:15:06.219]	 -0.215	 -0.205
[11:15:06.227]	 -0.285	 -0.215
[11:15:06.234]	 -0.185	 -0.225
[11:15:06.242]	 -0.275	 -0.195
[11:15:06.250]	 -0.145	 -0.205
[11:15:06.258]	 -0.245	 -0.195
[11:15:06.266]	 -0.235	 -0.215
[11:15:06.273]	 -0.245	 -0.215
[11:15:06.281]	 -0.175	 -0.205
[11:15:06.289]	 -0.245	 -0.215
[11:15:06.297]	 -0.225	 -0.205
[11:15:06.305]	 -0.185	 -0.185
[11:15:06.313]	 -0.215	 -0.185
[11:15:06.320]	 -0.165	 -0.205
[11:15:06.328]	 -0.205	 -0.205
[11:15:06.336]	 -0.205	 -0.185
[11:15:06.344]	 -0.155	 -0.165
[11:15:06.352]	 -0.145	 -0.175
[11:15:06.359]	 -0.125	 -0.175
[11:15:06.367]	 -0.065	 -0.135
[11:15:06.375]	 -0.055	 -0.095
[11:15:06.383]	 -0.065	 -0.105
[11:15:06.391]	 -0.055	 -0.095
[11:15:06.398]	  0.005	 -0.085
[11:15:06.406]	 -0.085	 -0.135
[11:15:06.414]	 -0.145	 -0.215
[11:15:06.422]	 -0.105	 -0.205
[11:15:06.430]	 -0.205	 -0.175
[11:15:06.438]	 -0.205	 -0.185
[11:15:06.445]	 -0.245	 -0.205
[11:15:06.453]	 -0.165	 -0.215
[11:15:06.461]	 -0.225	 -0.215
[11:15:06.469]	 -0.185	 -0.195
[11:15:06.477]	 -0.175	 -0.205
[11:15:06.484]	 -0.095	 -0.185
[11:15:06.492]	 -0.025	 -0.015
[11:15:06.500]	  0.335	  0.375
[11:15:06.508]	  0.705	  0.465
[11:15:06.516]	  0.695	 -0.675
[11:15:06.523]	 -0.505	 -1.205
[11:15:06.531]	 -1.085	 -1.515
[11:15:06.539]	 -1.035	 -1.155
[11:15:06.547]	 -0.635	 -0.685
[11:15:06.555]	 -0.185	 -0.295
[11:15:06.563]	 -0.105	 -0.015
[11:15:06.570]	 -0.155	  0.035
[11:15:06.578]	 -0.055	  0.005
[11:15:06.586]	 -0.095	  0.025
[11:15:06.594]	 -0.155	  0.025
[11:15:06.602]	 -0.035	  0.045
[11:15:06.609]	 -0.075	  0.045
[11:15:06.617]	 -0.035	  0.065
[11:15:06.625]	 -0.005	  0.095
[11:15:06.633]	 -0.025	  0.105
[11:15:06.641]	 -0.025	  0.125
[11:15:06.648]	  0.015	  0.125
[11:15:06.656]	  0.025	  0.155
[11:15:06.664]	  0.075	  0.185
[11:15:06.672]	  0.045	  0.185
[11:15:06.680]	  0.125	  0.225
[11:15:06.688]	  0.035	  0.245
[11:15:06.695]	  0.115	  0.275
[11:15:06.703]	  0.145	  0.305
[11:15:06.711]	  0.215	  0.345
[11:15:06.719]	  0.205	  0.405
[11:15:06.727]	  0.285	  0.435
[11:15:06.734]	  0.305	  0.475
[11:15:06.742]	  0.355	  0.525
[11:15:06.750]	  0.365	  0.565
[11:15:06.758]	  0.445	  0.585
[11:15:06.766]	  0.435	  0.595
[11:15:06.773]	  0.505	  0.605
[11:15:06.781]	  0.405	  0.615
[11:15:06.789]	  0.435	  0.565
[11:15:06.797]	  0.265	  0.475
[11:15:06.805]	  0.275	  0.345
[11:15:06.813]	  0.125	  0.235
[11:15:06.820]	  0.065	  0.105
[11:15:06.828]	 -0.015	  0.025
[11:15:06.836]	 -0.065	 -0.025
[11:15:06.844]	 -0.075	 -0.075
[11:15:06.852]	 -0.025	 -0.115
[11:15:06.859]	 -0.105	 -0.125
[11:15:06.867]	 -0.145	 -0.135
[11:15:06.875]	 -0.125	 -0.145
[11:15:06.883]	 -0.155	 -0.165
[11:15:06.891]	 -0.165	 -0.165
[11:15:06.898]	 -0.085	 -0.165
[11:15:06.906]	 -0.135	 -0.155
[11:15:06.914]	 -0.155	 -0.155
[11:15:06.922]	 -0.025	 -0.155
[11:15:06.930]	 -0.125	 -0.145
[11:15:06.938]	 -0.095	 -0.135
[11:15:06.945]	 -0.145	 -0.145
[11:15:06.953]	 -0.125	 -0.135
[11:15:06.961]	 -0.095	 -0.145
[11:15:06.969]	 -0.055	 -0.135
[11:15:06.977]	 -0.115	 -0.125
[11:15:06.984]	 -0.065	 -0.135
[11:15:06.992]	 -0.145	 -0.135
[11:15:07.000]	 -0.035	 -0.125
[11:15:07.008]	 -0.065	 -0.135
[11:15:07.016]	 -0.105	 -0.135
[11:15:07.023]	 -0.045	 -0.145
[11:15:07.031]	 -0.045	 -0.145
[11:15:07.039]	 -0.045	 -0.145
[11:15:07.047]	 -0.095	 -0.145
[11:15:07.055]	 -0.045	 -0.145
[11:15:07.063]	 -0.075	 -0.145
[11:15:07.070]	 -0.025	 -0.155
[11:15:07.078]	 -0.015	 -0.165
[11:15:07.086]	 -0.115	 -0.165
[11:15:07.094]	 -0.075	 -0.145
[11:15:07.102]	 -0.025	 -0.165
[11:15:07.109]	 -0.015	 -0.165
[11:15:07.117]	 -0.075	 -0.165
[11:15:07.125]	 -0.055	 -0.155
[11:15:07.133]	 -0.025	 -0.155
[11:15:07.141]	 -0.065	 -0.165
[11:15:07.148]	 -0.105	 -0.175
[11:15:07.156]	  0.045	 -0.165
[11:15:07.164]	 -0.055	 -0.165
[11:15:07.172]	 -0.055	 -0.155
[11:15:07.180]	  0.055	 -0.165
[11:15:07.188]	 -0.015	 -0.155
[11:15:07.195]	  0.005	 -0.165
[11:15:07.203]	 -0.065	 -0.155
[11:15:07.211]	 -0.015	 -0.155
[11:15:07.219]	 -0.015	 -0.145
[11:15:07.227]	 -0.025	 -0.155
[11:15:07.234]	 -0.005	 -0.175
[11:15:07.242]	  0.025	 -0.165
[11:15:07.250]	 -0.005	 -0.155
[11:15:07.258]	 -0.055	 -0.145
[11:15:07.266]	  0.015	 -0.155
[11:15:07.273]	  0.015	 -0.165
[11:15:07.281]	 -0.045	 -0.145
[11:15:07.289]	 -0.035	 -0.145
[11:15:07.297]	 -0.015	 -0.155
[11:15:07.305]	 -0.015	 -0.145
[11:15:07.313]	 -0.025	 -0.135
[11:15:07.320]	  0.095	 -0.145
[11:15:07.328]	 -0.045	 -0.115
[11:15:07.336]	  0.025	 -0.125
[11:15:07.344]	  0.095	 -0.105
[11:15:07.352]	  0.075	 -0.055
[11:15:07.359]	  0.125	 -0.085
[11:15:07.367]	  0.125	 -0.065
[11:15:07.375]	  0.175	 -0.035
[11:15:07.383]	  0.075	 -0.085
[11:15:07.391]	  0.015	 -0.165
[11:15:07.398]	  0.055	 -0.155
[11:15:07.406]	 -0.005	 -0.125
[11:15:07.414]	 -0.035	 -0.135
[11:15:07.422]	 -0.055	 -0.175
[11:15:07.430]	 -0.005	 -0.165
[11:15:07.438]	 -0.035	 -0.155
[11:15:07.445]	 -0.055	 -0.145
[11:15:07.453]	 -0.035	 -0.165
[11:15:07.461]	  0.015	 -0.155
[11:15:07.469]	  0.055	 -0.015
[11:15:07.477]	  0.485	  0.255
[11:15:07.484]	  0.675	  0.665
[11:15:07.492]	  0.885	 -0.205
[11:15:07.500]	  0.045	 -0.945
[11:15:07.508]	 -0.885	 -1.335
[11:15:07.516]	 -0.945	 -1.215
[11:15:07.523]	 -0.615	 -0.725
[11:15:07.531]	 -0.285	 -0.385
[11:15:07.539]	 -0.045	 -0.095
[11:15:07.547]	  0.085	  0.025
[11:15:07.555]	 -0.005	  0.045
[11:15:07.563]	  0.025	  0.055
[11:15:07.570]	  0.005	  0.045
[11:15:07.578]	  0.085	  0.045
[11:15:07.586]	  0.055	  0.065
[11:15:07.594]	  0.035	  0.095
[11:15:07.602]	  0.135	  0.095
[11:15:07.609]	  0.015	  0.105
[11:15:07.617]	  0.135	  0.125
[11:15:07.625]	  0.165	  0.145
[11:15:07.633]	  0.135	  0.145
[11:15:07.641]	  0.055	  0.175
[11:15:07.648]	  0.175	  0.165
[11:15:07.656]	  0.205	  0.215
[11:15:07.664]	  0.225	  0.225
[11:15:07.672]	  0.235	  0.255
[11:15:07.680]	  0.195	  0.285
[11:15:07.688]	  0.315	  0.335
[11:15:07.695]	  0.295	  0.365
[11:15:07.703]	  0.335	  0.405
[11:15:07.711]	  0.355	  0.435
[11:15:07.719]	  0.425	  0.475
[11:15:07.727]	  0.455	  0.505
[11:15:07.734]	  0.495	  0.535
[11:15:07.742]	  0.515	  0.555
[11:15:07.750]	  0.575	  0.565
[11:15:07.758]	  0.445	  0.565
[11:15:07.766]	  0.525	  0.525
[11:15:07.773]	  0.385	  0.445
[11:15:07.781]	  0.335	  0.365
[11:15:07.789]	  0.245	  0.235
[11:15:07.797]	  0.155	  0.125
[11:15:07.805]	  0.075	  0.055
[11:15:07.813]	 -0.025	 -0.005
[11:15:07.820]	  0.045	 -0.075
[11:15:07.828]	 -0.035	 -0.115
[11:15:07.836]	 -0.115	 -0.125
[11:15:07.844]	 -0.025	 -0.135
[11:15:07.852]	 -0.035	 -0.145
[11:15:07.859]	 -0.115	 -0.145
[11:15:07.867]	 -0.125	 -0.165
[11:15:07.875]	 -0.055	 -0.165
[11:15:07.883]	 -0.145	 -0.165
[11:15:07.891]	 -0.105	 -0.165
[11:15:07.898]	 -0.145	 -0.155
[11:15:07.906]	 -0.105	 -0.145
[11:15:07.914]	 -0.125	 -0.155
[11:15:07.922]	 -0.065	 -0.165
[11:15:07.930]	 -0.095	 -0.145
[11:15:07.938]	 -0.135	 -0.145
[11:15:07.945]	 -0.045	 -0.155
[11:15:07.953]	 -0.075	 -0.165
[11:15:07.961]	 -0.095	 -0.145
[11:15:07.969]	 -0.045	 -0.145
[11:15:07.977]	 -0.145	 -0.155
[11:15:07.984]	 -0.115	 -0.155
[11:15:07.992]	 -0.025	 -0.145
[11:15:08.000]	 -0.065	 -0.155
[11:15:08.008]	 -0.085	 -0.165
[11:15:08.016]	 -0.095	 -0.165
[11:15:08.023]	 -0.105	 -0.175
[11:15:08.031]	 -0.055	 -0.165
[11:15:08.039]	 -0.105	 -0.175
[11:15:08.047]	 -0.085	 -0.185
[11:15:08.055]	 -0.095	 -0.165
[11:15:08.063]	 -0.115	 -0.175
[11:15:08.070]	 -0.085	 -0.185
[11:15:08.078]	 -0.145	 -0.185
[11:15:08.086]	 -0.115	 -0.185
[11:15:08.094]	 -0.085	 -0.185
[11:15:08.102]	 -0.155	 -0.185
[11:15:08.109]	 -0.085	 -0.185
[11:15:08.117]	 -0.075	 -0.175
[11:15:08.125]	 -0.115	 -0.175
[11:15:08.133]	 -0.095	 -0.185
[11:15:08.141]	 -0.115	 -0.185
[11:15:08.148]	 -0.135	 -0.185
[11:15:08.156]	 -0.105	 -0.185
[11:15:08.164]	 -0.105	 -0.185
[11:15:08.172]	 -0.105	 -0.185
[11:15:08.180]	 -0.105	 -0.175
[11:15:08.188]	 -0.085	 -0.175
[11:15:08.195]	 -0.115	 -0.185
[11:15:08.203]	 -0.065	 -0.185
[11:15:08.211]	 -0.135	 -0.185
[11:15:08.219]	 -0.095	 -0.165
[11:15:08.227]	 -0.145	 -0.165
[11:15:08.234]	 -0.085	 -0.175
[11:15:08.242]	 -0.065	 -0.175
[11:15:08.250]	 -0.125	 -0.155
[11:15:08.258]	 -0.055	 -0.145
[11:15:08.266]	 -0.035	 -0.145
[11:15:08.273]	  0.015	 -0.125
[11:15:08.281]	  0.025	 -0.085
[11:15:08.289]	 -0.015	 -0.095
[11:15:08.297]	  0.115	 -0.095
[11:15:08.305]	  0.005	 -0.095
[11:15:08.313]	 -0.075	 -0.155
[11:15:08.320]	 -0.045	 -0.185
[11:15:08.328]	 -0.075	 -0.185
[11:15:08.336]	 -0.115	 -0.175
[11:15:08.344]	 -0.165	 -0.175
[11:15:08.352]	 -0.165	 -0.205
[11:15:08.359]	 -0.075	 -0.205
[11:15:08.367]	 -0.165	 -0.175
[11:15:08.375]	 -0.085	 -0.165
[11:15:08.383]	 -0.115	 -0.175
[11:15:08.391]	 -0.035	 -0.145
[11:15:08.398]	  0.145	  0.055
[11:15:08.406]	  0.525	  0.405
[11:15:08.414]	  0.805	  0.175
[11:15:08.422]	  0.845	 -0.675
[11:15:08.430]	 -0.445	 -1.075
[11:15:08.438]	 -1.245	 -1.315
[11:15:08.445]	 -0.965	 -1.045
[11:15:08.453]	 -0.575	 -0.645
[11:15:08.461]	 -0.175	 -0.305
[11:15:08.469]	 -0.075	 -0.045
[11:15:08.477]	 -0.045	  0.015
[11:15:08.484]	 -0.085	  0.025
[11:15:08.492]	 -0.055	  0.025
[11:15:08.500]	  0.005	  0.035
[11:15:08.508]	 -0.025	  0.045
[11:15:08.516]	 -0.085	  0.055
[11:15:08.523]	 -0.035	  0.045
[11:15:08.531]	  0.015	  0.085
[11:15:08.539]	 -0.035	  0.095
[11:15:08.547]	 -0.015	  0.105
[11:15:08.555]	  0.045	  0.135
[11:15:08.563]	  0.055	  0.145
[11:15:08.570]	  0.035	  0.165
[11:15:08.578]	  0.065	  0.185
[11:15:08.586]	  0.085	  0.185
[11:15:08.594]	  0.195	  0.245
[11:15:08.602]	  0.145	  0.275
[11:15:08.609]	  0.175	  0.295
[11:15:08.617]	  0.235	  0.345
[11:15:08.625]	  0.235	  0.395
[11:15:08.633]	  0.285	  0.455
[11:15:08.641]	  0.305	  0.475
[11:15:08.648]	  0.315	  0.525
[11:15:08.656]	  0.505	  0.575
[11:15:08.664]	  0.365	  0.615
[11:15:08.672]	  0.515	  0.615
[11:15:08.680]	  0.445	  0.635
[11:15:08.688]	  0.495	  0.625
[11:15:08.695]	  0.395	  0.565
[11:15:08.703]	  0.275	  0.445
[11:15:08.711]	  0.175	  0.305
[11:15:08.719]	  0.055	  0.195
[11:15:08.727]	  0.045	  0.075
[11:15:08.734]	 -0.055	 -0.015
[11:15:08.742]	 -0.075	 -0.075
[11:15:08.750]	 -0.145	 -0.115
[11:15:08.758]	 -0.195	 -0.145
[11:15:08.766]	 -0.095	 -0.165
[11:15:08.773]	 -0.205	 -0.175
[11:15:08.781]	 -0.175	 -0.185
[11:15:08.789]	 -0.225	 -0.195
[11:15:08.797]	 -0.135	 -0.205
[11:15:08.805]	 -0.195	 -0.195
[11:15:08.813]	 -0.185	 -0.185
[11:15:08.820]	 -0.185	 -0.205
[11:15:08.828]	 -0.215	 -0.195
[11:15:08.836]	 -0.095	 -0.195
[11:15:08.844]	 -0.215	 -0.185
[11:15:08.852]	 -0.135	 -0.185
[11:15:08.859]	 -0.165	 -0.195
[11:15:08.867]	 -0.175	 -0.175
[11:15:08.875]	 -0.155	 -0.185
[11:15:08.883]	 -0.135	 -0.185
[11:15:08.891]	 -0.105	 -0.185
[11:15:08.898]	 -0.105	 -0.185
[11:15:08.906]	 -0.095	 -0.185
[11:15:08.914]	 -0.125	 -0.185
[11:15:08.922]	 -0.135	 -0.205
[11:15:08.930]	 -0.145	 -0.205
[11:15:08.938]	 -0.085	 -0.195
[11:15:08.945]	 -0.145	 -0.195
[11:15:08.953]	 -0.125	 -0.215
[11:15:08.961]	 -0.145	 -0.215
[11:15:08.969]	 -0.065	 -0.205
[11:15:08.977]	 -0.165	 -0.205
[11:15:08.984]	 -0.115	 -0.225
[11:15:08.992]	 -0.125	 -0.225
[11:15:09.000]	 -0.155	 -0.215
[11:15:09.008]	 -0.105	 -0.215
[11:15:09.016]	 -0.145	 -0.225
[11:15:09.023]	 -0.085	 -0.215
[11:15:09.031]	 -0.085	 -0.205
[11:15:09.039]	 -0.125	 -0.215
[11:15:09.047]	 -0.135	 -0.225
[11:15:09.055]	 -0.075	 -0.225
[11:15:09.063]	 -0.135	 -0.215
[11:15:09.070]	 -0.095	 -0.215
[11:15:09.078]	 -0.135	 -0.225
[11:15:09.086]	 -0.115	 -0.215
[11:15:09.094]	 -0.105	 -0.215
[11:15:09.102]	 -0.145	 -0.215
[11:15:09.109]	 -0.075	 -0.215
[11:15:09.117]	 -0.125	 -0.205
[11:15:09.125]	 -0.135	 -0.205
[11:15:09.133]	 -0.085	 -0.215
[11:15:09.141]	 -0.155	 -0.205
[11:15:09.148]	 -0.105	 -0.205
[11:15:09.156]	 -0.095	 -0.205
[11:15:09.164]	 -0.165	 -0.205
[11:15:09.172]	 -0.025	 -0.215
[11:15:09.180]	 -0.135	 -0.205
[11:15:09.188]	 -0.095	 -0.205
[11:15:09.195]	 -0.145	 -0.205
[11:15:09.203]	 -0.075	 -0.205
[11:15:09.211]	 -0.125	 -0.195
[11:15:09.219]	 -0.015	 -0.185
[11:15:09.227]	 -0.085	 -0.175
[11:15:09.234]	 -0.065	 -0.175
[11:15:09.242]	 -0.015	 -0.165
[11:15:09.250]	  0.035	 -0.115
[11:15:09.258]	 -0.025	 -0.105
[11:15:09.266]	  0.105	 -0.125
[11:15:09.273]	  0.115	 -0.105
[11:15:09.281]	 -0.035	 -0.105
[11:15:09.289]	 -0.025	 -0.185
[11:15:09.297]	 -0.065	 -0.215
[11:15:09.305]	 -0.065	 -0.205
[11:15:09.313]	 -0.135	 -0.185
[11:15:09.320]	 -0.145	 -0.215
[11:15:09.328]	 -0.175	 -0.245
[11:15:09.336]	 -0.105	 -0.235
[11:15:09.344]	 -0.135	 -0.205
[11:15:09.352]	 -0.135	 -0.205
[11:15:09.359]	 -0.065	 -0.215
[11:15:09.367]	 -0.025	 -0.165
[11:15:09.375]	  0.175	  0.105
[11:15:09.383]	  0.465	  0.575
[11:15:09.391]	  0.665	  0.065
[11:15:09.398]	  0.575	 -0.995
[11:15:09.406]	 -0.435	 -1.325
[11:15:09.414]	 -0.945	 -1.595
[11:15:09.422]	 -0.785	 -1.155
[11:15:09.430]	 -0.425	 -0.665
[11:15:09.438]	 -0.145	 -0.235
[11:15:09.445]	 -0.075	 -0.015
[11:15:09.453]	 -0.045	  0.015
[11:15:09.461]	 -0.025	 -0.005
[11:15:09.469]	 -0.045	  0.005
[11:15:09.477]	 -0.005	  0.005
[11:15:09.484]	 -0.055	  0.025
[11:15:09.492]	  0.015	  0.035
[11:15:09.500]	 -0.025	  0.065
[11:15:09.508]	  0.025	  0.065
[11:15:09.516]	  0.015	  0.075
[11:15:09.523]	  0.045	  0.095
[11:15:09.531]	  0.075	  0.125
[11:15:09.539]	  0.035	  0.135
[11:15:09.547]	  0.075	  0.155
[11:15:09.555]	  0.115	  0.185
[11:15:09.563]	  0.085	  0.215
[11:15:09.570]	  0.115	  0.245
[11:15:09.578]	  0.105	  0.265
[11:15:09.586]	  0.125	  0.295
[11:15:09.594]	  0.175	  0.345
[11:15:09.602]	  0.185	  0.375
[11:15:09.609]	  0.225	  0.425
[11:15:09.617]	  0.245	  0.475
[11:15:09.625]	  0.275	  0.535
[11:15:09.633]	  0.345	  0.565
[11:15:09.641]	  0.305	  0.575
[11:15:09.648]	  0.325	  0.605
[11:15:09.656]	  0.415	  0.635
[11:15:09.664]	  0.365	  0.615
[11:15:09.672]	  0.405	  0.575
[11:15:09.680]	  0.305	  0.495
[11:15:09.688]	  0.255	  0.385
[11:15:09.695]	  0.175	  0.245
[11:15:09.703]	  0.035	  0.115
[11:15:09.711]	  0.045	  0.005
[11:15:09.719]	 -0.045	 -0.045
[11:15:09.727]	 -0.115	 -0.105
[11:15:09.734]	 -0.095	 -0.145
[11:15:09.742]	 -0.095	 -0.165
[11:15:09.750]	 -0.105	 -0.175
[11:15:09.758]	 -0.135	 -0.185
[11:15:09.766]	 -0.155	 -0.205
[11:15:09.773]	 -0.085	 -0.215
[11:15:09.781]	 -0.165	 -0.205
[11:15:09.789]	 -0.135	 -0.205
[11:15:09.797]	 -0.135	 -0.205
[11:15:09.805]	 -0.095	 -0.195
[11:15:09.813]	 -0.145	 -0.195
[11:15:09.820]	 -0.115	 -0.185
[11:15:09.828]	 -0.105	 -0.185
[11:15:09.836]	 -0.095	 -0.185
[11:15:09.844]	 -0.105	 -0.165
[11:15:09.852]	 -0.095	 -0.175
[11:15:09.859]	 -0.075	 -0.185
[11:15:09.867]	 -0.055	 -0.165
[11:15:09.875]	 -0.105	 -0.165
[11:15:09.883]	 -0.075	 -0.175
[11:15:09.891]	 -0.075	 -0.195
[11:15:09.898]	 -0.065	 -0.185
[11:15:09.906]	 -0.085	 -0.165
[11:15:09.914]	 -0.055	 -0.175
[11:15:09.922]	 -0.045	 -0.185
[11:15:09.930]	 -0.065	 -0.175
[11:15:09.938]	 -0.035	 -0.175
[11:15:09.945]	 -0.025	 -0.185
[11:15:09.953]	 -0.055	 -0.185
[11:15:09.961]	 -0.035	 -0.185
[11:15:09.969]	 -0.035	 -0.185
[11:15:09.977]	 -0.045	 -0.185
[11:15:09.984]	 -0.035	 -0.175
[11:15:09.992]	 -0.045	 -0.185
