     Time	   ECG1	   ECG2
[09:34:05.055]	  0.025	 -0.065
[09:34:05.063]	  0.035	 -0.125
[09:34:05.070]	  0.035	 -0.165
[09:34:05.078]	 -0.105	 -0.185
[09:34:05.086]	 -0.115	 -0.195
[09:34:05.094]	 -0.165	 -0.195
[09:34:05.102]	 -0.175	 -0.205
[09:34:05.109]	 -0.255	 -0.205
[09:34:05.117]	 -0.235	 -0.195
[09:34:05.125]	 -0.155	 -0.165
[09:34:05.133]	 -0.125	 -0.175
[09:34:05.141]	 -0.235	 -0.165
[09:34:05.148]	 -0.225	 -0.135
[09:34:05.156]	 -0.095	 -0.005
[09:34:05.164]	 -0.205	  0.565
[09:34:05.172]	 -0.275	  1.355
[09:34:05.180]	  0.465	  1.015
[09:34:05.188]	  1.525	  0.155
[09:34:05.195]	  2.185	 -0.995
[09:34:05.203]	  1.255	 -0.935
[09:34:05.211]	 -0.205	 -0.465
[09:34:05.219]	 -0.555	 -0.145
[09:34:05.227]	 -0.425	 -0.135
[09:34:05.234]	 -0.245	 -0.155
[09:34:05.242]	 -0.155	 -0.155
[09:34:05.250]	 -0.215	 -0.135
[09:34:05.258]	 -0.185	 -0.135
[09:34:05.266]	 -0.155	 -0.135
[09:34:05.273]	 -0.155	 -0.115
[09:34:05.281]	 -0.135	 -0.095
[09:34:05.289]	 -0.145	 -0.075
[09:34:05.297]	 -0.105	 -0.085
[09:34:05.305]	 -0.115	 -0.085
[09:34:05.313]	 -0.115	 -0.025
[09:34:05.320]	 -0.035	 -0.035
[09:34:05.328]	 -0.025	 -0.015
[09:34:05.336]	 -0.015	  0.025
[09:34:05.344]	 -0.035	  0.055
[09:34:05.352]	 -0.005	  0.085
[09:34:05.359]	  0.005	  0.135
[09:34:05.367]	  0.095	  0.175
[09:34:05.375]	  0.125	  0.245
[09:34:05.383]	  0.165	  0.285
[09:34:05.391]	  0.215	  0.295
[09:34:05.398]	  0.305	  0.295
[09:34:05.406]	  0.315	  0.315
[09:34:05.414]	  0.365	  0.305
[09:34:05.422]	  0.335	  0.235
[09:34:05.430]	  0.305	  0.185
[09:34:05.438]	  0.315	  0.115
[09:34:05.445]	  0.295	  0.035
[09:34:05.453]	  0.235	 -0.035
[09:34:05.461]	  0.155	 -0.085
[09:34:05.469]	  0.105	 -0.115
[09:34:05.477]	  0.105	 -0.155
[09:34:05.484]	  0.085	 -0.155
[09:34:05.492]	  0.095	 -0.155
[09:34:05.500]	  0.045	 -0.145
[09:34:05.508]	  0.045	 -0.165
[09:34:05.516]	  0.075	 -0.175
[09:34:05.523]	  0.075	 -0.155
[09:34:05.531]	  0.085	 -0.165
[09:34:05.539]	  0.095	 -0.175
[09:34:05.547]	  0.115	 -0.155
[09:34:05.555]	  0.135	 -0.145
[09:34:05.563]	  0.165	 -0.125
[09:34:05.570]	  0.175	 -0.145
[09:34:05.578]	  0.185	 -0.135
[09:34:05.586]	  0.205	 -0.125
[09:34:05.594]	  0.215	 -0.135
[09:34:05.602]	  0.205	 -0.155
[09:34:05.609]	  0.215	 -0.145
[09:34:05.617]	  0.215	 -0.135
[09:34:05.625]	  0.215	 -0.145
[09:34:05.633]	  0.235	 -0.145
[09:34:05.641]	  0.235	 -0.175
[09:34:05.648]	  0.235	 -0.145
[09:34:05.656]	  0.255	 -0.165
[09:34:05.664]	  0.245	 -0.145
[09:34:05.672]	  0.245	 -0.165
[09:34:05.680]	  0.255	 -0.115
[09:34:05.688]	  0.255	 -0.095
[09:34:05.695]	  0.285	 -0.085
[09:34:05.703]	  0.275	 -0.145
[09:34:05.711]	  0.285	 -0.175
[09:34:05.719]	  0.285	 -0.095
[09:34:05.727]	  0.265	 -0.075
[09:34:05.734]	  0.285	 -0.065
[09:34:05.742]	  0.295	 -0.085
[09:34:05.750]	  0.305	 -0.135
[09:34:05.758]	  0.285	 -0.185
[09:34:05.766]	  0.265	 -0.195
[09:34:05.773]	  0.245	 -0.225
[09:34:05.781]	  0.235	 -0.235
[09:34:05.789]	  0.225	 -0.235
[09:34:05.797]	  0.205	 -0.235
[09:34:05.805]	  0.205	 -0.235
[09:34:05.813]	  0.195	 -0.215
[09:34:05.820]	  0.205	 -0.225
[09:34:05.828]	  0.195	 -0.215
[09:34:05.836]	  0.185	 -0.205
[09:34:05.844]	  0.205	 -0.155
[09:34:05.852]	  0.195	  0.125
[09:34:05.859]	  0.125	  0.915
[09:34:05.867]	  0.185	  1.365
[09:34:05.875]	  0.545	  0.715
[09:34:05.883]	  0.945	 -0.455
[09:34:05.891]	  1.015	 -1.115
[09:34:05.898]	  0.465	 -0.785
[09:34:05.906]	  0.025	 -0.315
[09:34:05.914]	 -0.055	 -0.155
[09:34:05.922]	  0.015	 -0.185
[09:34:05.930]	  0.065	 -0.165
[09:34:05.938]	  0.055	 -0.175
[09:34:05.945]	  0.025	 -0.175
[09:34:05.953]	  0.005	 -0.155
[09:34:05.961]	  0.015	 -0.165
[09:34:05.969]	  0.005	 -0.145
[09:34:05.977]	 -0.015	 -0.145
[09:34:05.984]	 -0.015	 -0.135
[09:34:05.992]	  0.005	 -0.115
[09:34:06.000]	  0.005	 -0.085
[09:34:06.008]	 -0.005	 -0.075
[09:34:06.016]	 -0.025	 -0.045
[09:34:06.023]	 -0.005	 -0.035
[09:34:06.031]	 -0.035	  0.005
[09:34:06.039]	 -0.035	  0.035
[09:34:06.047]	  0.005	  0.075
[09:34:06.055]	 -0.005	  0.105
[09:34:06.063]	  0.025	  0.185
[09:34:06.070]	  0.085	  0.225
[09:34:06.078]	  0.135	  0.245
[09:34:06.086]	  0.185	  0.295
[09:34:06.094]	  0.205	  0.305
[09:34:06.102]	  0.195	  0.275
[09:34:06.109]	  0.185	  0.255
[09:34:06.117]	  0.205	  0.215
[09:34:06.125]	  0.265	  0.145
[09:34:06.133]	  0.225	  0.065
[09:34:06.141]	  0.175	 -0.005
[09:34:06.148]	  0.055	 -0.085
[09:34:06.156]	 -0.045	 -0.105
[09:34:06.164]	 -0.105	 -0.155
[09:34:06.172]	 -0.075	 -0.175
[09:34:06.180]	 -0.155	 -0.175
[09:34:06.188]	 -0.195	 -0.185
[09:34:06.195]	 -0.225	 -0.175
[09:34:06.203]	 -0.215	 -0.195
[09:34:06.211]	 -0.185	 -0.185
[09:34:06.219]	 -0.225	 -0.175
[09:34:06.227]	 -0.215	 -0.165
[09:34:06.234]	 -0.195	 -0.175
[09:34:06.242]	 -0.205	 -0.155
[09:34:06.250]	 -0.195	 -0.145
[09:34:06.258]	 -0.175	 -0.155
[09:34:06.266]	 -0.195	 -0.155
[09:34:06.273]	 -0.185	 -0.155
[09:34:06.281]	 -0.195	 -0.145
[09:34:06.289]	 -0.195	 -0.155
[09:34:06.297]	 -0.185	 -0.165
[09:34:06.305]	 -0.175	 -0.165
[09:34:06.313]	 -0.155	 -0.155
[09:34:06.320]	 -0.195	 -0.165
[09:34:06.328]	 -0.195	 -0.175
[09:34:06.336]	 -0.215	 -0.185
[09:34:06.344]	 -0.195	 -0.185
[09:34:06.352]	 -0.205	 -0.175
[09:34:06.359]	 -0.195	 -0.115
[09:34:06.367]	 -0.225	 -0.095
[09:34:06.375]	 -0.095	 -0.115
[09:34:06.383]	 -0.155	 -0.145
[09:34:06.391]	 -0.085	 -0.155
[09:34:06.398]	 -0.075	 -0.115
[09:34:06.406]	 -0.175	 -0.045
[09:34:06.414]	 -0.005	 -0.085
[09:34:06.422]	  0.005	 -0.105
[09:34:06.430]	 -0.025	 -0.135
[09:34:06.438]	 -0.025	 -0.185
[09:34:06.445]	 -0.105	 -0.185
[09:34:06.453]	 -0.215	 -0.225
[09:34:06.461]	 -0.265	 -0.255
[09:34:06.469]	 -0.255	 -0.225
[09:34:06.477]	 -0.285	 -0.255
[09:34:06.484]	 -0.265	 -0.245
[09:34:06.492]	 -0.225	 -0.245
[09:34:06.500]	 -0.245	 -0.225
[09:34:06.508]	 -0.225	 -0.205
[09:34:06.516]	 -0.295	 -0.205
[09:34:06.523]	 -0.245	 -0.195
[09:34:06.531]	 -0.225	 -0.075
[09:34:06.539]	 -0.285	  0.505
[09:34:06.547]	 -0.365	  1.325
[09:34:06.555]	  0.245	  1.055
[09:34:06.563]	  1.295	  0.145
[09:34:06.570]	  1.855	 -1.025
[09:34:06.578]	  1.205	 -0.935
[09:34:06.586]	 -0.115	 -0.445
[09:34:06.594]	 -0.565	 -0.155
[09:34:06.602]	 -0.395	 -0.165
[09:34:06.609]	 -0.335	 -0.185
[09:34:06.617]	 -0.255	 -0.175
[09:34:06.625]	 -0.235	 -0.165
[09:34:06.633]	 -0.275	 -0.175
[09:34:06.641]	 -0.235	 -0.155
[09:34:06.648]	 -0.225	 -0.135
[09:34:06.656]	 -0.215	 -0.105
[09:34:06.664]	 -0.185	 -0.145
[09:34:06.672]	 -0.185	 -0.115
[09:34:06.680]	 -0.195	 -0.095
[09:34:06.688]	 -0.145	 -0.095
[09:34:06.695]	 -0.165	 -0.045
[09:34:06.703]	 -0.135	 -0.035
[09:34:06.711]	 -0.125	  0.005
[09:34:06.719]	 -0.145	  0.025
[09:34:06.727]	 -0.135	  0.065
[09:34:06.734]	 -0.055	  0.105
[09:34:06.742]	 -0.025	  0.165
[09:34:06.750]	  0.005	  0.205
[09:34:06.758]	  0.025	  0.245
[09:34:06.766]	  0.095	  0.265
[09:34:06.773]	  0.145	  0.275
[09:34:06.781]	  0.155	  0.265
[09:34:06.789]	  0.125	  0.255
[09:34:06.797]	  0.215	  0.235
[09:34:06.805]	  0.185	  0.165
[09:34:06.813]	  0.135	  0.085
[09:34:06.820]	  0.105	 -0.005
[09:34:06.828]	  0.045	 -0.055
[09:34:06.836]	 -0.055	 -0.095
[09:34:06.844]	 -0.065	 -0.135
[09:34:06.852]	 -0.115	 -0.165
[09:34:06.859]	 -0.115	 -0.175
[09:34:06.867]	 -0.145	 -0.185
[09:34:06.875]	 -0.195	 -0.185
[09:34:06.883]	 -0.165	 -0.215
[09:34:06.891]	 -0.135	 -0.195
[09:34:06.898]	 -0.165	 -0.195
[09:34:06.906]	 -0.195	 -0.165
[09:34:06.914]	 -0.185	 -0.165
[09:34:06.922]	 -0.155	 -0.155
[09:34:06.930]	 -0.175	 -0.165
[09:34:06.938]	 -0.175	 -0.145
[09:34:06.945]	 -0.155	 -0.145
[09:34:06.953]	 -0.125	 -0.155
[09:34:06.961]	 -0.125	 -0.165
[09:34:06.969]	 -0.125	 -0.155
[09:34:06.977]	 -0.145	 -0.145
[09:34:06.984]	 -0.155	 -0.165
[09:34:06.992]	 -0.175	 -0.175
[09:34:07.000]	 -0.145	 -0.185
[09:34:07.008]	 -0.135	 -0.175
[09:34:07.016]	 -0.145	 -0.165
[09:34:07.023]	 -0.165	 -0.165
[09:34:07.031]	 -0.195	 -0.175
[09:34:07.039]	 -0.225	 -0.175
[09:34:07.047]	 -0.235	 -0.125
[09:34:07.055]	 -0.165	 -0.095
[09:34:07.063]	 -0.125	 -0.105
[09:34:07.070]	 -0.135	 -0.165
[09:34:07.078]	 -0.075	 -0.155
[09:34:07.086]	 -0.115	 -0.115
[09:34:07.094]	 -0.155	 -0.055
[09:34:07.102]	 -0.025	 -0.085
[09:34:07.109]	 -0.035	 -0.095
[09:34:07.117]	 -0.075	 -0.165
[09:34:07.125]	 -0.135	 -0.185
[09:34:07.133]	 -0.175	 -0.205
[09:34:07.141]	 -0.275	 -0.245
[09:34:07.148]	 -0.305	 -0.245
[09:34:07.156]	 -0.325	 -0.225
[09:34:07.164]	 -0.315	 -0.265
[09:34:07.172]	 -0.315	 -0.245
[09:34:07.180]	 -0.325	 -0.225
[09:34:07.188]	 -0.245	 -0.205
[09:34:07.195]	 -0.295	 -0.195
[09:34:07.203]	 -0.365	 -0.185
[09:34:07.211]	 -0.305	 -0.135
[09:34:07.219]	 -0.285	  0.255
[09:34:07.227]	 -0.475	  1.115
[09:34:07.234]	 -0.065	  1.275
[09:34:07.242]	  1.065	  0.555
[09:34:07.250]	  2.005	 -0.695
[09:34:07.258]	  1.735	 -1.055
[09:34:07.266]	  0.075	 -0.625
[09:34:07.273]	 -0.705	 -0.225
[09:34:07.281]	 -0.615	 -0.145
[09:34:07.289]	 -0.445	 -0.175
[09:34:07.297]	 -0.285	 -0.155
[09:34:07.305]	 -0.295	 -0.165
[09:34:07.313]	 -0.345	 -0.155
[09:34:07.320]	 -0.365	 -0.155
[09:34:07.328]	 -0.305	 -0.145
[09:34:07.336]	 -0.255	 -0.125
[09:34:07.344]	 -0.265	 -0.125
[09:34:07.352]	 -0.275	 -0.105
[09:34:07.359]	 -0.245	 -0.105
[09:34:07.367]	 -0.215	 -0.075
[09:34:07.375]	 -0.175	 -0.065
[09:34:07.383]	 -0.215	 -0.035
[09:34:07.391]	 -0.135	 -0.005
[09:34:07.398]	 -0.195	  0.025
[09:34:07.406]	 -0.165	  0.055
[09:34:07.414]	 -0.195	  0.095
[09:34:07.422]	 -0.125	  0.135
[09:34:07.430]	 -0.045	  0.185
[09:34:07.438]	 -0.015	  0.225
[09:34:07.445]	  0.055	  0.275
[09:34:07.453]	  0.085	  0.275
[09:34:07.461]	  0.145	  0.265
[09:34:07.469]	  0.165	  0.265
[09:34:07.477]	  0.175	  0.245
[09:34:07.484]	  0.185	  0.185
[09:34:07.492]	  0.115	  0.125
[09:34:07.500]	  0.145	  0.055
[09:34:07.508]	  0.025	 -0.015
[09:34:07.516]	 -0.025	 -0.085
[09:34:07.523]	 -0.125	 -0.125
[09:34:07.531]	 -0.135	 -0.165
[09:34:07.539]	 -0.195	 -0.175
[09:34:07.547]	 -0.225	 -0.195
[09:34:07.555]	 -0.225	 -0.185
[09:34:07.563]	 -0.205	 -0.185
[09:34:07.570]	 -0.245	 -0.185
[09:34:07.578]	 -0.295	 -0.165
[09:34:07.586]	 -0.205	 -0.185
[09:34:07.594]	 -0.215	 -0.175
[09:34:07.602]	 -0.235	 -0.155
[09:34:07.609]	 -0.235	 -0.135
[09:34:07.617]	 -0.195	 -0.145
[09:34:07.625]	 -0.245	 -0.145
[09:34:07.633]	 -0.215	 -0.145
[09:34:07.641]	 -0.175	 -0.145
[09:34:07.648]	 -0.225	 -0.155
[09:34:07.656]	 -0.215	 -0.155
[09:34:07.664]	 -0.165	 -0.165
[09:34:07.672]	 -0.155	 -0.175
[09:34:07.680]	 -0.185	 -0.175
[09:34:07.688]	 -0.195	 -0.175
[09:34:07.695]	 -0.245	 -0.185
[09:34:07.703]	 -0.205	 -0.185
[09:34:07.711]	 -0.245	 -0.175
[09:34:07.719]	 -0.205	 -0.185
[09:34:07.727]	 -0.245	 -0.175
[09:34:07.734]	 -0.245	 -0.115
[09:34:07.742]	 -0.185	 -0.115
[09:34:07.750]	 -0.145	 -0.145
[09:34:07.758]	 -0.105	 -0.175
[09:34:07.766]	 -0.065	 -0.165
[09:34:07.773]	 -0.085	 -0.095
[09:34:07.781]	 -0.095	 -0.085
[09:34:07.789]	 -0.095	 -0.105
[09:34:07.797]	 -0.005	 -0.135
[09:34:07.805]	 -0.035	 -0.205
[09:34:07.813]	 -0.115	 -0.205
[09:34:07.820]	 -0.215	 -0.235
[09:34:07.828]	 -0.245	 -0.265
[09:34:07.836]	 -0.285	 -0.255
[09:34:07.844]	 -0.275	 -0.265
[09:34:07.852]	 -0.345	 -0.275
[09:34:07.859]	 -0.325	 -0.255
[09:34:07.867]	 -0.255	 -0.245
[09:34:07.875]	 -0.255	 -0.255
[09:34:07.883]	 -0.335	 -0.245
[09:34:07.891]	 -0.245	 -0.195
[09:34:07.898]	 -0.195	 -0.155
[09:34:07.906]	 -0.315	  0.235
[09:34:07.914]	 -0.475	  1.095
[09:34:07.922]	 -0.105	  1.275
[09:34:07.930]	  0.975	  0.555
[09:34:07.938]	  1.945	 -0.715
[09:34:07.945]	  1.815	 -1.115
[09:34:07.953]	  0.235	 -0.655
[09:34:07.961]	 -0.605	 -0.255
[09:34:07.969]	 -0.525	 -0.165
[09:34:07.977]	 -0.375	 -0.185
[09:34:07.984]	 -0.345	 -0.205
[09:34:07.992]	 -0.295	 -0.185
[09:34:08.000]	 -0.255	 -0.175
[09:34:08.008]	 -0.295	 -0.165
[09:34:08.016]	 -0.275	 -0.165
[09:34:08.023]	 -0.245	 -0.155
[09:34:08.031]	 -0.255	 -0.125
[09:34:08.039]	 -0.235	 -0.135
[09:34:08.047]	 -0.205	 -0.125
[09:34:08.055]	 -0.175	 -0.105
[09:34:08.063]	 -0.165	 -0.075
[09:34:08.070]	 -0.175	 -0.065
[09:34:08.078]	 -0.175	 -0.035
[09:34:08.086]	 -0.155	 -0.005
[09:34:08.094]	 -0.115	  0.045
[09:34:08.102]	 -0.075	  0.075
[09:34:08.109]	 -0.095	  0.105
[09:34:08.117]	 -0.085	  0.155
[09:34:08.125]	  0.025	  0.225
[09:34:08.133]	  0.085	  0.245
[09:34:08.141]	  0.085	  0.245
[09:34:08.148]	  0.135	  0.235
[09:34:08.156]	  0.145	  0.235
[09:34:08.164]	  0.155	  0.225
[09:34:08.172]	  0.195	  0.145
[09:34:08.180]	  0.135	  0.105
[09:34:08.188]	  0.135	  0.035
[09:34:08.195]	  0.045	 -0.035
[09:34:08.203]	 -0.015	 -0.095
[09:34:08.211]	 -0.085	 -0.145
[09:34:08.219]	 -0.125	 -0.185
[09:34:08.227]	 -0.135	 -0.175
[09:34:08.234]	 -0.195	 -0.205
[09:34:08.242]	 -0.215	 -0.215
[09:34:08.250]	 -0.275	 -0.215
[09:34:08.258]	 -0.255	 -0.215
[09:34:08.266]	 -0.215	 -0.215
[09:34:08.273]	 -0.235	 -0.195
[09:34:08.281]	 -0.255	 -0.175
[09:34:08.289]	 -0.245	 -0.185
[09:34:08.297]	 -0.275	 -0.185
[09:34:08.305]	 -0.255	 -0.175
[09:34:08.313]	 -0.165	 -0.165
[09:34:08.320]	 -0.195	 -0.185
[09:34:08.328]	 -0.225	 -0.175
[09:34:08.336]	 -0.235	 -0.175
[09:34:08.344]	 -0.195	 -0.175
[09:34:08.352]	 -0.205	 -0.205
[09:34:08.359]	 -0.225	 -0.195
[09:34:08.367]	 -0.185	 -0.195
[09:34:08.375]	 -0.245	 -0.205
[09:34:08.383]	 -0.275	 -0.225
[09:34:08.391]	 -0.235	 -0.215
[09:34:08.398]	 -0.235	 -0.205
[09:34:08.406]	 -0.225	 -0.195
[09:34:08.414]	 -0.265	 -0.145
[09:34:08.422]	 -0.215	 -0.155
[09:34:08.430]	 -0.175	 -0.165
[09:34:08.438]	 -0.175	 -0.195
[09:34:08.445]	 -0.175	 -0.195
[09:34:08.453]	 -0.195	 -0.135
[09:34:08.461]	 -0.135	 -0.115
[09:34:08.469]	 -0.075	 -0.115
[09:34:08.477]	 -0.045	 -0.155
[09:34:08.484]	 -0.085	 -0.225
[09:34:08.492]	 -0.215	 -0.225
[09:34:08.500]	 -0.255	 -0.255
[09:34:08.508]	 -0.305	 -0.275
[09:34:08.516]	 -0.345	 -0.275
[09:34:08.523]	 -0.375	 -0.265
[09:34:08.531]	 -0.345	 -0.275
[09:34:08.539]	 -0.325	 -0.275
[09:34:08.547]	 -0.355	 -0.265
[09:34:08.555]	 -0.335	 -0.255
[09:34:08.563]	 -0.295	 -0.235
[09:34:08.570]	 -0.295	 -0.215
[09:34:08.578]	 -0.295	 -0.165
[09:34:08.586]	 -0.415	  0.285
[09:34:08.594]	 -0.495	  1.135
[09:34:08.602]	 -0.105	  1.245
[09:34:08.609]	  0.935	  0.535
[09:34:08.617]	  1.885	 -0.695
[09:34:08.625]	  1.725	 -1.085
[09:34:08.633]	  0.135	 -0.685
[09:34:08.641]	 -0.725	 -0.285
[09:34:08.648]	 -0.675	 -0.185
[09:34:08.656]	 -0.385	 -0.195
[09:34:08.664]	 -0.335	 -0.205
[09:34:08.672]	 -0.395	 -0.205
[09:34:08.680]	 -0.325	 -0.205
[09:34:08.688]	 -0.285	 -0.195
[09:34:08.695]	 -0.345	 -0.165
[09:34:08.703]	 -0.285	 -0.155
[09:34:08.711]	 -0.315	 -0.135
[09:34:08.719]	 -0.315	 -0.125
[09:34:08.727]	 -0.315	 -0.125
[09:34:08.734]	 -0.255	 -0.115
[09:34:08.742]	 -0.225	 -0.085
[09:34:08.750]	 -0.205	 -0.065
[09:34:08.758]	 -0.195	 -0.045
[09:34:08.766]	 -0.195	 -0.015
[09:34:08.773]	 -0.175	  0.005
[09:34:08.781]	 -0.145	  0.045
[09:34:08.789]	 -0.155	  0.095
[09:34:08.797]	 -0.095	  0.145
[09:34:08.805]	  0.085	  0.195
[09:34:08.813]	  0.005	  0.215
[09:34:08.820]	  0.015	  0.205
[09:34:08.828]	  0.085	  0.235
[09:34:08.836]	  0.115	  0.215
[09:34:08.844]	  0.135	  0.185
[09:34:08.852]	  0.155	  0.135
[09:34:08.859]	  0.175	  0.085
[09:34:08.867]	  0.135	  0.025
[09:34:08.875]	  0.035	 -0.025
[09:34:08.883]	 -0.015	 -0.085
[09:34:08.891]	 -0.065	 -0.135
[09:34:08.898]	 -0.115	 -0.155
[09:34:08.906]	 -0.145	 -0.185
[09:34:08.914]	 -0.175	 -0.195
[09:34:08.922]	 -0.195	 -0.215
[09:34:08.930]	 -0.185	 -0.215
[09:34:08.938]	 -0.155	 -0.195
[09:34:08.945]	 -0.195	 -0.205
[09:34:08.953]	 -0.225	 -0.205
[09:34:08.961]	 -0.125	 -0.175
[09:34:08.969]	 -0.195	 -0.165
[09:34:08.977]	 -0.165	 -0.165
[09:34:08.984]	 -0.135	 -0.165
[09:34:08.992]	 -0.165	 -0.155
[09:34:09.000]	 -0.135	 -0.155
[09:34:09.008]	 -0.115	 -0.165
[09:34:09.016]	 -0.115	 -0.165
[09:34:09.023]	 -0.135	 -0.165
[09:34:09.031]	 -0.115	 -0.155
[09:34:09.039]	 -0.105	 -0.165
[09:34:09.047]	 -0.085	 -0.165
[09:34:09.055]	 -0.135	 -0.185
[09:34:09.063]	 -0.145	 -0.185
[09:34:09.070]	 -0.135	 -0.185
[09:34:09.078]	 -0.115	 -0.175
[09:34:09.086]	 -0.135	 -0.185
[09:34:09.094]	 -0.165	 -0.125
[09:34:09.102]	 -0.165	 -0.125
[09:34:09.109]	 -0.115	 -0.125
[09:34:09.117]	 -0.065	 -0.155
[09:34:09.125]	 -0.035	 -0.165
[09:34:09.133]	 -0.035	 -0.135
[09:34:09.141]	 -0.045	 -0.085
[09:34:09.148]	 -0.065	 -0.105
[09:34:09.156]	 -0.055	 -0.085
[09:34:09.164]	  0.005	 -0.145
[09:34:09.172]	  0.035	 -0.195
[09:34:09.180]	 -0.135	 -0.215
[09:34:09.188]	 -0.215	 -0.245
[09:34:09.195]	 -0.215	 -0.265
[09:34:09.203]	 -0.245	 -0.255
[09:34:09.211]	 -0.235	 -0.255
[09:34:09.219]	 -0.245	 -0.255
[09:34:09.227]	 -0.265	 -0.225
[09:34:09.234]	 -0.185	 -0.225
[09:34:09.242]	 -0.235	 -0.205
[09:34:09.250]	 -0.205	 -0.185
[09:34:09.258]	 -0.215	 -0.145
[09:34:09.266]	 -0.275	  0.235
[09:34:09.273]	 -0.395	  1.145
[09:34:09.281]	 -0.005	  1.265
[09:34:09.289]	  1.035	  0.485
[09:34:09.297]	  1.905	 -0.775
[09:34:09.305]	  1.725	 -1.095
[09:34:09.313]	  0.285	 -0.635
[09:34:09.320]	 -0.525	 -0.235
[09:34:09.328]	 -0.495	 -0.175
[09:34:09.336]	 -0.335	 -0.185
[09:34:09.344]	 -0.265	 -0.185
[09:34:09.352]	 -0.235	 -0.185
[09:34:09.359]	 -0.275	 -0.175
[09:34:09.367]	 -0.255	 -0.175
[09:34:09.375]	 -0.195	 -0.155
[09:34:09.383]	 -0.185	 -0.165
[09:34:09.391]	 -0.175	 -0.145
[09:34:09.398]	 -0.195	 -0.125
[09:34:09.406]	 -0.175	 -0.115
[09:34:09.414]	 -0.175	 -0.095
[09:34:09.422]	 -0.145	 -0.075
[09:34:09.430]	 -0.145	 -0.065
[09:34:09.438]	 -0.075	 -0.015
[09:34:09.445]	 -0.075	 -0.005
[09:34:09.453]	 -0.085	  0.035
[09:34:09.461]	 -0.055	  0.075
[09:34:09.469]	 -0.005	  0.125
[09:34:09.477]	 -0.025	  0.165
[09:34:09.484]	  0.035	  0.205
[09:34:09.492]	  0.065	  0.245
[09:34:09.500]	  0.125	  0.245
[09:34:09.508]	  0.155	  0.245
[09:34:09.516]	  0.185	  0.245
[09:34:09.523]	  0.225	  0.215
[09:34:09.531]	  0.225	  0.165
[09:34:09.539]	  0.195	  0.105
[09:34:09.547]	  0.175	  0.045
[09:34:09.555]	  0.155	 -0.025
[09:34:09.563]	  0.085	 -0.055
[09:34:09.570]	  0.005	 -0.115
[09:34:09.578]	 -0.065	 -0.145
[09:34:09.586]	 -0.105	 -0.165
[09:34:09.594]	 -0.125	 -0.185
[09:34:09.602]	 -0.145	 -0.195
[09:34:09.609]	 -0.175	 -0.185
[09:34:09.617]	 -0.135	 -0.185
[09:34:09.625]	 -0.145	 -0.185
[09:34:09.633]	 -0.165	 -0.175
[09:34:09.641]	 -0.155	 -0.165
[09:34:09.648]	 -0.065	 -0.175
[09:34:09.656]	 -0.175	 -0.165
[09:34:09.664]	 -0.135	 -0.155
[09:34:09.672]	 -0.095	 -0.155
[09:34:09.680]	 -0.135	 -0.155
[09:34:09.688]	 -0.135	 -0.145
[09:34:09.695]	 -0.085	 -0.155
[09:34:09.703]	 -0.125	 -0.155
[09:34:09.711]	 -0.075	 -0.155
[09:34:09.719]	 -0.065	 -0.155
[09:34:09.727]	 -0.075	 -0.165
[09:34:09.734]	 -0.125	 -0.185
[09:34:09.742]	 -0.135	 -0.185
[09:34:09.750]	 -0.115	 -0.175
[09:34:09.758]	 -0.125	 -0.175
[09:34:09.766]	 -0.115	 -0.165
[09:34:09.773]	 -0.125	 -0.155
[09:34:09.781]	 -0.105	 -0.095
[09:34:09.789]	 -0.025	 -0.115
[09:34:09.797]	 -0.085	 -0.145
[09:34:09.805]	 -0.045	 -0.175
[09:34:09.813]	  0.005	 -0.125
[09:34:09.820]	 -0.025	 -0.075
[09:34:09.828]	  0.025	 -0.075
[09:34:09.836]	  0.075	 -0.075
[09:34:09.844]	  0.085	 -0.115
[09:34:09.852]	  0.065	 -0.185
[09:34:09.859]	 -0.035	 -0.185
[09:34:09.867]	 -0.125	 -0.215
[09:34:09.875]	 -0.145	 -0.245
[09:34:09.883]	 -0.195	 -0.245
[09:34:09.891]	 -0.205	 -0.245
[09:34:09.898]	 -0.185	 -0.235
[09:34:09.906]	 -0.225	 -0.235
[09:34:09.914]	 -0.225	 -0.235
[09:34:09.922]	 -0.185	 -0.225
[09:34:09.930]	 -0.145	 -0.195
[09:34:09.938]	 -0.175	 -0.165
[09:34:09.945]	 -0.155	 -0.025
[09:34:09.953]	 -0.185	  0.755
[09:34:09.961]	 -0.215	  1.415
[09:34:09.969]	  0.605	  0.905
[09:34:09.977]	  1.705	 -0.245
[09:34:09.984]	  2.115	 -1.155
[09:34:09.992]	  0.875	 -0.785
