     Time	   ECG1	   ECG2
[13:50:05.180]	 -0.485	 -0.465
[13:50:05.188]	 -0.485	 -0.465
[13:50:05.195]	 -0.485	 -0.465
[13:50:05.203]	 -0.475	 -0.455
[13:50:05.211]	 -0.475	 -0.445
[13:50:05.219]	 -0.465	 -0.445
[13:50:05.227]	 -0.455	 -0.445
[13:50:05.234]	 -0.455	 -0.435
[13:50:05.242]	 -0.455	 -0.425
[13:50:05.250]	 -0.445	 -0.425
[13:50:05.258]	 -0.445	 -0.415
[13:50:05.266]	 -0.435	 -0.405
[13:50:05.273]	 -0.435	 -0.405
[13:50:05.281]	 -0.425	 -0.395
[13:50:05.289]	 -0.415	 -0.395
[13:50:05.297]	 -0.415	 -0.385
[13:50:05.305]	 -0.405	 -0.385
[13:50:05.313]	 -0.405	 -0.385
[13:50:05.320]	 -0.395	 -0.375
[13:50:05.328]	 -0.385	 -0.365
[13:50:05.336]	 -0.385	 -0.365
[13:50:05.344]	 -0.375	 -0.365
[13:50:05.352]	 -0.365	 -0.355
[13:50:05.359]	 -0.355	 -0.345
[13:50:05.367]	 -0.355	 -0.345
[13:50:05.375]	 -0.345	 -0.335
[13:50:05.383]	 -0.345	 -0.335
[13:50:05.391]	 -0.335	 -0.325
[13:50:05.398]	 -0.325	 -0.325
[13:50:05.406]	 -0.315	 -0.315
[13:50:05.414]	 -0.315	 -0.315
[13:50:05.422]	 -0.305	 -0.305
[13:50:05.430]	 -0.305	 -0.305
[13:50:05.438]	 -0.295	 -0.305
[13:50:05.445]	 -0.285	 -0.295
[13:50:05.453]	 -0.275	 -0.285
[13:50:05.461]	 -0.275	 -0.275
[13:50:05.469]	 -0.265	 -0.275
[13:50:05.477]	 -0.255	 -0.265
[13:50:05.484]	 -0.245	 -0.255
[13:50:05.492]	 -0.235	 -0.255
[13:50:05.500]	 -0.225	 -0.255
[13:50:05.508]	 -0.225	 -0.245
[13:50:05.516]	 -0.215	 -0.235
[13:50:05.523]	 -0.205	 -0.235
[13:50:05.531]	 -0.195	 -0.225
[13:50:05.539]	 -0.185	 -0.215
[13:50:05.547]	 -0.175	 -0.205
[13:50:05.555]	 -0.165	 -0.205
[13:50:05.563]	 -0.155	 -0.195
[13:50:05.570]	 -0.135	 -0.185
[13:50:05.578]	  0.415	  0.195
[13:50:05.586]	  0.565	  0.475
[13:50:05.594]	  0.495	  0.405
[13:50:05.602]	  0.465	  0.375
[13:50:05.609]	  0.455	  0.365
[13:50:05.617]	  0.455	  0.355
[13:50:05.625]	  0.455	  0.345
[13:50:05.633]	  0.445	  0.345
[13:50:05.641]	  0.445	  0.345
[13:50:05.648]	  0.435	  0.345
[13:50:05.656]	  0.435	  0.335
[13:50:05.664]	  0.435	  0.325
[13:50:05.672]	  0.435	  0.335
[13:50:05.680]	  0.425	  0.325
[13:50:05.688]	  0.425	  0.315
[13:50:05.695]	  0.415	  0.315
[13:50:05.703]	  0.415	  0.305
[13:50:05.711]	  0.405	  0.305
[13:50:05.719]	  0.395	  0.295
[13:50:05.727]	  0.395	  0.295
[13:50:05.734]	  0.395	  0.285
[13:50:05.742]	  0.385	  0.285
[13:50:05.750]	  0.375	  0.275
[13:50:05.758]	  0.375	  0.265
[13:50:05.766]	  0.365	  0.265
[13:50:05.773]	  0.365	  0.255
[13:50:05.781]	  0.355	  0.245
[13:50:05.789]	  0.345	  0.245
[13:50:05.797]	  0.345	  0.245
[13:50:05.805]	  0.335	  0.235
[13:50:05.813]	  0.335	  0.225
[13:50:05.820]	  0.325	  0.225
[13:50:05.828]	  0.325	  0.225
[13:50:05.836]	  0.315	  0.215
[13:50:05.844]	  0.315	  0.205
[13:50:05.852]	  0.305	  0.195
[13:50:05.859]	  0.295	  0.195
[13:50:05.867]	  0.285	  0.195
[13:50:05.875]	  0.285	  0.185
[13:50:05.883]	  0.285	  0.175
[13:50:05.891]	  0.275	  0.175
[13:50:05.898]	  0.265	  0.175
[13:50:05.906]	  0.255	  0.165
[13:50:05.914]	  0.255	  0.155
[13:50:05.922]	  0.245	  0.155
[13:50:05.930]	  0.235	  0.145
[13:50:05.938]	  0.225	  0.135
[13:50:05.945]	  0.225	  0.135
[13:50:05.953]	  0.215	  0.125
[13:50:05.961]	  0.205	  0.125
[13:50:05.969]	  0.205	  0.105
[13:50:05.977]	  0.195	  0.105
[13:50:05.984]	  0.185	  0.105
[13:50:05.992]	  0.175	  0.095
[13:50:06.000]	  0.165	  0.085
[13:50:06.008]	  0.155	  0.075
[13:50:06.016]	  0.145	  0.075
[13:50:06.023]	  0.135	  0.065
[13:50:06.031]	  0.135	  0.055
[13:50:06.039]	  0.115	  0.055
[13:50:06.047]	  0.105	  0.055
[13:50:06.055]	  0.095	  0.035
[13:50:06.063]	  0.085	  0.025
[13:50:06.070]	  0.065	  0.015
[13:50:06.078]	 -0.495	 -0.435
[13:50:06.086]	 -0.595	 -0.635
[13:50:06.094]	 -0.535	 -0.565
[13:50:06.102]	 -0.515	 -0.535
[13:50:06.109]	 -0.505	 -0.515
[13:50:06.117]	 -0.505	 -0.515
[13:50:06.125]	 -0.505	 -0.515
[13:50:06.133]	 -0.505	 -0.515
[13:50:06.141]	 -0.505	 -0.505
[13:50:06.148]	 -0.505	 -0.505
[13:50:06.156]	 -0.505	 -0.505
[13:50:06.164]	 -0.495	 -0.495
[13:50:06.172]	 -0.495	 -0.485
[13:50:06.180]	 -0.485	 -0.485
[13:50:06.188]	 -0.485	 -0.485
[13:50:06.195]	 -0.485	 -0.475
[13:50:06.203]	 -0.475	 -0.465
[13:50:06.211]	 -0.475	 -0.465
[13:50:06.219]	 -0.465	 -0.465
[13:50:06.227]	 -0.465	 -0.455
[13:50:06.234]	 -0.455	 -0.455
[13:50:06.242]	 -0.455	 -0.445
[13:50:06.250]	 -0.445	 -0.445
[13:50:06.258]	 -0.435	 -0.435
[13:50:06.266]	 -0.435	 -0.425
[13:50:06.273]	 -0.425	 -0.425
[13:50:06.281]	 -0.425	 -0.425
[13:50:06.289]	 -0.415	 -0.415
[13:50:06.297]	 -0.405	 -0.405
[13:50:06.305]	 -0.405	 -0.395
[13:50:06.313]	 -0.395	 -0.405
[13:50:06.320]	 -0.395	 -0.395
[13:50:06.328]	 -0.385	 -0.385
[13:50:06.336]	 -0.375	 -0.385
[13:50:06.344]	 -0.365	 -0.385
[13:50:06.352]	 -0.365	 -0.375
[13:50:06.359]	 -0.355	 -0.365
[13:50:06.367]	 -0.355	 -0.365
[13:50:06.375]	 -0.345	 -0.355
[13:50:06.383]	 -0.335	 -0.355
[13:50:06.391]	 -0.335	 -0.345
[13:50:06.398]	 -0.325	 -0.345
[13:50:06.406]	 -0.315	 -0.345
[13:50:06.414]	 -0.305	 -0.335
[13:50:06.422]	 -0.305	 -0.325
[13:50:06.430]	 -0.295	 -0.315
[13:50:06.438]	 -0.295	 -0.315
[13:50:06.445]	 -0.285	 -0.305
[13:50:06.453]	 -0.275	 -0.295
[13:50:06.461]	 -0.275	 -0.295
[13:50:06.469]	 -0.265	 -0.295
[13:50:06.477]	 -0.255	 -0.285
[13:50:06.484]	 -0.245	 -0.275
[13:50:06.492]	 -0.235	 -0.265
[13:50:06.500]	 -0.225	 -0.265
[13:50:06.508]	 -0.215	 -0.255
[13:50:06.516]	 -0.215	 -0.245
[13:50:06.523]	 -0.205	 -0.245
[13:50:06.531]	 -0.185	 -0.245
[13:50:06.539]	 -0.185	 -0.235
[13:50:06.547]	 -0.175	 -0.225
[13:50:06.555]	 -0.165	 -0.225
[13:50:06.563]	 -0.145	 -0.215
[13:50:06.570]	 -0.155	 -0.205
[13:50:06.578]	  0.515	  0.325
[13:50:06.586]	  0.555	  0.455
[13:50:06.594]	  0.495	  0.385
[13:50:06.602]	  0.465	  0.355
[13:50:06.609]	  0.455	  0.345
[13:50:06.617]	  0.455	  0.335
[13:50:06.625]	  0.455	  0.325
[13:50:06.633]	  0.445	  0.325
[13:50:06.641]	  0.445	  0.325
[13:50:06.648]	  0.435	  0.315
[13:50:06.656]	  0.445	  0.315
[13:50:06.664]	  0.435	  0.305
[13:50:06.672]	  0.425	  0.305
[13:50:06.680]	  0.425	  0.305
[13:50:06.688]	  0.425	  0.295
[13:50:06.695]	  0.415	  0.295
[13:50:06.703]	  0.405	  0.285
[13:50:06.711]	  0.405	  0.285
[13:50:06.719]	  0.395	  0.275
[13:50:06.727]	  0.385	  0.265
[13:50:06.734]	  0.385	  0.265
[13:50:06.742]	  0.385	  0.265
[13:50:06.750]	  0.375	  0.255
[13:50:06.758]	  0.375	  0.245
[13:50:06.766]	  0.365	  0.245
[13:50:06.773]	  0.355	  0.235
[13:50:06.781]	  0.355	  0.225
[13:50:06.789]	  0.345	  0.225
[13:50:06.797]	  0.345	  0.225
[13:50:06.805]	  0.335	  0.215
[13:50:06.813]	  0.325	  0.205
[13:50:06.820]	  0.325	  0.205
[13:50:06.828]	  0.315	  0.205
[13:50:06.836]	  0.305	  0.195
[13:50:06.844]	  0.305	  0.185
[13:50:06.852]	  0.295	  0.185
[13:50:06.859]	  0.295	  0.175
[13:50:06.867]	  0.285	  0.175
[13:50:06.875]	  0.275	  0.165
[13:50:06.883]	  0.275	  0.155
[13:50:06.891]	  0.265	  0.155
[13:50:06.898]	  0.255	  0.155
[13:50:06.906]	  0.255	  0.145
[13:50:06.914]	  0.245	  0.135
[13:50:06.922]	  0.235	  0.145
[13:50:06.930]	  0.225	  0.135
[13:50:06.938]	  0.225	  0.125
[13:50:06.945]	  0.215	  0.115
[13:50:06.953]	  0.215	  0.115
[13:50:06.961]	  0.205	  0.105
[13:50:06.969]	  0.195	  0.095
[13:50:06.977]	  0.185	  0.095
[13:50:06.984]	  0.185	  0.095
[13:50:06.992]	  0.165	  0.075
[13:50:07.000]	  0.165	  0.075
[13:50:07.008]	  0.155	  0.065
[13:50:07.016]	  0.145	  0.065
[13:50:07.023]	  0.135	  0.055
[13:50:07.031]	  0.125	  0.045
[13:50:07.039]	  0.115	  0.045
[13:50:07.047]	  0.105	  0.045
[13:50:07.055]	  0.105	  0.025
[13:50:07.063]	  0.075	  0.015
[13:50:07.070]	  0.065	  0.045
[13:50:07.078]	 -0.625	 -0.595
[13:50:07.086]	 -0.605	 -0.625
[13:50:07.094]	 -0.545	 -0.565
[13:50:07.102]	 -0.525	 -0.535
[13:50:07.109]	 -0.525	 -0.525
[13:50:07.117]	 -0.515	 -0.515
[13:50:07.125]	 -0.515	 -0.515
[13:50:07.133]	 -0.515	 -0.515
[13:50:07.141]	 -0.515	 -0.505
[13:50:07.148]	 -0.505	 -0.505
[13:50:07.156]	 -0.505	 -0.505
[13:50:07.164]	 -0.505	 -0.495
[13:50:07.172]	 -0.495	 -0.485
[13:50:07.180]	 -0.495	 -0.485
[13:50:07.188]	 -0.485	 -0.485
[13:50:07.195]	 -0.485	 -0.475
[13:50:07.203]	 -0.475	 -0.475
[13:50:07.211]	 -0.475	 -0.465
[13:50:07.219]	 -0.465	 -0.465
[13:50:07.227]	 -0.465	 -0.455
[13:50:07.234]	 -0.455	 -0.445
[13:50:07.242]	 -0.455	 -0.445
[13:50:07.250]	 -0.445	 -0.435
[13:50:07.258]	 -0.445	 -0.435
[13:50:07.266]	 -0.435	 -0.425
[13:50:07.273]	 -0.425	 -0.415
[13:50:07.281]	 -0.425	 -0.415
[13:50:07.289]	 -0.415	 -0.415
[13:50:07.297]	 -0.415	 -0.405
[13:50:07.305]	 -0.405	 -0.405
[13:50:07.313]	 -0.395	 -0.395
[13:50:07.320]	 -0.395	 -0.395
[13:50:07.328]	 -0.385	 -0.375
[13:50:07.336]	 -0.385	 -0.375
[13:50:07.344]	 -0.375	 -0.375
[13:50:07.352]	 -0.365	 -0.365
[13:50:07.359]	 -0.365	 -0.355
[13:50:07.367]	 -0.355	 -0.355
[13:50:07.375]	 -0.345	 -0.355
[13:50:07.383]	 -0.345	 -0.355
[13:50:07.391]	 -0.335	 -0.345
[13:50:07.398]	 -0.335	 -0.335
[13:50:07.406]	 -0.325	 -0.335
[13:50:07.414]	 -0.315	 -0.335
[13:50:07.422]	 -0.305	 -0.315
[13:50:07.430]	 -0.305	 -0.315
[13:50:07.438]	 -0.295	 -0.315
[13:50:07.445]	 -0.285	 -0.305
[13:50:07.453]	 -0.275	 -0.295
[13:50:07.461]	 -0.275	 -0.295
[13:50:07.469]	 -0.265	 -0.285
[13:50:07.477]	 -0.255	 -0.285
[13:50:07.484]	 -0.245	 -0.275
[13:50:07.492]	 -0.245	 -0.265
[13:50:07.500]	 -0.225	 -0.265
[13:50:07.508]	 -0.215	 -0.255
[13:50:07.516]	 -0.215	 -0.245
[13:50:07.523]	 -0.205	 -0.235
[13:50:07.531]	 -0.195	 -0.235
[13:50:07.539]	 -0.185	 -0.225
[13:50:07.547]	 -0.175	 -0.215
[13:50:07.555]	 -0.165	 -0.215
[13:50:07.563]	 -0.155	 -0.205
[13:50:07.570]	 -0.135	 -0.195
[13:50:07.578]	  0.345	  0.055
[13:50:07.586]	  0.575	  0.465
[13:50:07.594]	  0.505	  0.405
[13:50:07.602]	  0.465	  0.355
[13:50:07.609]	  0.455	  0.355
[13:50:07.617]	  0.455	  0.345
[13:50:07.625]	  0.455	  0.335
[13:50:07.633]	  0.455	  0.335
[13:50:07.641]	  0.445	  0.335
[13:50:07.648]	  0.445	  0.325
[13:50:07.656]	  0.445	  0.325
[13:50:07.664]	  0.435	  0.315
[13:50:07.672]	  0.435	  0.325
[13:50:07.680]	  0.435	  0.315
[13:50:07.688]	  0.425	  0.305
[13:50:07.695]	  0.425	  0.305
[13:50:07.703]	  0.415	  0.305
[13:50:07.711]	  0.405	  0.295
[13:50:07.719]	  0.405	  0.285
[13:50:07.727]	  0.405	  0.285
[13:50:07.734]	  0.395	  0.285
[13:50:07.742]	  0.385	  0.275
[13:50:07.750]	  0.385	  0.265
[13:50:07.758]	  0.375	  0.265
[13:50:07.766]	  0.375	  0.255
[13:50:07.773]	  0.365	  0.255
[13:50:07.781]	  0.365	  0.245
[13:50:07.789]	  0.355	  0.245
[13:50:07.797]	  0.355	  0.235
[13:50:07.805]	  0.345	  0.235
[13:50:07.813]	  0.335	  0.225
[13:50:07.820]	  0.335	  0.215
[13:50:07.828]	  0.325	  0.225
[13:50:07.836]	  0.325	  0.215
[13:50:07.844]	  0.325	  0.195
[13:50:07.852]	  0.305	  0.195
[13:50:07.859]	  0.305	  0.195
[13:50:07.867]	  0.295	  0.185
[13:50:07.875]	  0.295	  0.185
[13:50:07.883]	  0.285	  0.175
[13:50:07.891]	  0.275	  0.175
[13:50:07.898]	  0.275	  0.165
[13:50:07.906]	  0.265	  0.155
[13:50:07.914]	  0.255	  0.155
[13:50:07.922]	  0.245	  0.155
[13:50:07.930]	  0.245	  0.155
[13:50:07.938]	  0.235	  0.145
[13:50:07.945]	  0.235	  0.135
[13:50:07.953]	  0.225	  0.135
[13:50:07.961]	  0.215	  0.125
[13:50:07.969]	  0.215	  0.115
[13:50:07.977]	  0.205	  0.115
[13:50:07.984]	  0.195	  0.105
[13:50:07.992]	  0.185	  0.105
[13:50:08.000]	  0.175	  0.095
[13:50:08.008]	  0.175	  0.085
[13:50:08.016]	  0.155	  0.085
[13:50:08.023]	  0.155	  0.075
[13:50:08.031]	  0.145	  0.065
[13:50:08.039]	  0.135	  0.065
[13:50:08.047]	  0.125	  0.065
[13:50:08.055]	  0.115	  0.045
[13:50:08.063]	  0.095	  0.035
[13:50:08.070]	  0.105	  0.025
[13:50:08.078]	 -0.575	 -0.495
[13:50:08.086]	 -0.595	 -0.615
[13:50:08.094]	 -0.545	 -0.555
[13:50:08.102]	 -0.515	 -0.525
[13:50:08.109]	 -0.505	 -0.505
[13:50:08.117]	 -0.505	 -0.505
[13:50:08.125]	 -0.505	 -0.505
[13:50:08.133]	 -0.495	 -0.495
[13:50:08.141]	 -0.495	 -0.495
[13:50:08.148]	 -0.485	 -0.485
[13:50:08.156]	 -0.485	 -0.485
[13:50:08.164]	 -0.485	 -0.485
[13:50:08.172]	 -0.475	 -0.475
[13:50:08.180]	 -0.475	 -0.475
[13:50:08.188]	 -0.465	 -0.475
[13:50:08.195]	 -0.465	 -0.465
[13:50:08.203]	 -0.455	 -0.455
[13:50:08.211]	 -0.455	 -0.455
[13:50:08.219]	 -0.445	 -0.445
[13:50:08.227]	 -0.445	 -0.445
[13:50:08.234]	 -0.435	 -0.435
[13:50:08.242]	 -0.435	 -0.425
[13:50:08.250]	 -0.425	 -0.425
[13:50:08.258]	 -0.425	 -0.425
[13:50:08.266]	 -0.415	 -0.405
[13:50:08.273]	 -0.415	 -0.405
[13:50:08.281]	 -0.405	 -0.405
[13:50:08.289]	 -0.405	 -0.395
[13:50:08.297]	 -0.395	 -0.385
[13:50:08.305]	 -0.395	 -0.385
[13:50:08.313]	 -0.385	 -0.385
[13:50:08.320]	 -0.375	 -0.375
[13:50:08.328]	 -0.365	 -0.365
[13:50:08.336]	 -0.365	 -0.365
[13:50:08.344]	 -0.365	 -0.365
[13:50:08.352]	 -0.355	 -0.355
[13:50:08.359]	 -0.355	 -0.345
[13:50:08.367]	 -0.345	 -0.345
[13:50:08.375]	 -0.335	 -0.345
[13:50:08.383]	 -0.335	 -0.335
[13:50:08.391]	 -0.315	 -0.325
[13:50:08.398]	 -0.325	 -0.325
[13:50:08.406]	 -0.305	 -0.325
[13:50:08.414]	 -0.305	 -0.315
[13:50:08.422]	 -0.295	 -0.305
[13:50:08.430]	 -0.295	 -0.305
[13:50:08.438]	 -0.275	 -0.295
[13:50:08.445]	 -0.275	 -0.295
[13:50:08.453]	 -0.265	 -0.285
[13:50:08.461]	 -0.265	 -0.275
[13:50:08.469]	 -0.255	 -0.275
[13:50:08.477]	 -0.245	 -0.265
[13:50:08.484]	 -0.235	 -0.255
[13:50:08.492]	 -0.225	 -0.255
[13:50:08.500]	 -0.215	 -0.245
[13:50:08.508]	 -0.215	 -0.235
[13:50:08.516]	 -0.205	 -0.225
[13:50:08.523]	 -0.195	 -0.225
[13:50:08.531]	 -0.185	 -0.215
[13:50:08.539]	 -0.175	 -0.215
[13:50:08.547]	 -0.165	 -0.195
[13:50:08.555]	 -0.155	 -0.195
[13:50:08.563]	 -0.135	 -0.185
[13:50:08.570]	 -0.145	 -0.175
[13:50:08.578]	  0.525	  0.335
[13:50:08.586]	  0.555	  0.465
[13:50:08.594]	  0.495	  0.395
[13:50:08.602]	  0.465	  0.375
[13:50:08.609]	  0.465	  0.365
[13:50:08.617]	  0.455	  0.355
[13:50:08.625]	  0.455	  0.345
[13:50:08.633]	  0.445	  0.345
[13:50:08.641]	  0.445	  0.345
[13:50:08.648]	  0.445	  0.335
[13:50:08.656]	  0.445	  0.325
[13:50:08.664]	  0.435	  0.325
[13:50:08.672]	  0.435	  0.325
[13:50:08.680]	  0.425	  0.315
[13:50:08.688]	  0.425	  0.315
[13:50:08.695]	  0.415	  0.305
[13:50:08.703]	  0.415	  0.305
[13:50:08.711]	  0.405	  0.305
[13:50:08.719]	  0.405	  0.295
[13:50:08.727]	  0.395	  0.285
[13:50:08.734]	  0.395	  0.285
[13:50:08.742]	  0.385	  0.275
[13:50:08.750]	  0.375	  0.275
[13:50:08.758]	  0.375	  0.265
[13:50:08.766]	  0.375	  0.265
[13:50:08.773]	  0.365	  0.265
[13:50:08.781]	  0.365	  0.255
[13:50:08.789]	  0.355	  0.245
[13:50:08.797]	  0.345	  0.245
[13:50:08.805]	  0.345	  0.245
[13:50:08.813]	  0.335	  0.235
[13:50:08.820]	  0.335	  0.225
[13:50:08.828]	  0.325	  0.225
[13:50:08.836]	  0.315	  0.215
[13:50:08.844]	  0.315	  0.215
[13:50:08.852]	  0.305	  0.205
[13:50:08.859]	  0.295	  0.205
[13:50:08.867]	  0.295	  0.195
[13:50:08.875]	  0.295	  0.185
[13:50:08.883]	  0.285	  0.185
[13:50:08.891]	  0.275	  0.185
[13:50:08.898]	  0.265	  0.175
[13:50:08.906]	  0.265	  0.175
[13:50:08.914]	  0.255	  0.165
[13:50:08.922]	  0.245	  0.165
[13:50:08.930]	  0.235	  0.155
[13:50:08.938]	  0.235	  0.145
[13:50:08.945]	  0.225	  0.145
[13:50:08.953]	  0.225	  0.145
[13:50:08.961]	  0.215	  0.135
[13:50:08.969]	  0.205	  0.125
[13:50:08.977]	  0.195	  0.115
[13:50:08.984]	  0.195	  0.115
[13:50:08.992]	  0.185	  0.115
[13:50:09.000]	  0.175	  0.095
[13:50:09.008]	  0.165	  0.095
[13:50:09.016]	  0.155	  0.095
[13:50:09.023]	  0.145	  0.085
[13:50:09.031]	  0.135	  0.075
[13:50:09.039]	  0.135	  0.065
[13:50:09.047]	  0.125	  0.065
[13:50:09.055]	  0.105	  0.055
[13:50:09.063]	  0.095	  0.045
[13:50:09.070]	  0.085	  0.035
[13:50:09.078]	 -0.415	 -0.225
[13:50:09.086]	 -0.635	 -0.615
[13:50:09.094]	 -0.555	 -0.555
[13:50:09.102]	 -0.525	 -0.515
[13:50:09.109]	 -0.515	 -0.495
[13:50:09.117]	 -0.515	 -0.495
[13:50:09.125]	 -0.505	 -0.495
[13:50:09.133]	 -0.505	 -0.485
[13:50:09.141]	 -0.505	 -0.485
[13:50:09.148]	 -0.495	 -0.485
[13:50:09.156]	 -0.495	 -0.475
[13:50:09.164]	 -0.495	 -0.475
[13:50:09.172]	 -0.485	 -0.465
[13:50:09.180]	 -0.485	 -0.465
[13:50:09.188]	 -0.475	 -0.465
[13:50:09.195]	 -0.475	 -0.455
[13:50:09.203]	 -0.465	 -0.445
[13:50:09.211]	 -0.465	 -0.445
[13:50:09.219]	 -0.455	 -0.445
[13:50:09.227]	 -0.455	 -0.435
[13:50:09.234]	 -0.445	 -0.425
[13:50:09.242]	 -0.445	 -0.425
[13:50:09.250]	 -0.435	 -0.425
[13:50:09.258]	 -0.435	 -0.415
[13:50:09.266]	 -0.425	 -0.405
[13:50:09.273]	 -0.425	 -0.405
[13:50:09.281]	 -0.415	 -0.405
[13:50:09.289]	 -0.405	 -0.395
[13:50:09.297]	 -0.395	 -0.385
[13:50:09.305]	 -0.395	 -0.375
[13:50:09.313]	 -0.385	 -0.375
[13:50:09.320]	 -0.385	 -0.375
[13:50:09.328]	 -0.375	 -0.365
[13:50:09.336]	 -0.375	 -0.355
[13:50:09.344]	 -0.365	 -0.355
[13:50:09.352]	 -0.355	 -0.355
[13:50:09.359]	 -0.355	 -0.345
[13:50:09.367]	 -0.345	 -0.335
[13:50:09.375]	 -0.335	 -0.335
[13:50:09.383]	 -0.325	 -0.325
[13:50:09.391]	 -0.325	 -0.315
[13:50:09.398]	 -0.315	 -0.315
[13:50:09.406]	 -0.315	 -0.315
[13:50:09.414]	 -0.315	 -0.305
[13:50:09.422]	 -0.295	 -0.305
[13:50:09.430]	 -0.295	 -0.295
[13:50:09.438]	 -0.285	 -0.295
[13:50:09.445]	 -0.275	 -0.295
[13:50:09.453]	 -0.275	 -0.285
[13:50:09.461]	 -0.265	 -0.275
[13:50:09.469]	 -0.255	 -0.275
[13:50:09.477]	 -0.255	 -0.265
[13:50:09.484]	 -0.245	 -0.255
[13:50:09.492]	 -0.235	 -0.255
[13:50:09.500]	 -0.225	 -0.245
[13:50:09.508]	 -0.215	 -0.245
[13:50:09.516]	 -0.205	 -0.235
[13:50:09.523]	 -0.195	 -0.225
[13:50:09.531]	 -0.185	 -0.225
[13:50:09.539]	 -0.175	 -0.215
[13:50:09.547]	 -0.175	 -0.205
[13:50:09.555]	 -0.155	 -0.195
[13:50:09.563]	 -0.145	 -0.195
[13:50:09.570]	 -0.125	 -0.185
[13:50:09.578]	  0.225	 -0.045
[13:50:09.586]	  0.585	  0.485
[13:50:09.594]	  0.515	  0.425
[13:50:09.602]	  0.475	  0.385
[13:50:09.609]	  0.465	  0.365
[13:50:09.617]	  0.455	  0.355
[13:50:09.625]	  0.455	  0.355
[13:50:09.633]	  0.455	  0.345
[13:50:09.641]	  0.455	  0.345
[13:50:09.648]	  0.445	  0.345
[13:50:09.656]	  0.445	  0.335
[13:50:09.664]	  0.445	  0.335
[13:50:09.672]	  0.435	  0.335
[13:50:09.680]	  0.425	  0.315
[13:50:09.688]	  0.415	  0.315
[13:50:09.695]	  0.415	  0.305
[13:50:09.703]	  0.415	  0.305
[13:50:09.711]	  0.405	  0.295
[13:50:09.719]	  0.395	  0.295
[13:50:09.727]	  0.395	  0.285
[13:50:09.734]	  0.385	  0.285
[13:50:09.742]	  0.385	  0.275
[13:50:09.750]	  0.375	  0.265
[13:50:09.758]	  0.375	  0.255
[13:50:09.766]	  0.375	  0.255
[13:50:09.773]	  0.365	  0.255
[13:50:09.781]	  0.355	  0.245
[13:50:09.789]	  0.355	  0.235
[13:50:09.797]	  0.345	  0.235
[13:50:09.805]	  0.335	  0.225
[13:50:09.813]	  0.335	  0.225
[13:50:09.820]	  0.325	  0.215
[13:50:09.828]	  0.325	  0.215
[13:50:09.836]	  0.315	  0.205
[13:50:09.844]	  0.305	  0.205
[13:50:09.852]	  0.305	  0.195
[13:50:09.859]	  0.295	  0.195
[13:50:09.867]	  0.295	  0.185
[13:50:09.875]	  0.285	  0.175
[13:50:09.883]	  0.275	  0.175
[13:50:09.891]	  0.275	  0.175
[13:50:09.898]	  0.265	  0.165
[13:50:09.906]	  0.255	  0.155
[13:50:09.914]	  0.255	  0.155
[13:50:09.922]	  0.245	  0.155
[13:50:09.930]	  0.235	  0.145
[13:50:09.938]	  0.225	  0.135
[13:50:09.945]	  0.225	  0.135
[13:50:09.953]	  0.215	  0.125
[13:50:09.961]	  0.205	  0.115
[13:50:09.969]	  0.205	  0.105
[13:50:09.977]	  0.195	  0.105
[13:50:09.984]	  0.185	  0.095
[13:50:09.992]	  0.175	  0.085
