     Time	   ECG1	   ECG2
[09:54:05.094]	 -0.625	 -0.125
[09:54:05.102]	 -0.275	 -0.035
[09:54:05.109]	  0.915	  0.005
[09:54:05.117]	  1.645	  0.215
[09:54:05.125]	  0.565	  0.005
[09:54:05.133]	 -0.435	 -1.095
[09:54:05.141]	 -0.715	 -1.965
[09:54:05.148]	 -0.415	 -1.725
[09:54:05.156]	 -0.135	 -1.065
[09:54:05.164]	 -0.145	 -0.345
[09:54:05.172]	 -0.155	 -0.125
[09:54:05.180]	 -0.135	 -0.055
[09:54:05.188]	 -0.105	 -0.015
[09:54:05.195]	 -0.155	  0.025
[09:54:05.203]	 -0.095	  0.035
[09:54:05.211]	 -0.095	  0.065
[09:54:05.219]	 -0.075	  0.065
[09:54:05.227]	 -0.065	  0.085
[09:54:05.234]	 -0.045	  0.095
[09:54:05.242]	 -0.005	  0.125
[09:54:05.250]	 -0.025	  0.155
[09:54:05.258]	  0.045	  0.165
[09:54:05.266]	  0.025	  0.205
[09:54:05.273]	  0.115	  0.235
[09:54:05.281]	  0.115	  0.255
[09:54:05.289]	  0.165	  0.305
[09:54:05.297]	  0.245	  0.365
[09:54:05.305]	  0.295	  0.425
[09:54:05.313]	  0.305	  0.445
[09:54:05.320]	  0.355	  0.475
[09:54:05.328]	  0.415	  0.505
[09:54:05.336]	  0.355	  0.505
[09:54:05.344]	  0.365	  0.445
[09:54:05.352]	  0.305	  0.425
[09:54:05.359]	  0.235	  0.365
[09:54:05.367]	  0.115	  0.265
[09:54:05.375]	  0.025	  0.155
[09:54:05.383]	 -0.025	  0.075
[09:54:05.391]	 -0.065	  0.005
[09:54:05.398]	 -0.145	 -0.035
[09:54:05.406]	 -0.175	 -0.105
[09:54:05.414]	 -0.195	 -0.125
[09:54:05.422]	 -0.185	 -0.155
[09:54:05.430]	 -0.215	 -0.155
[09:54:05.438]	 -0.215	 -0.165
[09:54:05.445]	 -0.205	 -0.165
[09:54:05.453]	 -0.205	 -0.145
[09:54:05.461]	 -0.205	 -0.155
[09:54:05.469]	 -0.215	 -0.155
[09:54:05.477]	 -0.225	 -0.145
[09:54:05.484]	 -0.195	 -0.145
[09:54:05.492]	 -0.185	 -0.135
[09:54:05.500]	 -0.195	 -0.135
[09:54:05.508]	 -0.165	 -0.135
[09:54:05.516]	 -0.175	 -0.115
[09:54:05.523]	 -0.205	 -0.105
[09:54:05.531]	 -0.195	 -0.135
[09:54:05.539]	 -0.165	 -0.135
[09:54:05.547]	 -0.165	 -0.115
[09:54:05.555]	 -0.145	 -0.115
[09:54:05.563]	 -0.105	 -0.105
[09:54:05.570]	 -0.095	 -0.065
[09:54:05.578]	 -0.075	 -0.075
[09:54:05.586]	 -0.035	 -0.065
[09:54:05.594]	 -0.055	 -0.085
[09:54:05.602]	 -0.055	 -0.125
[09:54:05.609]	 -0.045	 -0.135
[09:54:05.617]	 -0.075	 -0.135
[09:54:05.625]	 -0.165	 -0.135
[09:54:05.633]	 -0.255	 -0.155
[09:54:05.641]	 -0.265	 -0.175
[09:54:05.648]	 -0.245	 -0.175
[09:54:05.656]	 -0.285	 -0.195
[09:54:05.664]	 -0.255	 -0.195
[09:54:05.672]	 -0.265	 -0.175
[09:54:05.680]	 -0.255	 -0.185
[09:54:05.688]	 -0.255	 -0.175
[09:54:05.695]	 -0.235	 -0.165
[09:54:05.703]	 -0.225	 -0.165
[09:54:05.711]	 -0.315	 -0.165
[09:54:05.719]	 -0.655	 -0.165
[09:54:05.727]	 -0.565	 -0.095
[09:54:05.734]	  0.255	 -0.025
[09:54:05.742]	  1.465	  0.135
[09:54:05.750]	  1.165	  0.275
[09:54:05.758]	 -0.225	 -0.635
[09:54:05.766]	 -0.735	 -1.895
[09:54:05.773]	 -0.625	 -1.965
[09:54:05.781]	 -0.205	 -1.355
[09:54:05.789]	 -0.165	 -0.495
[09:54:05.797]	 -0.155	 -0.145
[09:54:05.805]	 -0.195	 -0.025
[09:54:05.813]	 -0.185	  0.015
[09:54:05.820]	 -0.155	  0.045
[09:54:05.828]	 -0.145	  0.065
[09:54:05.836]	 -0.135	  0.075
[09:54:05.844]	 -0.105	  0.095
[09:54:05.852]	 -0.115	  0.135
[09:54:05.859]	 -0.085	  0.135
[09:54:05.867]	 -0.075	  0.145
[09:54:05.875]	 -0.035	  0.165
[09:54:05.883]	 -0.045	  0.185
[09:54:05.891]	 -0.015	  0.225
[09:54:05.898]	  0.035	  0.255
[09:54:05.906]	  0.045	  0.305
[09:54:05.914]	  0.105	  0.345
[09:54:05.922]	  0.125	  0.415
[09:54:05.930]	  0.185	  0.455
[09:54:05.938]	  0.215	  0.515
[09:54:05.945]	  0.235	  0.555
[09:54:05.953]	  0.255	  0.555
[09:54:05.961]	  0.265	  0.565
[09:54:05.969]	  0.285	  0.555
[09:54:05.977]	  0.255	  0.535
[09:54:05.984]	  0.195	  0.465
[09:54:05.992]	  0.155	  0.375
[09:54:06.000]	  0.075	  0.275
[09:54:06.008]	 -0.015	  0.145
[09:54:06.016]	 -0.065	  0.055
[09:54:06.023]	 -0.115	 -0.025
[09:54:06.031]	 -0.155	 -0.085
[09:54:06.039]	 -0.175	 -0.115
[09:54:06.047]	 -0.205	 -0.145
[09:54:06.055]	 -0.205	 -0.155
[09:54:06.063]	 -0.225	 -0.165
[09:54:06.070]	 -0.235	 -0.165
[09:54:06.078]	 -0.215	 -0.175
[09:54:06.086]	 -0.205	 -0.175
[09:54:06.094]	 -0.225	 -0.165
[09:54:06.102]	 -0.225	 -0.165
[09:54:06.109]	 -0.215	 -0.155
[09:54:06.117]	 -0.215	 -0.145
[09:54:06.125]	 -0.225	 -0.155
[09:54:06.133]	 -0.215	 -0.145
[09:54:06.141]	 -0.225	 -0.145
[09:54:06.148]	 -0.205	 -0.135
[09:54:06.156]	 -0.165	 -0.145
[09:54:06.164]	 -0.235	 -0.125
[09:54:06.172]	 -0.215	 -0.155
[09:54:06.180]	 -0.175	 -0.135
[09:54:06.188]	 -0.185	 -0.135
[09:54:06.195]	 -0.135	 -0.125
[09:54:06.203]	 -0.115	 -0.095
[09:54:06.211]	 -0.125	 -0.075
[09:54:06.219]	 -0.105	 -0.095
[09:54:06.227]	 -0.055	 -0.085
[09:54:06.234]	 -0.055	 -0.105
[09:54:06.242]	 -0.085	 -0.145
[09:54:06.250]	 -0.095	 -0.155
[09:54:06.258]	 -0.105	 -0.155
[09:54:06.266]	 -0.235	 -0.165
[09:54:06.273]	 -0.245	 -0.205
[09:54:06.281]	 -0.275	 -0.195
[09:54:06.289]	 -0.255	 -0.215
[09:54:06.297]	 -0.285	 -0.195
[09:54:06.305]	 -0.305	 -0.215
[09:54:06.313]	 -0.255	 -0.215
[09:54:06.320]	 -0.235	 -0.195
[09:54:06.328]	 -0.265	 -0.195
[09:54:06.336]	 -0.265	 -0.185
[09:54:06.344]	 -0.245	 -0.185
[09:54:06.352]	 -0.375	 -0.185
[09:54:06.359]	 -0.645	 -0.155
[09:54:06.367]	 -0.485	 -0.095
[09:54:06.375]	  0.465	 -0.055
[09:54:06.383]	  1.475	  0.175
[09:54:06.391]	  0.965	  0.065
[09:54:06.398]	 -0.275	 -0.955
[09:54:06.406]	 -0.755	 -2.045
[09:54:06.414]	 -0.475	 -1.915
[09:54:06.422]	 -0.205	 -1.165
[09:54:06.430]	 -0.185	 -0.405
[09:54:06.438]	 -0.185	 -0.145
[09:54:06.445]	 -0.195	 -0.025
[09:54:06.453]	 -0.205	  0.015
[09:54:06.461]	 -0.175	  0.045
[09:54:06.469]	 -0.175	  0.065
[09:54:06.477]	 -0.125	  0.085
[09:54:06.484]	 -0.135	  0.105
[09:54:06.492]	 -0.125	  0.135
[09:54:06.500]	 -0.105	  0.105
[09:54:06.508]	 -0.055	  0.155
[09:54:06.516]	  0.005	  0.195
[09:54:06.523]	 -0.045	  0.235
[09:54:06.531]	  0.025	  0.225
[09:54:06.539]	  0.035	  0.295
[09:54:06.547]	  0.115	  0.345
[09:54:06.555]	  0.175	  0.395
[09:54:06.563]	  0.205	  0.445
[09:54:06.570]	  0.245	  0.495
[09:54:06.578]	  0.335	  0.545
[09:54:06.586]	  0.355	  0.565
[09:54:06.594]	  0.375	  0.565
[09:54:06.602]	  0.345	  0.575
[09:54:06.609]	  0.335	  0.535
[09:54:06.617]	  0.275	  0.485
[09:54:06.625]	  0.165	  0.375
[09:54:06.633]	  0.055	  0.245
[09:54:06.641]	  0.015	  0.155
[09:54:06.648]	 -0.095	  0.035
[09:54:06.656]	 -0.185	 -0.055
[09:54:06.664]	 -0.165	 -0.105
[09:54:06.672]	 -0.235	 -0.135
[09:54:06.680]	 -0.235	 -0.155
[09:54:06.688]	 -0.225	 -0.175
[09:54:06.695]	 -0.185	 -0.165
[09:54:06.703]	 -0.255	 -0.175
[09:54:06.711]	 -0.285	 -0.185
[09:54:06.719]	 -0.235	 -0.195
[09:54:06.727]	 -0.215	 -0.165
[09:54:06.734]	 -0.175	 -0.185
[09:54:06.742]	 -0.225	 -0.165
[09:54:06.750]	 -0.265	 -0.165
[09:54:06.758]	 -0.185	 -0.185
[09:54:06.766]	 -0.205	 -0.165
[09:54:06.773]	 -0.225	 -0.165
[09:54:06.781]	 -0.235	 -0.185
[09:54:06.789]	 -0.175	 -0.175
[09:54:06.797]	 -0.225	 -0.165
[09:54:06.805]	 -0.225	 -0.185
[09:54:06.813]	 -0.175	 -0.185
[09:54:06.820]	 -0.195	 -0.175
[09:54:06.828]	 -0.135	 -0.185
[09:54:06.836]	 -0.125	 -0.145
[09:54:06.844]	 -0.075	 -0.125
[09:54:06.852]	 -0.065	 -0.095
[09:54:06.859]	 -0.075	 -0.095
[09:54:06.867]	 -0.075	 -0.115
[09:54:06.875]	 -0.065	 -0.155
[09:54:06.883]	 -0.035	 -0.185
[09:54:06.891]	 -0.045	 -0.175
[09:54:06.898]	 -0.075	 -0.155
[09:54:06.906]	 -0.225	 -0.195
[09:54:06.914]	 -0.205	 -0.245
[09:54:06.922]	 -0.265	 -0.225
[09:54:06.930]	 -0.255	 -0.235
[09:54:06.938]	 -0.215	 -0.235
[09:54:06.945]	 -0.245	 -0.235
[09:54:06.953]	 -0.245	 -0.225
[09:54:06.961]	 -0.245	 -0.235
[09:54:06.969]	 -0.215	 -0.215
[09:54:06.977]	 -0.225	 -0.215
[09:54:06.984]	 -0.215	 -0.225
[09:54:06.992]	 -0.285	 -0.215
[09:54:07.000]	 -0.545	 -0.185
[09:54:07.008]	 -0.505	 -0.085
[09:54:07.016]	  0.375	 -0.045
[09:54:07.023]	  1.445	  0.055
[09:54:07.031]	  1.065	  0.105
[09:54:07.039]	 -0.205	 -0.855
[09:54:07.047]	 -0.745	 -1.915
[09:54:07.055]	 -0.655	 -1.875
[09:54:07.063]	 -0.255	 -1.305
[09:54:07.070]	 -0.185	 -0.555
[09:54:07.078]	 -0.165	 -0.235
[09:54:07.086]	 -0.155	 -0.105
[09:54:07.094]	 -0.135	 -0.055
[09:54:07.102]	 -0.105	 -0.015
[09:54:07.109]	 -0.095	 -0.015
[09:54:07.117]	 -0.085	  0.015
[09:54:07.125]	 -0.085	  0.025
[09:54:07.133]	 -0.095	  0.055
[09:54:07.141]	 -0.085	  0.055
[09:54:07.148]	 -0.015	  0.065
[09:54:07.156]	  0.005	  0.095
[09:54:07.164]	  0.025	  0.115
[09:54:07.172]	  0.085	  0.165
[09:54:07.180]	  0.145	  0.175
[09:54:07.188]	  0.115	  0.205
[09:54:07.195]	  0.185	  0.265
[09:54:07.203]	  0.245	  0.315
[09:54:07.211]	  0.355	  0.345
[09:54:07.219]	  0.435	  0.395
[09:54:07.227]	  0.365	  0.415
[09:54:07.234]	  0.425	  0.415
[09:54:07.242]	  0.395	  0.405
[09:54:07.250]	  0.415	  0.365
[09:54:07.258]	  0.355	  0.335
[09:54:07.266]	  0.265	  0.265
[09:54:07.273]	  0.125	  0.175
[09:54:07.281]	  0.045	  0.065
[09:54:07.289]	 -0.035	 -0.005
[09:54:07.297]	 -0.095	 -0.065
[09:54:07.305]	 -0.105	 -0.135
[09:54:07.313]	 -0.155	 -0.175
[09:54:07.320]	 -0.175	 -0.185
[09:54:07.328]	 -0.165	 -0.195
[09:54:07.336]	 -0.155	 -0.205
[09:54:07.344]	 -0.225	 -0.205
[09:54:07.352]	 -0.155	 -0.215
[09:54:07.359]	 -0.185	 -0.205
[09:54:07.367]	 -0.175	 -0.215
[09:54:07.375]	 -0.155	 -0.205
[09:54:07.383]	 -0.135	 -0.185
[09:54:07.391]	 -0.145	 -0.175
[09:54:07.398]	 -0.145	 -0.185
[09:54:07.406]	 -0.115	 -0.195
[09:54:07.414]	 -0.115	 -0.165
[09:54:07.422]	 -0.115	 -0.175
[09:54:07.430]	 -0.165	 -0.185
[09:54:07.438]	 -0.135	 -0.215
[09:54:07.445]	 -0.155	 -0.185
[09:54:07.453]	 -0.145	 -0.165
[09:54:07.461]	 -0.075	 -0.165
[09:54:07.469]	 -0.045	 -0.155
[09:54:07.477]	 -0.015	 -0.115
[09:54:07.484]	 -0.015	 -0.135
[09:54:07.492]	  0.005	 -0.105
[09:54:07.500]	  0.035	 -0.145
[09:54:07.508]	  0.025	 -0.185
[09:54:07.516]	 -0.015	 -0.195
[09:54:07.523]	  0.005	 -0.175
[09:54:07.531]	 -0.115	 -0.165
[09:54:07.539]	 -0.185	 -0.215
[09:54:07.547]	 -0.165	 -0.255
[09:54:07.555]	 -0.165	 -0.245
[09:54:07.563]	 -0.185	 -0.245
[09:54:07.570]	 -0.185	 -0.245
[09:54:07.578]	 -0.205	 -0.235
[09:54:07.586]	 -0.225	 -0.255
[09:54:07.594]	 -0.205	 -0.235
[09:54:07.602]	 -0.175	 -0.235
[09:54:07.609]	 -0.175	 -0.235
[09:54:07.617]	 -0.155	 -0.235
[09:54:07.625]	 -0.335	 -0.225
[09:54:07.633]	 -0.615	 -0.195
[09:54:07.641]	 -0.395	 -0.115
[09:54:07.648]	  0.745	 -0.075
[09:54:07.656]	  1.585	  0.165
[09:54:07.664]	  0.605	 -0.045
[09:54:07.672]	 -0.385	 -1.255
[09:54:07.680]	 -0.615	 -2.085
[09:54:07.688]	 -0.365	 -1.745
[09:54:07.695]	 -0.095	 -1.065
[09:54:07.703]	 -0.115	 -0.395
[09:54:07.711]	 -0.145	 -0.175
[09:54:07.719]	 -0.145	 -0.095
[09:54:07.727]	 -0.145	 -0.035
[09:54:07.734]	 -0.115	 -0.005
[09:54:07.742]	 -0.095	  0.015
[09:54:07.750]	 -0.105	  0.015
[09:54:07.758]	 -0.055	  0.035
[09:54:07.766]	 -0.055	  0.065
[09:54:07.773]	 -0.035	  0.075
[09:54:07.781]	 -0.055	  0.085
[09:54:07.789]	  0.005	  0.105
[09:54:07.797]	  0.035	  0.145
[09:54:07.805]	  0.055	  0.185
[09:54:07.813]	  0.085	  0.215
[09:54:07.820]	  0.125	  0.265
[09:54:07.828]	  0.215	  0.295
[09:54:07.836]	  0.245	  0.365
[09:54:07.844]	  0.285	  0.395
[09:54:07.852]	  0.365	  0.445
[09:54:07.859]	  0.395	  0.495
[09:54:07.867]	  0.395	  0.505
[09:54:07.875]	  0.375	  0.495
[09:54:07.883]	  0.375	  0.455
[09:54:07.891]	  0.335	  0.425
[09:54:07.898]	  0.185	  0.335
[09:54:07.906]	  0.105	  0.215
[09:54:07.914]	  0.045	  0.115
[09:54:07.922]	 -0.015	  0.035
[09:54:07.930]	 -0.085	 -0.045
[09:54:07.938]	 -0.135	 -0.105
[09:54:07.945]	 -0.125	 -0.135
[09:54:07.953]	 -0.185	 -0.145
[09:54:07.961]	 -0.155	 -0.175
[09:54:07.969]	 -0.175	 -0.195
[09:54:07.977]	 -0.225	 -0.195
[09:54:07.984]	 -0.155	 -0.185
[09:54:07.992]	 -0.215	 -0.175
[09:54:08.000]	 -0.175	 -0.185
[09:54:08.008]	 -0.165	 -0.165
[09:54:08.016]	 -0.145	 -0.165
[09:54:08.023]	 -0.135	 -0.165
[09:54:08.031]	 -0.165	 -0.155
[09:54:08.039]	 -0.205	 -0.155
[09:54:08.047]	 -0.175	 -0.165
[09:54:08.055]	 -0.115	 -0.145
[09:54:08.063]	 -0.125	 -0.155
[09:54:08.070]	 -0.135	 -0.155
[09:54:08.078]	 -0.175	 -0.145
[09:54:08.086]	 -0.125	 -0.155
[09:54:08.094]	 -0.095	 -0.145
[09:54:08.102]	 -0.075	 -0.105
[09:54:08.109]	 -0.055	 -0.095
[09:54:08.117]	 -0.045	 -0.085
[09:54:08.125]	  0.015	 -0.105
[09:54:08.133]	 -0.035	 -0.095
[09:54:08.141]	 -0.025	 -0.155
[09:54:08.148]	  0.005	 -0.165
[09:54:08.156]	 -0.035	 -0.145
[09:54:08.164]	 -0.155	 -0.155
[09:54:08.172]	 -0.205	 -0.165
[09:54:08.180]	 -0.225	 -0.195
[09:54:08.188]	 -0.215	 -0.205
[09:54:08.195]	 -0.205	 -0.215
[09:54:08.203]	 -0.225	 -0.205
[09:54:08.211]	 -0.235	 -0.205
[09:54:08.219]	 -0.215	 -0.205
[09:54:08.227]	 -0.215	 -0.195
[09:54:08.234]	 -0.225	 -0.185
[09:54:08.242]	 -0.195	 -0.185
[09:54:08.250]	 -0.205	 -0.185
[09:54:08.258]	 -0.305	 -0.175
[09:54:08.266]	 -0.565	 -0.155
[09:54:08.273]	 -0.415	 -0.095
[09:54:08.281]	  0.635	 -0.095
[09:54:08.289]	  1.485	  0.175
[09:54:08.297]	  0.775	  0.075
[09:54:08.305]	 -0.295	 -0.935
[09:54:08.313]	 -0.615	 -2.005
[09:54:08.320]	 -0.425	 -1.875
[09:54:08.328]	 -0.105	 -1.235
[09:54:08.336]	 -0.125	 -0.485
[09:54:08.344]	 -0.155	 -0.195
[09:54:08.352]	 -0.165	 -0.055
[09:54:08.359]	 -0.125	  0.025
[09:54:08.367]	 -0.115	  0.035
[09:54:08.375]	 -0.075	  0.045
[09:54:08.383]	 -0.095	  0.075
[09:54:08.391]	 -0.095	  0.095
[09:54:08.398]	 -0.085	  0.105
[09:54:08.406]	 -0.035	  0.125
[09:54:08.414]	 -0.045	  0.165
[09:54:08.422]	 -0.025	  0.185
[09:54:08.430]	  0.055	  0.195
[09:54:08.438]	  0.045	  0.235
[09:54:08.445]	  0.095	  0.275
[09:54:08.453]	  0.135	  0.345
[09:54:08.461]	  0.175	  0.385
[09:54:08.469]	  0.235	  0.435
[09:54:08.477]	  0.285	  0.505
[09:54:08.484]	  0.315	  0.565
[09:54:08.492]	  0.335	  0.585
[09:54:08.500]	  0.375	  0.575
[09:54:08.508]	  0.335	  0.575
[09:54:08.516]	  0.375	  0.525
[09:54:08.523]	  0.325	  0.515
[09:54:08.531]	  0.235	  0.425
[09:54:08.539]	  0.125	  0.315
[09:54:08.547]	  0.065	  0.205
[09:54:08.555]	  0.025	  0.085
[09:54:08.563]	 -0.055	 -0.005
[09:54:08.570]	 -0.125	 -0.055
[09:54:08.578]	 -0.135	 -0.125
[09:54:08.586]	 -0.135	 -0.135
[09:54:08.594]	 -0.145	 -0.155
[09:54:08.602]	 -0.195	 -0.145
[09:54:08.609]	 -0.225	 -0.155
[09:54:08.617]	 -0.155	 -0.165
[09:54:08.625]	 -0.145	 -0.155
[09:54:08.633]	 -0.165	 -0.155
[09:54:08.641]	 -0.155	 -0.145
[09:54:08.648]	 -0.165	 -0.125
[09:54:08.656]	 -0.155	 -0.135
[09:54:08.664]	 -0.135	 -0.135
[09:54:08.672]	 -0.175	 -0.125
[09:54:08.680]	 -0.155	 -0.145
[09:54:08.688]	 -0.145	 -0.125
[09:54:08.695]	 -0.145	 -0.115
[09:54:08.703]	 -0.135	 -0.125
[09:54:08.711]	 -0.135	 -0.135
[09:54:08.719]	 -0.145	 -0.135
[09:54:08.727]	 -0.095	 -0.115
[09:54:08.734]	 -0.065	 -0.075
[09:54:08.742]	 -0.065	 -0.075
[09:54:08.750]	 -0.015	 -0.085
[09:54:08.758]	  0.005	 -0.065
[09:54:08.766]	 -0.015	 -0.085
[09:54:08.773]	 -0.045	 -0.135
[09:54:08.781]	 -0.015	 -0.165
[09:54:08.789]	 -0.065	 -0.135
[09:54:08.797]	 -0.155	 -0.145
[09:54:08.805]	 -0.215	 -0.175
[09:54:08.813]	 -0.255	 -0.175
[09:54:08.820]	 -0.205	 -0.205
[09:54:08.828]	 -0.195	 -0.195
[09:54:08.836]	 -0.235	 -0.195
[09:54:08.844]	 -0.225	 -0.205
[09:54:08.852]	 -0.195	 -0.185
[09:54:08.859]	 -0.215	 -0.165
[09:54:08.867]	 -0.215	 -0.185
[09:54:08.875]	 -0.175	 -0.175
[09:54:08.883]	 -0.275	 -0.165
[09:54:08.891]	 -0.565	 -0.155
[09:54:08.898]	 -0.585	 -0.095
[09:54:08.906]	  0.125	 -0.065
[09:54:08.914]	  1.405	  0.075
[09:54:08.922]	  1.255	  0.225
[09:54:08.930]	 -0.075	 -0.675
[09:54:08.938]	 -0.605	 -1.965
[09:54:08.945]	 -0.535	 -2.025
[09:54:08.953]	 -0.155	 -1.415
[09:54:08.961]	 -0.105	 -0.565
[09:54:08.969]	 -0.105	 -0.135
[09:54:08.977]	 -0.145	  0.005
[09:54:08.984]	 -0.145	  0.035
[09:54:08.992]	 -0.115	  0.055
[09:54:09.000]	 -0.095	  0.085
[09:54:09.008]	 -0.095	  0.125
[09:54:09.016]	 -0.085	  0.125
[09:54:09.023]	 -0.045	  0.145
[09:54:09.031]	 -0.015	  0.155
[09:54:09.039]	 -0.045	  0.185
[09:54:09.047]	 -0.015	  0.205
[09:54:09.055]	  0.025	  0.235
[09:54:09.063]	  0.005	  0.265
[09:54:09.070]	  0.115	  0.305
[09:54:09.078]	  0.175	  0.345
[09:54:09.086]	  0.155	  0.405
[09:54:09.094]	  0.235	  0.445
[09:54:09.102]	  0.255	  0.515
[09:54:09.109]	  0.335	  0.555
[09:54:09.117]	  0.345	  0.585
[09:54:09.125]	  0.405	  0.585
[09:54:09.133]	  0.395	  0.615
[09:54:09.141]	  0.375	  0.585
[09:54:09.148]	  0.365	  0.525
[09:54:09.156]	  0.255	  0.465
[09:54:09.164]	  0.185	  0.375
[09:54:09.172]	  0.095	  0.275
[09:54:09.180]	  0.005	  0.165
[09:54:09.188]	 -0.055	  0.045
[09:54:09.195]	 -0.115	 -0.005
[09:54:09.203]	 -0.135	 -0.055
[09:54:09.211]	 -0.135	 -0.095
[09:54:09.219]	 -0.205	 -0.115
[09:54:09.227]	 -0.225	 -0.125
[09:54:09.234]	 -0.195	 -0.135
[09:54:09.242]	 -0.165	 -0.135
[09:54:09.250]	 -0.205	 -0.135
[09:54:09.258]	 -0.205	 -0.125
[09:54:09.266]	 -0.205	 -0.115
[09:54:09.273]	 -0.155	 -0.125
[09:54:09.281]	 -0.175	 -0.125
[09:54:09.289]	 -0.145	 -0.105
[09:54:09.297]	 -0.185	 -0.095
[09:54:09.305]	 -0.175	 -0.115
[09:54:09.313]	 -0.165	 -0.115
[09:54:09.320]	 -0.175	 -0.095
[09:54:09.328]	 -0.205	 -0.095
[09:54:09.336]	 -0.175	 -0.125
[09:54:09.344]	 -0.155	 -0.115
[09:54:09.352]	 -0.115	 -0.105
[09:54:09.359]	 -0.075	 -0.075
[09:54:09.367]	 -0.055	 -0.055
[09:54:09.375]	 -0.045	 -0.045
[09:54:09.383]	 -0.035	 -0.035
[09:54:09.391]	 -0.005	 -0.055
[09:54:09.398]	 -0.065	 -0.075
[09:54:09.406]	  0.005	 -0.145
[09:54:09.414]	 -0.095	 -0.095
[09:54:09.422]	 -0.125	 -0.125
[09:54:09.430]	 -0.155	 -0.145
[09:54:09.438]	 -0.185	 -0.175
[09:54:09.445]	 -0.215	 -0.155
[09:54:09.453]	 -0.235	 -0.165
[09:54:09.461]	 -0.255	 -0.165
[09:54:09.469]	 -0.225	 -0.165
[09:54:09.477]	 -0.205	 -0.165
[09:54:09.484]	 -0.225	 -0.155
[09:54:09.492]	 -0.165	 -0.155
[09:54:09.500]	 -0.225	 -0.155
[09:54:09.508]	 -0.215	 -0.155
[09:54:09.516]	 -0.425	 -0.135
[09:54:09.523]	 -0.605	 -0.075
[09:54:09.531]	 -0.265	 -0.005
[09:54:09.539]	  0.925	  0.015
[09:54:09.547]	  1.535	  0.225
[09:54:09.555]	  0.435	 -0.125
[09:54:09.563]	 -0.545	 -1.295
[09:54:09.570]	 -0.735	 -1.945
[09:54:09.578]	 -0.405	 -1.585
[09:54:09.586]	 -0.175	 -0.835
[09:54:09.594]	 -0.155	 -0.275
[09:54:09.602]	 -0.115	 -0.085
[09:54:09.609]	 -0.085	  0.015
[09:54:09.617]	 -0.145	  0.065
[09:54:09.625]	 -0.125	  0.055
[09:54:09.633]	 -0.055	  0.075
[09:54:09.641]	 -0.065	  0.105
[09:54:09.648]	 -0.075	  0.105
[09:54:09.656]	 -0.045	  0.105
[09:54:09.664]	 -0.035	  0.155
[09:54:09.672]	 -0.015	  0.165
[09:54:09.680]	 -0.025	  0.205
[09:54:09.688]	  0.065	  0.205
[09:54:09.695]	  0.105	  0.225
[09:54:09.703]	  0.135	  0.265
[09:54:09.711]	  0.185	  0.315
[09:54:09.719]	  0.215	  0.355
[09:54:09.727]	  0.315	  0.405
[09:54:09.734]	  0.295	  0.465
[09:54:09.742]	  0.385	  0.475
[09:54:09.750]	  0.385	  0.495
[09:54:09.758]	  0.425	  0.505
[09:54:09.766]	  0.405	  0.475
[09:54:09.773]	  0.375	  0.445
[09:54:09.781]	  0.265	  0.395
[09:54:09.789]	  0.225	  0.325
[09:54:09.797]	  0.125	  0.215
[09:54:09.805]	  0.055	  0.135
[09:54:09.813]	 -0.045	  0.055
[09:54:09.820]	 -0.145	 -0.005
[09:54:09.828]	 -0.115	 -0.065
[09:54:09.836]	 -0.145	 -0.095
[09:54:09.844]	 -0.185	 -0.115
[09:54:09.852]	 -0.205	 -0.135
[09:54:09.859]	 -0.185	 -0.125
[09:54:09.867]	 -0.175	 -0.135
[09:54:09.875]	 -0.205	 -0.145
[09:54:09.883]	 -0.125	 -0.125
[09:54:09.891]	 -0.165	 -0.105
[09:54:09.898]	 -0.175	 -0.105
[09:54:09.906]	 -0.155	 -0.125
[09:54:09.914]	 -0.185	 -0.115
[09:54:09.922]	 -0.165	 -0.105
[09:54:09.930]	 -0.155	 -0.115
[09:54:09.938]	 -0.165	 -0.105
[09:54:09.945]	 -0.115	 -0.095
[09:54:09.953]	 -0.145	 -0.095
[09:54:09.961]	 -0.145	 -0.105
[09:54:09.969]	 -0.175	 -0.095
[09:54:09.977]	 -0.085	 -0.085
[09:54:09.984]	 -0.015	 -0.055
[09:54:09.992]	 -0.085	 -0.035
