     Time	   ECG1	   ECG2
[10:45:05.016]	 -0.045	 -0.035
[10:45:05.023]	 -0.065	 -0.035
[10:45:05.031]	 -0.065	 -0.035
[10:45:05.039]	 -0.055	 -0.025
[10:45:05.047]	 -0.035	 -0.035
[10:45:05.055]	 -0.045	 -0.045
[10:45:05.063]	 -0.035	 -0.025
[10:45:05.070]	 -0.025	 -0.035
[10:45:05.078]	 -0.015	 -0.035
[10:45:05.086]	 -0.055	 -0.035
[10:45:05.094]	 -0.035	 -0.025
[10:45:05.102]	 -0.035	 -0.045
[10:45:05.109]	 -0.055	 -0.045
[10:45:05.117]	 -0.035	 -0.035
[10:45:05.125]	 -0.025	 -0.025
[10:45:05.133]	 -0.065	 -0.045
[10:45:05.141]	 -0.045	 -0.045
[10:45:05.148]	 -0.035	 -0.035
[10:45:05.156]	 -0.025	 -0.025
[10:45:05.164]	 -0.025	 -0.025
[10:45:05.172]	 -0.055	 -0.055
[10:45:05.180]	 -0.025	 -0.025
[10:45:05.188]	 -0.035	 -0.025
[10:45:05.195]	 -0.015	 -0.025
[10:45:05.203]	 -0.035	 -0.035
[10:45:05.211]	 -0.035	 -0.035
[10:45:05.219]	 -0.025	 -0.015
[10:45:05.227]	 -0.045	 -0.005
[10:45:05.234]	 -0.045	 -0.025
[10:45:05.242]	 -0.025	 -0.015
[10:45:05.250]	  0.015	  0.005
[10:45:05.258]	  0.045	  0.045
[10:45:05.266]	  0.075	  0.065
[10:45:05.273]	  0.065	  0.085
[10:45:05.281]	  0.115	  0.125
[10:45:05.289]	  0.155	  0.165
[10:45:05.297]	  0.155	  0.065
[10:45:05.305]	  0.155	  0.015
[10:45:05.313]	  0.115	  0.005
[10:45:05.320]	  0.055	 -0.015
[10:45:05.328]	 -0.005	 -0.045
[10:45:05.336]	 -0.035	 -0.045
[10:45:05.344]	 -0.025	 -0.055
[10:45:05.352]	 -0.025	 -0.065
[10:45:05.359]	 -0.025	 -0.055
[10:45:05.367]	  0.005	 -0.035
[10:45:05.375]	  0.025	  0.155
[10:45:05.383]	  0.065	  0.025
[10:45:05.391]	  0.685	 -0.285
[10:45:05.398]	  1.375	 -0.515
[10:45:05.406]	  1.295	 -0.835
[10:45:05.414]	 -0.095	 -0.905
[10:45:05.422]	 -0.505	 -0.365
[10:45:05.430]	 -0.305	 -0.035
[10:45:05.438]	 -0.015	 -0.015
[10:45:05.445]	  0.015	 -0.015
[10:45:05.453]	 -0.015	 -0.025
[10:45:05.461]	 -0.035	 -0.015
[10:45:05.469]	 -0.025	  0.005
[10:45:05.477]	 -0.005	  0.015
[10:45:05.484]	 -0.005	 -0.005
[10:45:05.492]	  0.005	  0.015
[10:45:05.500]	  0.015	  0.035
[10:45:05.508]	  0.005	  0.045
[10:45:05.516]	  0.005	  0.025
[10:45:05.523]	  0.005	  0.035
[10:45:05.531]	  0.025	  0.055
[10:45:05.539]	  0.045	  0.055
[10:45:05.547]	  0.035	  0.045
[10:45:05.555]	  0.045	  0.045
[10:45:05.563]	  0.065	  0.075
[10:45:05.570]	  0.085	  0.085
[10:45:05.578]	  0.105	  0.085
[10:45:05.586]	  0.105	  0.065
[10:45:05.594]	  0.125	  0.085
[10:45:05.602]	  0.145	  0.105
[10:45:05.609]	  0.145	  0.085
[10:45:05.617]	  0.175	  0.095
[10:45:05.625]	  0.195	  0.125
[10:45:05.633]	  0.225	  0.125
[10:45:05.641]	  0.255	  0.125
[10:45:05.648]	  0.265	  0.125
[10:45:05.656]	  0.285	  0.125
[10:45:05.664]	  0.315	  0.135
[10:45:05.672]	  0.345	  0.135
[10:45:05.680]	  0.345	  0.125
[10:45:05.688]	  0.295	  0.125
[10:45:05.695]	  0.335	  0.135
[10:45:05.703]	  0.315	  0.105
[10:45:05.711]	  0.225	  0.105
[10:45:05.719]	  0.165	  0.115
[10:45:05.727]	  0.135	  0.095
[10:45:05.734]	  0.075	  0.065
[10:45:05.742]	  0.035	  0.045
[10:45:05.750]	  0.025	  0.065
[10:45:05.758]	 -0.025	  0.045
[10:45:05.766]	 -0.035	  0.035
[10:45:05.773]	 -0.065	  0.035
[10:45:05.781]	 -0.045	  0.035
[10:45:05.789]	 -0.035	  0.035
[10:45:05.797]	 -0.045	  0.025
[10:45:05.805]	 -0.035	  0.035
[10:45:05.813]	 -0.035	  0.035
[10:45:05.820]	 -0.035	  0.035
[10:45:05.828]	 -0.015	  0.025
[10:45:05.836]	 -0.005	  0.045
[10:45:05.844]	  0.005	  0.055
[10:45:05.852]	 -0.025	  0.045
[10:45:05.859]	 -0.005	  0.025
[10:45:05.867]	 -0.005	  0.045
[10:45:05.875]	 -0.005	  0.055
[10:45:05.883]	 -0.015	  0.045
[10:45:05.891]	  0.005	  0.025
[10:45:05.898]	 -0.075	  0.025
[10:45:05.906]	 -0.045	  0.025
[10:45:05.914]	 -0.025	  0.035
[10:45:05.922]	 -0.035	  0.015
[10:45:05.930]	 -0.015	  0.015
[10:45:05.938]	 -0.055	  0.035
[10:45:05.945]	 -0.045	  0.025
[10:45:05.953]	 -0.015	  0.005
[10:45:05.961]	 -0.075	  0.015
[10:45:05.969]	 -0.035	  0.015
[10:45:05.977]	 -0.025	  0.025
[10:45:05.984]	 -0.075	 -0.005
[10:45:05.992]	 -0.055	  0.015
[10:45:06.000]	 -0.075	  0.015
[10:45:06.008]	 -0.055	  0.005
[10:45:06.016]	 -0.035	 -0.005
[10:45:06.023]	 -0.045	  0.005
[10:45:06.031]	 -0.055	  0.005
[10:45:06.039]	 -0.055	  0.005
[10:45:06.047]	 -0.035	 -0.005
[10:45:06.055]	 -0.085	  0.015
[10:45:06.063]	 -0.045	  0.005
[10:45:06.070]	 -0.035	  0.005
[10:45:06.078]	 -0.045	 -0.005
[10:45:06.086]	 -0.055	  0.005
[10:45:06.094]	 -0.045	 -0.005
[10:45:06.102]	 -0.045	  0.015
[10:45:06.109]	 -0.055	 -0.005
[10:45:06.117]	 -0.085	 -0.005
[10:45:06.125]	 -0.025	 -0.005
[10:45:06.133]	 -0.025	  0.005
[10:45:06.141]	 -0.045	 -0.015
[10:45:06.148]	 -0.055	 -0.005
[10:45:06.156]	 -0.035	 -0.005
[10:45:06.164]	 -0.035	  0.005
[10:45:06.172]	 -0.035	 -0.005
[10:45:06.180]	 -0.045	 -0.005
[10:45:06.188]	 -0.055	 -0.005
[10:45:06.195]	 -0.045	  0.005
[10:45:06.203]	 -0.045	 -0.015
[10:45:06.211]	 -0.025	  0.005
[10:45:06.219]	 -0.035	  0.015
[10:45:06.227]	 -0.045	  0.015
[10:45:06.234]	  0.005	  0.045
[10:45:06.242]	  0.065	  0.085
[10:45:06.250]	  0.055	  0.115
[10:45:06.258]	  0.085	  0.145
[10:45:06.266]	  0.185	  0.145
[10:45:06.273]	  0.125	  0.045
[10:45:06.281]	  0.125	  0.045
[10:45:06.289]	  0.085	 -0.005
[10:45:06.297]	  0.035	 -0.035
[10:45:06.305]	 -0.015	 -0.035
[10:45:06.313]	 -0.065	 -0.035
[10:45:06.320]	 -0.065	 -0.045
[10:45:06.328]	 -0.035	 -0.045
[10:45:06.336]	 -0.045	 -0.055
[10:45:06.344]	  0.005	  0.055
[10:45:06.352]	  0.025	  0.195
[10:45:06.359]	  0.105	 -0.065
[10:45:06.367]	  0.815	 -0.265
[10:45:06.375]	  1.515	 -0.575
[10:45:06.383]	  0.785	 -0.915
[10:45:06.391]	 -0.375	 -0.715
[10:45:06.398]	 -0.545	 -0.145
[10:45:06.406]	 -0.215	 -0.025
[10:45:06.414]	 -0.035	 -0.015
[10:45:06.422]	 -0.015	 -0.005
[10:45:06.430]	 -0.055	 -0.005
[10:45:06.438]	 -0.035	  0.015
[10:45:06.445]	 -0.045	  0.015
[10:45:06.453]	 -0.065	  0.005
[10:45:06.461]	 -0.045	  0.015
[10:45:06.469]	 -0.045	  0.045
[10:45:06.477]	 -0.035	  0.045
[10:45:06.484]	 -0.025	  0.025
[10:45:06.492]	 -0.005	  0.055
[10:45:06.500]	 -0.035	  0.045
[10:45:06.508]	 -0.015	  0.045
[10:45:06.516]	  0.015	  0.045
[10:45:06.523]	 -0.005	  0.045
[10:45:06.531]	  0.025	  0.065
[10:45:06.539]	  0.035	  0.065
[10:45:06.547]	  0.045	  0.045
[10:45:06.555]	  0.075	  0.075
[10:45:06.563]	  0.065	  0.065
[10:45:06.570]	  0.095	  0.095
[10:45:06.578]	  0.135	  0.065
[10:45:06.586]	  0.145	  0.085
[10:45:06.594]	  0.175	  0.095
[10:45:06.602]	  0.195	  0.085
[10:45:06.609]	  0.205	  0.065
[10:45:06.617]	  0.255	  0.085
[10:45:06.625]	  0.265	  0.095
[10:45:06.633]	  0.275	  0.085
[10:45:06.641]	  0.295	  0.075
[10:45:06.648]	  0.295	  0.105
[10:45:06.656]	  0.315	  0.095
[10:45:06.664]	  0.305	  0.085
[10:45:06.672]	  0.265	  0.065
[10:45:06.680]	  0.205	  0.085
[10:45:06.688]	  0.155	  0.085
[10:45:06.695]	  0.115	  0.075
[10:45:06.703]	  0.035	  0.055
[10:45:06.711]	 -0.025	  0.045
[10:45:06.719]	 -0.055	  0.035
[10:45:06.727]	 -0.065	  0.035
[10:45:06.734]	 -0.095	  0.005
[10:45:06.742]	 -0.095	  0.005
[10:45:06.750]	 -0.115	  0.005
[10:45:06.758]	 -0.105	  0.015
[10:45:06.766]	 -0.105	 -0.005
[10:45:06.773]	 -0.125	 -0.005
[10:45:06.781]	 -0.105	  0.005
[10:45:06.789]	 -0.095	 -0.005
[10:45:06.797]	 -0.085	  0.005
[10:45:06.805]	 -0.095	 -0.015
[10:45:06.813]	 -0.085	 -0.015
[10:45:06.820]	 -0.075	 -0.005
[10:45:06.828]	 -0.075	 -0.025
[10:45:06.836]	 -0.095	 -0.015
[10:45:06.844]	 -0.095	 -0.025
[10:45:06.852]	 -0.105	 -0.035
[10:45:06.859]	 -0.095	 -0.045
[10:45:06.867]	 -0.085	 -0.045
[10:45:06.875]	 -0.105	 -0.035
[10:45:06.883]	 -0.115	 -0.055
[10:45:06.891]	 -0.115	 -0.065
[10:45:06.898]	 -0.125	 -0.065
[10:45:06.906]	 -0.125	 -0.065
[10:45:06.914]	 -0.135	 -0.055
[10:45:06.922]	 -0.135	 -0.075
[10:45:06.930]	 -0.115	 -0.065
[10:45:06.938]	 -0.115	 -0.065
[10:45:06.945]	 -0.125	 -0.075
[10:45:06.953]	 -0.135	 -0.075
[10:45:06.961]	 -0.155	 -0.095
[10:45:06.969]	 -0.145	 -0.075
[10:45:06.977]	 -0.145	 -0.075
[10:45:06.984]	 -0.135	 -0.075
[10:45:06.992]	 -0.115	 -0.095
[10:45:07.000]	 -0.125	 -0.085
[10:45:07.008]	 -0.145	 -0.085
[10:45:07.016]	 -0.135	 -0.095
[10:45:07.023]	 -0.145	 -0.105
[10:45:07.031]	 -0.125	 -0.075
[10:45:07.039]	 -0.145	 -0.085
[10:45:07.047]	 -0.145	 -0.095
[10:45:07.055]	 -0.135	 -0.095
[10:45:07.063]	 -0.135	 -0.105
[10:45:07.070]	 -0.125	 -0.085
[10:45:07.078]	 -0.125	 -0.105
[10:45:07.086]	 -0.125	 -0.105
[10:45:07.094]	 -0.115	 -0.095
[10:45:07.102]	 -0.125	 -0.095
[10:45:07.109]	 -0.135	 -0.115
[10:45:07.117]	 -0.125	 -0.105
[10:45:07.125]	 -0.115	 -0.085
[10:45:07.133]	 -0.115	 -0.095
[10:45:07.141]	 -0.115	 -0.105
[10:45:07.148]	 -0.115	 -0.115
[10:45:07.156]	 -0.105	 -0.105
[10:45:07.164]	 -0.115	 -0.085
[10:45:07.172]	 -0.115	 -0.115
[10:45:07.180]	 -0.095	 -0.105
[10:45:07.188]	 -0.085	 -0.105
[10:45:07.195]	 -0.105	 -0.095
[10:45:07.203]	 -0.105	 -0.115
[10:45:07.211]	 -0.105	 -0.105
[10:45:07.219]	 -0.075	 -0.065
[10:45:07.227]	 -0.005	 -0.015
[10:45:07.234]	 -0.015	 -0.025
[10:45:07.242]	  0.015	  0.005
[10:45:07.250]	  0.095	  0.075
[10:45:07.258]	  0.105	 -0.005
[10:45:07.266]	  0.075	 -0.095
[10:45:07.273]	  0.055	 -0.095
[10:45:07.281]	 -0.005	 -0.115
[10:45:07.289]	 -0.065	 -0.135
[10:45:07.297]	 -0.105	 -0.155
[10:45:07.305]	 -0.085	 -0.145
[10:45:07.313]	 -0.105	 -0.155
[10:45:07.320]	 -0.085	 -0.155
[10:45:07.328]	 -0.065	 -0.125
[10:45:07.336]	 -0.055	  0.085
[10:45:07.344]	  0.005	 -0.075
[10:45:07.352]	  0.535	 -0.335
[10:45:07.359]	  1.235	 -0.545
[10:45:07.367]	  1.195	 -0.865
[10:45:07.375]	 -0.035	 -0.895
[10:45:07.383]	 -0.555	 -0.405
[10:45:07.391]	 -0.415	 -0.115
[10:45:07.398]	 -0.145	 -0.115
[10:45:07.406]	 -0.065	 -0.105
[10:45:07.414]	 -0.095	 -0.115
[10:45:07.422]	 -0.095	 -0.115
[10:45:07.430]	 -0.065	 -0.085
[10:45:07.438]	 -0.065	 -0.085
[10:45:07.445]	 -0.065	 -0.075
[10:45:07.453]	 -0.065	 -0.085
[10:45:07.461]	 -0.105	 -0.065
[10:45:07.469]	 -0.075	 -0.065
[10:45:07.477]	 -0.065	 -0.065
[10:45:07.484]	 -0.055	 -0.065
[10:45:07.492]	 -0.025	 -0.055
[10:45:07.500]	 -0.055	 -0.065
[10:45:07.508]	 -0.045	 -0.055
[10:45:07.516]	 -0.005	 -0.055
[10:45:07.523]	 -0.005	 -0.045
[10:45:07.531]	  0.005	 -0.045
[10:45:07.539]	  0.015	 -0.055
[10:45:07.547]	  0.035	 -0.035
[10:45:07.555]	  0.065	 -0.045
[10:45:07.563]	  0.055	 -0.035
[10:45:07.570]	  0.095	 -0.025
[10:45:07.578]	  0.105	 -0.025
[10:45:07.586]	  0.115	 -0.005
[10:45:07.594]	  0.155	 -0.015
[10:45:07.602]	  0.165	 -0.025
[10:45:07.609]	  0.205	 -0.015
[10:45:07.617]	  0.225	 -0.015
[10:45:07.625]	  0.235	 -0.015
[10:45:07.633]	  0.265	 -0.015
[10:45:07.641]	  0.255	 -0.005
[10:45:07.648]	  0.225	 -0.015
[10:45:07.656]	  0.225	 -0.015
[10:45:07.664]	  0.195	  0.005
[10:45:07.672]	  0.135	 -0.025
[10:45:07.680]	  0.095	 -0.015
[10:45:07.688]	  0.035	 -0.025
[10:45:07.695]	 -0.045	 -0.035
[10:45:07.703]	 -0.085	 -0.055
[10:45:07.711]	 -0.145	 -0.075
[10:45:07.719]	 -0.135	 -0.065
[10:45:07.727]	 -0.135	 -0.075
[10:45:07.734]	 -0.145	 -0.085
[10:45:07.742]	 -0.125	 -0.065
[10:45:07.750]	 -0.115	 -0.065
[10:45:07.758]	 -0.105	 -0.065
[10:45:07.766]	 -0.125	 -0.095
[10:45:07.773]	 -0.135	 -0.055
[10:45:07.781]	 -0.105	 -0.065
[10:45:07.789]	 -0.085	 -0.065
[10:45:07.797]	 -0.095	 -0.085
[10:45:07.805]	 -0.065	 -0.085
[10:45:07.813]	 -0.065	 -0.065
[10:45:07.820]	 -0.065	 -0.065
[10:45:07.828]	 -0.085	 -0.085
[10:45:07.836]	 -0.055	 -0.085
[10:45:07.844]	 -0.055	 -0.065
[10:45:07.852]	 -0.055	 -0.075
[10:45:07.859]	 -0.065	 -0.095
[10:45:07.867]	 -0.045	 -0.085
[10:45:07.875]	 -0.065	 -0.085
[10:45:07.883]	 -0.075	 -0.095
[10:45:07.891]	 -0.065	 -0.095
[10:45:07.898]	 -0.085	 -0.095
[10:45:07.906]	 -0.085	 -0.095
[10:45:07.914]	 -0.095	 -0.095
[10:45:07.922]	 -0.105	 -0.105
[10:45:07.930]	 -0.065	 -0.085
[10:45:07.938]	 -0.075	 -0.085
[10:45:07.945]	 -0.095	 -0.075
[10:45:07.953]	 -0.095	 -0.085
[10:45:07.961]	 -0.105	 -0.075
[10:45:07.969]	 -0.115	 -0.085
[10:45:07.977]	 -0.095	 -0.075
[10:45:07.984]	 -0.095	 -0.065
[10:45:07.992]	 -0.085	 -0.085
[10:45:08.000]	 -0.105	 -0.065
[10:45:08.008]	 -0.115	 -0.075
[10:45:08.016]	 -0.105	 -0.055
[10:45:08.023]	 -0.115	 -0.075
[10:45:08.031]	 -0.115	 -0.065
[10:45:08.039]	 -0.125	 -0.065
[10:45:08.047]	 -0.105	 -0.065
[10:45:08.055]	 -0.095	 -0.065
[10:45:08.063]	 -0.105	 -0.035
[10:45:08.070]	 -0.105	 -0.035
[10:45:08.078]	 -0.095	 -0.045
[10:45:08.086]	 -0.105	 -0.025
[10:45:08.094]	 -0.095	 -0.015
[10:45:08.102]	 -0.105	 -0.015
[10:45:08.109]	 -0.115	 -0.025
[10:45:08.117]	 -0.065	 -0.005
[10:45:08.125]	 -0.095	 -0.005
[10:45:08.133]	 -0.095	  0.005
[10:45:08.141]	 -0.095	 -0.005
[10:45:08.148]	 -0.095	  0.005
[10:45:08.156]	 -0.075	  0.015
[10:45:08.164]	 -0.085	  0.005
[10:45:08.172]	 -0.095	 -0.025
[10:45:08.180]	 -0.085	  0.025
[10:45:08.188]	 -0.025	  0.055
[10:45:08.195]	  0.015	  0.085
[10:45:08.203]	  0.015	  0.085
[10:45:08.211]	  0.045	  0.115
[10:45:08.219]	  0.105	  0.125
[10:45:08.227]	  0.085	  0.045
[10:45:08.234]	  0.095	  0.015
[10:45:08.242]	  0.025	 -0.005
[10:45:08.250]	 -0.015	 -0.025
[10:45:08.258]	 -0.065	 -0.035
[10:45:08.266]	 -0.095	 -0.055
[10:45:08.273]	 -0.125	 -0.055
[10:45:08.281]	 -0.075	 -0.065
[10:45:08.289]	 -0.095	 -0.065
[10:45:08.297]	 -0.065	  0.005
[10:45:08.305]	 -0.025	  0.125
[10:45:08.313]	  0.125	 -0.085
[10:45:08.320]	  0.855	 -0.345
[10:45:08.328]	  1.625	 -0.695
[10:45:08.336]	  0.805	 -0.975
[10:45:08.344]	 -0.395	 -0.685
[10:45:08.352]	 -0.545	 -0.185
[10:45:08.359]	 -0.285	 -0.085
[10:45:08.367]	 -0.065	 -0.045
[10:45:08.375]	 -0.045	 -0.025
[10:45:08.383]	 -0.095	 -0.035
[10:45:08.391]	 -0.085	 -0.045
[10:45:08.398]	 -0.115	 -0.025
[10:45:08.406]	 -0.105	 -0.005
[10:45:08.414]	 -0.055	 -0.005
[10:45:08.422]	 -0.055	 -0.005
[10:45:08.430]	 -0.055	  0.005
[10:45:08.438]	 -0.065	  0.015
[10:45:08.445]	 -0.045	  0.025
[10:45:08.453]	 -0.075	  0.005
[10:45:08.461]	 -0.055	  0.025
[10:45:08.469]	 -0.045	  0.035
[10:45:08.477]	 -0.035	  0.035
[10:45:08.484]	 -0.005	  0.035
[10:45:08.492]	  0.005	  0.045
[10:45:08.500]	  0.015	  0.055
[10:45:08.508]	  0.005	  0.045
[10:45:08.516]	  0.035	  0.055
[10:45:08.523]	  0.055	  0.045
[10:45:08.531]	  0.075	  0.075
[10:45:08.539]	  0.075	  0.065
[10:45:08.547]	  0.105	  0.065
[10:45:08.555]	  0.145	  0.085
[10:45:08.563]	  0.165	  0.105
[10:45:08.570]	  0.175	  0.095
[10:45:08.578]	  0.205	  0.085
[10:45:08.586]	  0.225	  0.085
[10:45:08.594]	  0.265	  0.125
[10:45:08.602]	  0.265	  0.095
[10:45:08.609]	  0.275	  0.095
[10:45:08.617]	  0.265	  0.085
[10:45:08.625]	  0.265	  0.095
[10:45:08.633]	  0.205	  0.095
[10:45:08.641]	  0.175	  0.055
[10:45:08.648]	  0.135	  0.065
[10:45:08.656]	  0.035	  0.045
[10:45:08.664]	 -0.015	  0.035
[10:45:08.672]	 -0.065	  0.005
[10:45:08.680]	 -0.085	 -0.005
[10:45:08.688]	 -0.115	 -0.015
[10:45:08.695]	 -0.145	 -0.015
[10:45:08.703]	 -0.155	 -0.025
[10:45:08.711]	 -0.135	 -0.045
[10:45:08.719]	 -0.145	 -0.025
[10:45:08.727]	 -0.135	 -0.015
[10:45:08.734]	 -0.135	 -0.035
[10:45:08.742]	 -0.135	 -0.025
[10:45:08.750]	 -0.115	 -0.025
[10:45:08.758]	 -0.115	 -0.015
[10:45:08.766]	 -0.125	 -0.035
[10:45:08.773]	 -0.125	 -0.025
[10:45:08.781]	 -0.115	 -0.015
[10:45:08.789]	 -0.095	 -0.025
[10:45:08.797]	 -0.085	 -0.025
[10:45:08.805]	 -0.085	 -0.025
[10:45:08.813]	 -0.105	 -0.015
[10:45:08.820]	 -0.125	 -0.015
[10:45:08.828]	 -0.115	 -0.045
[10:45:08.836]	 -0.115	 -0.035
[10:45:08.844]	 -0.135	 -0.025
[10:45:08.852]	 -0.135	 -0.045
[10:45:08.859]	 -0.135	 -0.055
[10:45:08.867]	 -0.125	 -0.045
[10:45:08.875]	 -0.135	 -0.035
[10:45:08.883]	 -0.165	 -0.045
[10:45:08.891]	 -0.125	 -0.045
[10:45:08.898]	 -0.155	 -0.045
[10:45:08.906]	 -0.155	 -0.035
[10:45:08.914]	 -0.145	 -0.055
[10:45:08.922]	 -0.145	 -0.055
[10:45:08.930]	 -0.125	 -0.055
[10:45:08.938]	 -0.145	 -0.055
[10:45:08.945]	 -0.135	 -0.045
[10:45:08.953]	 -0.145	 -0.055
[10:45:08.961]	 -0.175	 -0.055
[10:45:08.969]	 -0.155	 -0.045
[10:45:08.977]	 -0.135	 -0.055
[10:45:08.984]	 -0.145	 -0.055
[10:45:08.992]	 -0.135	 -0.055
[10:45:09.000]	 -0.135	 -0.045
[10:45:09.008]	 -0.145	 -0.055
[10:45:09.016]	 -0.145	 -0.065
[10:45:09.023]	 -0.165	 -0.065
[10:45:09.031]	 -0.155	 -0.065
[10:45:09.039]	 -0.155	 -0.055
[10:45:09.047]	 -0.145	 -0.065
[10:45:09.055]	 -0.125	 -0.055
[10:45:09.063]	 -0.135	 -0.055
[10:45:09.070]	 -0.145	 -0.055
[10:45:09.078]	 -0.125	 -0.055
[10:45:09.086]	 -0.135	 -0.065
[10:45:09.094]	 -0.165	 -0.065
[10:45:09.102]	 -0.135	 -0.045
[10:45:09.109]	 -0.115	 -0.055
[10:45:09.117]	 -0.105	 -0.055
[10:45:09.125]	 -0.105	 -0.055
[10:45:09.133]	 -0.145	 -0.055
[10:45:09.141]	 -0.115	 -0.065
[10:45:09.148]	 -0.155	 -0.055
[10:45:09.156]	 -0.115	 -0.045
[10:45:09.164]	 -0.095	 -0.015
[10:45:09.172]	 -0.035	  0.015
[10:45:09.180]	 -0.045	  0.025
[10:45:09.188]	 -0.015	  0.065
[10:45:09.195]	  0.045	  0.115
[10:45:09.203]	  0.095	  0.065
[10:45:09.211]	  0.075	 -0.025
[10:45:09.219]	  0.055	 -0.035
[10:45:09.227]	 -0.005	 -0.075
[10:45:09.234]	 -0.065	 -0.085
[10:45:09.242]	 -0.095	 -0.095
[10:45:09.250]	 -0.135	 -0.085
[10:45:09.258]	 -0.125	 -0.095
[10:45:09.266]	 -0.105	 -0.105
[10:45:09.273]	 -0.135	 -0.105
[10:45:09.281]	 -0.095	  0.005
[10:45:09.289]	 -0.065	  0.145
[10:45:09.297]	  0.045	 -0.145
[10:45:09.305]	  0.775	 -0.365
[10:45:09.313]	  1.495	 -0.705
[10:45:09.320]	  0.855	 -1.005
[10:45:09.328]	 -0.405	 -0.765
[10:45:09.336]	 -0.605	 -0.205
[10:45:09.344]	 -0.325	 -0.065
[10:45:09.352]	 -0.085	 -0.055
[10:45:09.359]	 -0.085	 -0.085
[10:45:09.367]	 -0.105	 -0.065
[10:45:09.375]	 -0.125	 -0.055
[10:45:09.383]	 -0.095	 -0.045
[10:45:09.391]	 -0.105	 -0.045
[10:45:09.398]	 -0.105	 -0.045
[10:45:09.406]	 -0.095	 -0.015
[10:45:09.414]	 -0.075	 -0.015
[10:45:09.422]	 -0.075	 -0.035
[10:45:09.430]	 -0.055	 -0.015
[10:45:09.438]	 -0.075	  0.005
[10:45:09.445]	 -0.065	  0.005
[10:45:09.453]	 -0.055	 -0.005
[10:45:09.461]	 -0.035	 -0.005
[10:45:09.469]	 -0.025	  0.005
[10:45:09.477]	 -0.005	  0.025
[10:45:09.484]	 -0.005	  0.015
[10:45:09.492]	  0.025	  0.025
[10:45:09.500]	  0.045	  0.015
[10:45:09.508]	  0.045	  0.025
[10:45:09.516]	  0.075	  0.025
[10:45:09.523]	  0.085	  0.025
[10:45:09.531]	  0.095	  0.045
[10:45:09.539]	  0.135	  0.045
[10:45:09.547]	  0.165	  0.035
[10:45:09.555]	  0.195	  0.045
[10:45:09.563]	  0.225	  0.065
[10:45:09.570]	  0.225	  0.045
[10:45:09.578]	  0.235	  0.045
[10:45:09.586]	  0.245	  0.065
[10:45:09.594]	  0.245	  0.055
[10:45:09.602]	  0.255	  0.065
[10:45:09.609]	  0.215	  0.035
[10:45:09.617]	  0.195	  0.045
[10:45:09.625]	  0.155	  0.045
[10:45:09.633]	  0.095	  0.035
[10:45:09.641]	  0.035	  0.005
[10:45:09.648]	 -0.015	  0.005
[10:45:09.656]	 -0.055	 -0.005
[10:45:09.664]	 -0.095	 -0.005
[10:45:09.672]	 -0.105	 -0.025
[10:45:09.680]	 -0.125	 -0.045
[10:45:09.688]	 -0.135	 -0.035
[10:45:09.695]	 -0.145	 -0.035
[10:45:09.703]	 -0.155	 -0.055
[10:45:09.711]	 -0.155	 -0.035
[10:45:09.719]	 -0.135	 -0.045
[10:45:09.727]	 -0.125	 -0.025
[10:45:09.734]	 -0.115	 -0.045
[10:45:09.742]	 -0.115	 -0.045
[10:45:09.750]	 -0.115	 -0.025
[10:45:09.758]	 -0.115	 -0.035
[10:45:09.766]	 -0.135	 -0.045
[10:45:09.773]	 -0.135	 -0.055
[10:45:09.781]	 -0.125	 -0.035
[10:45:09.789]	 -0.125	 -0.055
[10:45:09.797]	 -0.135	 -0.065
[10:45:09.805]	 -0.135	 -0.065
[10:45:09.813]	 -0.135	 -0.055
[10:45:09.820]	 -0.145	 -0.065
[10:45:09.828]	 -0.155	 -0.075
[10:45:09.836]	 -0.175	 -0.075
[10:45:09.844]	 -0.155	 -0.055
[10:45:09.852]	 -0.145	 -0.055
[10:45:09.859]	 -0.155	 -0.075
[10:45:09.867]	 -0.145	 -0.075
[10:45:09.875]	 -0.165	 -0.065
[10:45:09.883]	 -0.165	 -0.065
[10:45:09.891]	 -0.175	 -0.085
[10:45:09.898]	 -0.205	 -0.085
[10:45:09.906]	 -0.185	 -0.075
[10:45:09.914]	 -0.175	 -0.065
[10:45:09.922]	 -0.145	 -0.095
[10:45:09.930]	 -0.155	 -0.085
[10:45:09.938]	 -0.215	 -0.075
[10:45:09.945]	 -0.165	 -0.075
[10:45:09.953]	 -0.185	 -0.085
[10:45:09.961]	 -0.145	 -0.085
[10:45:09.969]	 -0.255	 -0.085
[10:45:09.977]	 -0.075	 -0.065
[10:45:09.984]	 -0.095	 -0.055
[10:45:09.992]	 -0.125	 -0.095
