     Time	   ECG1	   ECG2
[10:42:05.188]	  0.475	  0.505
[10:42:05.195]	  0.465	  0.505
[10:42:05.203]	  0.455	  0.485
[10:42:05.211]	  0.455	  0.485
[10:42:05.219]	  0.435	  0.475
[10:42:05.227]	  0.425	  0.465
[10:42:05.234]	  0.425	  0.465
[10:42:05.242]	  0.415	  0.455
[10:42:05.250]	  0.405	  0.445
[10:42:05.258]	  0.395	  0.445
[10:42:05.266]	  0.385	  0.435
[10:42:05.273]	  0.375	  0.425
[10:42:05.281]	  0.375	  0.415
[10:42:05.289]	  0.355	  0.415
[10:42:05.297]	  0.355	  0.405
[10:42:05.305]	  0.355	  0.395
[10:42:05.313]	  0.335	  0.385
[10:42:05.320]	  0.325	  0.385
[10:42:05.328]	  0.315	  0.375
[10:42:05.336]	  0.315	  0.365
[10:42:05.344]	  0.305	  0.365
[10:42:05.352]	  0.295	  0.365
[10:42:05.359]	  0.285	  0.355
[10:42:05.367]	  0.285	  0.335
[10:42:05.375]	  0.275	  0.335
[10:42:05.383]	  0.265	  0.335
[10:42:05.391]	  0.255	  0.325
[10:42:05.398]	  0.255	  0.315
[10:42:05.406]	  0.235	  0.315
[10:42:05.414]	  0.235	  0.305
[10:42:05.422]	  0.225	  0.305
[10:42:05.430]	  0.215	  0.295
[10:42:05.438]	  0.215	  0.295
[10:42:05.445]	  0.195	  0.285
[10:42:05.453]	  0.185	  0.275
[10:42:05.461]	  0.175	  0.255
[10:42:05.469]	  0.175	  0.265
[10:42:05.477]	 -0.955	 -0.725
[10:42:05.484]	 -0.865	 -0.695
[10:42:05.492]	 -0.845	 -0.675
[10:42:05.500]	 -0.835	 -0.665
[10:42:05.508]	 -0.825	 -0.655
[10:42:05.516]	 -0.815	 -0.645
[10:42:05.523]	 -0.805	 -0.645
[10:42:05.531]	 -0.795	 -0.625
[10:42:05.539]	 -0.785	 -0.615
[10:42:05.547]	 -0.775	 -0.605
[10:42:05.555]	 -0.765	 -0.595
[10:42:05.563]	 -0.755	 -0.585
[10:42:05.570]	 -0.745	 -0.575
[10:42:05.578]	 -0.735	 -0.575
[10:42:05.586]	 -0.725	 -0.565
[10:42:05.594]	 -0.715	 -0.545
[10:42:05.602]	 -0.705	 -0.535
[10:42:05.609]	 -0.695	 -0.535
[10:42:05.617]	 -0.685	 -0.525
[10:42:05.625]	 -0.675	 -0.515
[10:42:05.633]	 -0.665	 -0.515
[10:42:05.641]	 -0.655	 -0.505
[10:42:05.648]	 -0.645	 -0.495
[10:42:05.656]	 -0.635	 -0.485
[10:42:05.664]	 -0.635	 -0.495
[10:42:05.672]	 -0.615	 -0.475
[10:42:05.680]	 -0.605	 -0.465
[10:42:05.688]	 -0.595	 -0.455
[10:42:05.695]	 -0.595	 -0.455
[10:42:05.703]	 -0.585	 -0.445
[10:42:05.711]	 -0.575	 -0.445
[10:42:05.719]	 -0.565	 -0.425
[10:42:05.727]	 -0.555	 -0.425
[10:42:05.734]	 -0.555	 -0.415
[10:42:05.742]	 -0.545	 -0.415
[10:42:05.750]	 -0.535	 -0.405
[10:42:05.758]	 -0.525	 -0.395
[10:42:05.766]	 -0.515	 -0.395
[10:42:05.773]	 -0.505	 -0.385
[10:42:05.781]	 -0.495	 -0.365
[10:42:05.789]	 -0.495	 -0.365
[10:42:05.797]	 -0.485	 -0.355
[10:42:05.805]	 -0.475	 -0.345
[10:42:05.813]	 -0.465	 -0.335
[10:42:05.820]	 -0.455	 -0.335
[10:42:05.828]	 -0.455	 -0.335
[10:42:05.836]	 -0.445	 -0.325
[10:42:05.844]	 -0.435	 -0.325
[10:42:05.852]	 -0.425	 -0.305
[10:42:05.859]	 -0.425	 -0.305
[10:42:05.867]	 -0.415	 -0.305
[10:42:05.875]	 -0.405	 -0.295
[10:42:05.883]	 -0.395	 -0.285
[10:42:05.891]	 -0.395	 -0.285
[10:42:05.898]	 -0.385	 -0.285
[10:42:05.906]	 -0.375	 -0.275
[10:42:05.914]	 -0.365	 -0.265
[10:42:05.922]	 -0.365	 -0.265
[10:42:05.930]	 -0.355	 -0.265
[10:42:05.938]	 -0.335	 -0.255
[10:42:05.945]	 -0.335	 -0.245
[10:42:05.953]	 -0.325	 -0.235
[10:42:05.961]	 -0.295	 -0.215
[10:42:05.969]	  0.045	 -0.205
[10:42:05.977]	  0.805	  0.785
[10:42:05.984]	  0.725	  0.735
[10:42:05.992]	  0.705	  0.725
[10:42:06.000]	  0.695	  0.715
[10:42:06.008]	  0.695	  0.715
[10:42:06.016]	  0.675	  0.695
[10:42:06.023]	  0.665	  0.685
[10:42:06.031]	  0.665	  0.675
[10:42:06.039]	  0.655	  0.665
[10:42:06.047]	  0.635	  0.655
[10:42:06.055]	  0.635	  0.635
[10:42:06.063]	  0.615	  0.625
[10:42:06.070]	  0.605	  0.625
[10:42:06.078]	  0.595	  0.615
[10:42:06.086]	  0.585	  0.605
[10:42:06.094]	  0.575	  0.595
[10:42:06.102]	  0.565	  0.585
[10:42:06.109]	  0.545	  0.575
[10:42:06.117]	  0.545	  0.565
[10:42:06.125]	  0.535	  0.555
[10:42:06.133]	  0.525	  0.545
[10:42:06.141]	  0.515	  0.535
[10:42:06.148]	  0.515	  0.535
[10:42:06.156]	  0.505	  0.525
[10:42:06.164]	  0.495	  0.515
[10:42:06.172]	  0.475	  0.515
[10:42:06.180]	  0.475	  0.495
[10:42:06.188]	  0.465	  0.495
[10:42:06.195]	  0.455	  0.495
[10:42:06.203]	  0.445	  0.475
[10:42:06.211]	  0.435	  0.475
[10:42:06.219]	  0.425	  0.465
[10:42:06.227]	  0.415	  0.465
[10:42:06.234]	  0.405	  0.455
[10:42:06.242]	  0.405	  0.445
[10:42:06.250]	  0.395	  0.445
[10:42:06.258]	  0.385	  0.435
[10:42:06.266]	  0.375	  0.425
[10:42:06.273]	  0.365	  0.415
[10:42:06.281]	  0.355	  0.415
[10:42:06.289]	  0.355	  0.415
[10:42:06.297]	  0.335	  0.405
[10:42:06.305]	  0.345	  0.395
[10:42:06.313]	  0.315	  0.385
[10:42:06.320]	  0.315	  0.385
[10:42:06.328]	  0.315	  0.375
[10:42:06.336]	  0.305	  0.365
[10:42:06.344]	  0.295	  0.365
[10:42:06.352]	  0.285	  0.355
[10:42:06.359]	  0.275	  0.355
[10:42:06.367]	  0.275	  0.345
[10:42:06.375]	  0.265	  0.335
[10:42:06.383]	  0.255	  0.335
[10:42:06.391]	  0.245	  0.325
[10:42:06.398]	  0.245	  0.315
[10:42:06.406]	  0.225	  0.305
[10:42:06.414]	  0.225	  0.315
[10:42:06.422]	  0.215	  0.305
[10:42:06.430]	  0.215	  0.295
[10:42:06.438]	  0.205	  0.285
[10:42:06.445]	  0.185	  0.275
[10:42:06.453]	  0.175	  0.265
[10:42:06.461]	  0.155	  0.245
[10:42:06.469]	 -0.235	  0.215
[10:42:06.477]	 -0.935	 -0.725
[10:42:06.484]	 -0.865	 -0.685
[10:42:06.492]	 -0.845	 -0.665
[10:42:06.500]	 -0.835	 -0.655
[10:42:06.508]	 -0.835	 -0.655
[10:42:06.516]	 -0.825	 -0.645
[10:42:06.523]	 -0.815	 -0.635
[10:42:06.531]	 -0.795	 -0.625
[10:42:06.539]	 -0.795	 -0.615
[10:42:06.547]	 -0.785	 -0.605
[10:42:06.555]	 -0.775	 -0.595
[10:42:06.563]	 -0.755	 -0.585
[10:42:06.570]	 -0.755	 -0.575
[10:42:06.578]	 -0.735	 -0.575
[10:42:06.586]	 -0.725	 -0.565
[10:42:06.594]	 -0.715	 -0.555
[10:42:06.602]	 -0.715	 -0.545
[10:42:06.609]	 -0.705	 -0.545
[10:42:06.617]	 -0.695	 -0.535
[10:42:06.625]	 -0.685	 -0.525
[10:42:06.633]	 -0.665	 -0.515
[10:42:06.641]	 -0.665	 -0.505
[10:42:06.648]	 -0.655	 -0.505
[10:42:06.656]	 -0.645	 -0.485
[10:42:06.664]	 -0.635	 -0.485
[10:42:06.672]	 -0.635	 -0.485
[10:42:06.680]	 -0.625	 -0.475
[10:42:06.688]	 -0.605	 -0.465
[10:42:06.695]	 -0.605	 -0.455
[10:42:06.703]	 -0.605	 -0.445
[10:42:06.711]	 -0.585	 -0.445
[10:42:06.719]	 -0.575	 -0.425
[10:42:06.727]	 -0.565	 -0.425
[10:42:06.734]	 -0.565	 -0.415
[10:42:06.742]	 -0.555	 -0.405
[10:42:06.750]	 -0.535	 -0.395
[10:42:06.758]	 -0.535	 -0.385
[10:42:06.766]	 -0.525	 -0.385
[10:42:06.773]	 -0.525	 -0.385
[10:42:06.781]	 -0.505	 -0.365
[10:42:06.789]	 -0.495	 -0.365
[10:42:06.797]	 -0.495	 -0.365
[10:42:06.805]	 -0.485	 -0.345
[10:42:06.813]	 -0.475	 -0.345
[10:42:06.820]	 -0.465	 -0.335
[10:42:06.828]	 -0.455	 -0.325
[10:42:06.836]	 -0.445	 -0.325
[10:42:06.844]	 -0.445	 -0.315
[10:42:06.852]	 -0.445	 -0.305
[10:42:06.859]	 -0.435	 -0.305
[10:42:06.867]	 -0.415	 -0.305
[10:42:06.875]	 -0.415	 -0.295
[10:42:06.883]	 -0.405	 -0.285
[10:42:06.891]	 -0.405	 -0.275
[10:42:06.898]	 -0.395	 -0.275
[10:42:06.906]	 -0.385	 -0.275
[10:42:06.914]	 -0.375	 -0.255
[10:42:06.922]	 -0.375	 -0.255
[10:42:06.930]	 -0.365	 -0.255
[10:42:06.938]	 -0.355	 -0.245
[10:42:06.945]	 -0.345	 -0.235
[10:42:06.953]	 -0.325	 -0.225
[10:42:06.961]	 -0.305	 -0.215
[10:42:06.969]	 -0.335	 -0.205
[10:42:06.977]	  0.795	  0.745
[10:42:06.984]	  0.725	  0.755
[10:42:06.992]	  0.705	  0.735
[10:42:07.000]	  0.685	  0.725
[10:42:07.008]	  0.675	  0.715
[10:42:07.016]	  0.665	  0.705
[10:42:07.023]	  0.665	  0.695
[10:42:07.031]	  0.655	  0.695
[10:42:07.039]	  0.645	  0.685
[10:42:07.047]	  0.635	  0.675
[10:42:07.055]	  0.625	  0.655
[10:42:07.063]	  0.615	  0.655
[10:42:07.070]	  0.605	  0.645
[10:42:07.078]	  0.585	  0.625
[10:42:07.086]	  0.575	  0.615
[10:42:07.094]	  0.575	  0.615
[10:42:07.102]	  0.555	  0.605
[10:42:07.109]	  0.545	  0.595
[10:42:07.117]	  0.545	  0.585
[10:42:07.125]	  0.535	  0.575
[10:42:07.133]	  0.525	  0.565
[10:42:07.141]	  0.505	  0.555
[10:42:07.148]	  0.505	  0.545
[10:42:07.156]	  0.495	  0.535
[10:42:07.164]	  0.485	  0.535
[10:42:07.172]	  0.475	  0.525
[10:42:07.180]	  0.465	  0.515
[10:42:07.188]	  0.455	  0.505
[10:42:07.195]	  0.445	  0.505
[10:42:07.203]	  0.445	  0.495
[10:42:07.211]	  0.425	  0.485
[10:42:07.219]	  0.415	  0.475
[10:42:07.227]	  0.415	  0.475
[10:42:07.234]	  0.405	  0.465
[10:42:07.242]	  0.395	  0.445
[10:42:07.250]	  0.385	  0.455
[10:42:07.258]	  0.375	  0.435
[10:42:07.266]	  0.365	  0.425
[10:42:07.273]	  0.355	  0.425
[10:42:07.281]	  0.345	  0.425
[10:42:07.289]	  0.345	  0.405
[10:42:07.297]	  0.335	  0.405
[10:42:07.305]	  0.325	  0.395
[10:42:07.313]	  0.315	  0.395
[10:42:07.320]	  0.315	  0.385
[10:42:07.328]	  0.305	  0.375
[10:42:07.336]	  0.295	  0.375
[10:42:07.344]	  0.285	  0.365
[10:42:07.352]	  0.285	  0.365
[10:42:07.359]	  0.275	  0.355
[10:42:07.367]	  0.275	  0.345
[10:42:07.375]	  0.255	  0.345
[10:42:07.383]	  0.245	  0.335
[10:42:07.391]	  0.245	  0.325
[10:42:07.398]	  0.235	  0.325
[10:42:07.406]	  0.225	  0.325
[10:42:07.414]	  0.225	  0.315
[10:42:07.422]	  0.205	  0.315
[10:42:07.430]	  0.205	  0.295
[10:42:07.438]	  0.195	  0.295
[10:42:07.445]	  0.195	  0.295
[10:42:07.453]	  0.175	  0.275
[10:42:07.461]	  0.155	  0.265
[10:42:07.469]	  0.185	  0.255
[10:42:07.477]	 -0.955	 -0.705
[10:42:07.484]	 -0.885	 -0.705
[10:42:07.492]	 -0.855	 -0.685
[10:42:07.500]	 -0.845	 -0.675
[10:42:07.508]	 -0.835	 -0.655
[10:42:07.516]	 -0.825	 -0.655
[10:42:07.523]	 -0.815	 -0.645
[10:42:07.531]	 -0.795	 -0.635
[10:42:07.539]	 -0.795	 -0.615
[10:42:07.547]	 -0.785	 -0.605
[10:42:07.555]	 -0.775	 -0.605
[10:42:07.563]	 -0.765	 -0.605
[10:42:07.570]	 -0.755	 -0.585
[10:42:07.578]	 -0.745	 -0.575
[10:42:07.586]	 -0.735	 -0.565
[10:42:07.594]	 -0.715	 -0.555
[10:42:07.602]	 -0.715	 -0.545
[10:42:07.609]	 -0.705	 -0.545
[10:42:07.617]	 -0.695	 -0.535
[10:42:07.625]	 -0.685	 -0.525
[10:42:07.633]	 -0.675	 -0.515
[10:42:07.641]	 -0.665	 -0.505
[10:42:07.648]	 -0.665	 -0.505
[10:42:07.656]	 -0.655	 -0.495
[10:42:07.664]	 -0.645	 -0.485
[10:42:07.672]	 -0.635	 -0.475
[10:42:07.680]	 -0.625	 -0.475
[10:42:07.688]	 -0.615	 -0.465
[10:42:07.695]	 -0.605	 -0.455
[10:42:07.703]	 -0.605	 -0.445
[10:42:07.711]	 -0.585	 -0.435
[10:42:07.719]	 -0.575	 -0.435
[10:42:07.727]	 -0.575	 -0.415
[10:42:07.734]	 -0.565	 -0.415
[10:42:07.742]	 -0.555	 -0.395
[10:42:07.750]	 -0.555	 -0.395
[10:42:07.758]	 -0.535	 -0.385
[10:42:07.766]	 -0.535	 -0.375
[10:42:07.773]	 -0.515	 -0.375
[10:42:07.781]	 -0.515	 -0.365
[10:42:07.789]	 -0.505	 -0.355
[10:42:07.797]	 -0.495	 -0.355
[10:42:07.805]	 -0.485	 -0.345
[10:42:07.813]	 -0.475	 -0.335
[10:42:07.820]	 -0.465	 -0.325
[10:42:07.828]	 -0.465	 -0.325
[10:42:07.836]	 -0.445	 -0.315
[10:42:07.844]	 -0.445	 -0.305
[10:42:07.852]	 -0.435	 -0.305
[10:42:07.859]	 -0.435	 -0.305
[10:42:07.867]	 -0.425	 -0.295
[10:42:07.875]	 -0.405	 -0.285
[10:42:07.883]	 -0.405	 -0.285
[10:42:07.891]	 -0.405	 -0.285
[10:42:07.898]	 -0.395	 -0.275
[10:42:07.906]	 -0.385	 -0.265
[10:42:07.914]	 -0.375	 -0.255
[10:42:07.922]	 -0.375	 -0.255
[10:42:07.930]	 -0.355	 -0.245
[10:42:07.938]	 -0.355	 -0.235
[10:42:07.945]	 -0.345	 -0.225
[10:42:07.953]	 -0.335	 -0.225
[10:42:07.961]	 -0.305	 -0.215
[10:42:07.969]	  0.045	 -0.175
[10:42:07.977]	  0.795	  0.745
[10:42:07.984]	  0.715	  0.715
[10:42:07.992]	  0.705	  0.705
[10:42:08.000]	  0.695	  0.695
[10:42:08.008]	  0.675	  0.695
[10:42:08.016]	  0.675	  0.675
[10:42:08.023]	  0.665	  0.665
[10:42:08.031]	  0.645	  0.665
[10:42:08.039]	  0.635	  0.655
[10:42:08.047]	  0.625	  0.635
[10:42:08.055]	  0.615	  0.625
[10:42:08.063]	  0.605	  0.615
[10:42:08.070]	  0.595	  0.615
[10:42:08.078]	  0.585	  0.605
[10:42:08.086]	  0.575	  0.595
[10:42:08.094]	  0.575	  0.595
[10:42:08.102]	  0.555	  0.575
[10:42:08.109]	  0.545	  0.565
[10:42:08.117]	  0.545	  0.555
[10:42:08.125]	  0.525	  0.545
[10:42:08.133]	  0.515	  0.545
[10:42:08.141]	  0.505	  0.535
[10:42:08.148]	  0.505	  0.525
[10:42:08.156]	  0.495	  0.505
[10:42:08.164]	  0.485	  0.505
[10:42:08.172]	  0.465	  0.495
[10:42:08.180]	  0.465	  0.485
[10:42:08.188]	  0.465	  0.475
[10:42:08.195]	  0.445	  0.465
[10:42:08.203]	  0.435	  0.465
[10:42:08.211]	  0.435	  0.455
[10:42:08.219]	  0.435	  0.445
[10:42:08.227]	  0.415	  0.445
[10:42:08.234]	  0.405	  0.425
[10:42:08.242]	  0.405	  0.425
[10:42:08.250]	  0.395	  0.415
[10:42:08.258]	  0.385	  0.415
[10:42:08.266]	  0.375	  0.395
[10:42:08.273]	  0.365	  0.395
[10:42:08.281]	  0.355	  0.385
[10:42:08.289]	  0.345	  0.385
[10:42:08.297]	  0.335	  0.375
[10:42:08.305]	  0.335	  0.365
[10:42:08.313]	  0.325	  0.365
[10:42:08.320]	  0.315	  0.365
[10:42:08.328]	  0.305	  0.345
[10:42:08.336]	  0.295	  0.345
[10:42:08.344]	  0.295	  0.335
[10:42:08.352]	  0.285	  0.335
[10:42:08.359]	  0.275	  0.325
[10:42:08.367]	  0.265	  0.325
[10:42:08.375]	  0.265	  0.315
[10:42:08.383]	  0.255	  0.315
[10:42:08.391]	  0.245	  0.315
[10:42:08.398]	  0.245	  0.305
[10:42:08.406]	  0.235	  0.295
[10:42:08.414]	  0.225	  0.295
[10:42:08.422]	  0.215	  0.295
[10:42:08.430]	  0.205	  0.275
[10:42:08.438]	  0.205	  0.265
[10:42:08.445]	  0.185	  0.265
[10:42:08.453]	  0.175	  0.245
[10:42:08.461]	  0.155	  0.235
[10:42:08.469]	 -0.035	  0.235
[10:42:08.477]	 -0.955	 -0.745
[10:42:08.484]	 -0.875	 -0.705
[10:42:08.492]	 -0.855	 -0.685
[10:42:08.500]	 -0.845	 -0.675
[10:42:08.508]	 -0.835	 -0.675
[10:42:08.516]	 -0.825	 -0.665
[10:42:08.523]	 -0.825	 -0.655
[10:42:08.531]	 -0.805	 -0.645
[10:42:08.539]	 -0.805	 -0.635
[10:42:08.547]	 -0.795	 -0.635
[10:42:08.555]	 -0.775	 -0.625
[10:42:08.563]	 -0.765	 -0.605
[10:42:08.570]	 -0.755	 -0.595
[10:42:08.578]	 -0.755	 -0.595
[10:42:08.586]	 -0.735	 -0.585
[10:42:08.594]	 -0.725	 -0.575
[10:42:08.602]	 -0.725	 -0.565
[10:42:08.609]	 -0.715	 -0.565
[10:42:08.617]	 -0.705	 -0.555
[10:42:08.625]	 -0.685	 -0.545
[10:42:08.633]	 -0.685	 -0.545
[10:42:08.641]	 -0.675	 -0.535
[10:42:08.648]	 -0.665	 -0.535
[10:42:08.656]	 -0.655	 -0.525
[10:42:08.664]	 -0.645	 -0.515
[10:42:08.672]	 -0.635	 -0.505
[10:42:08.680]	 -0.625	 -0.505
[10:42:08.688]	 -0.605	 -0.485
[10:42:08.695]	 -0.615	 -0.475
[10:42:08.703]	 -0.605	 -0.475
[10:42:08.711]	 -0.585	 -0.465
[10:42:08.719]	 -0.585	 -0.455
[10:42:08.727]	 -0.575	 -0.455
[10:42:08.734]	 -0.565	 -0.445
[10:42:08.742]	 -0.555	 -0.435
[10:42:08.750]	 -0.535	 -0.425
[10:42:08.758]	 -0.535	 -0.415
[10:42:08.766]	 -0.535	 -0.405
[10:42:08.773]	 -0.515	 -0.395
[10:42:08.781]	 -0.505	 -0.395
[10:42:08.789]	 -0.495	 -0.385
[10:42:08.797]	 -0.495	 -0.385
[10:42:08.805]	 -0.475	 -0.375
[10:42:08.813]	 -0.475	 -0.355
[10:42:08.820]	 -0.465	 -0.345
[10:42:08.828]	 -0.465	 -0.345
[10:42:08.836]	 -0.455	 -0.335
[10:42:08.844]	 -0.445	 -0.325
[10:42:08.852]	 -0.435	 -0.325
[10:42:08.859]	 -0.425	 -0.325
[10:42:08.867]	 -0.415	 -0.315
[10:42:08.875]	 -0.405	 -0.305
[10:42:08.883]	 -0.405	 -0.295
[10:42:08.891]	 -0.405	 -0.295
[10:42:08.898]	 -0.385	 -0.295
[10:42:08.906]	 -0.385	 -0.275
[10:42:08.914]	 -0.375	 -0.275
[10:42:08.922]	 -0.375	 -0.275
[10:42:08.930]	 -0.355	 -0.275
[10:42:08.938]	 -0.355	 -0.265
[10:42:08.945]	 -0.345	 -0.255
[10:42:08.953]	 -0.335	 -0.245
[10:42:08.961]	 -0.315	 -0.235
[10:42:08.969]	 -0.315	 -0.245
[10:42:08.977]	  0.805	  0.715
[10:42:08.984]	  0.725	  0.715
[10:42:08.992]	  0.705	  0.685
[10:42:09.000]	  0.695	  0.685
[10:42:09.008]	  0.685	  0.675
[10:42:09.016]	  0.665	  0.665
[10:42:09.023]	  0.665	  0.655
[10:42:09.031]	  0.655	  0.655
[10:42:09.039]	  0.645	  0.645
[10:42:09.047]	  0.635	  0.635
[10:42:09.055]	  0.625	  0.625
[10:42:09.063]	  0.615	  0.615
[10:42:09.070]	  0.605	  0.605
[10:42:09.078]	  0.585	  0.595
[10:42:09.086]	  0.585	  0.585
[10:42:09.094]	  0.575	  0.585
[10:42:09.102]	  0.565	  0.585
[10:42:09.109]	  0.545	  0.575
[10:42:09.117]	  0.545	  0.555
[10:42:09.125]	  0.535	  0.555
[10:42:09.133]	  0.525	  0.545
[10:42:09.141]	  0.515	  0.535
[10:42:09.148]	  0.505	  0.525
[10:42:09.156]	  0.495	  0.515
[10:42:09.164]	  0.485	  0.515
[10:42:09.172]	  0.475	  0.505
[10:42:09.180]	  0.475	  0.495
[10:42:09.188]	  0.455	  0.485
[10:42:09.195]	  0.455	  0.475
[10:42:09.203]	  0.445	  0.465
[10:42:09.211]	  0.435	  0.465
[10:42:09.219]	  0.435	  0.455
[10:42:09.227]	  0.425	  0.445
[10:42:09.234]	  0.415	  0.445
[10:42:09.242]	  0.405	  0.435
[10:42:09.250]	  0.395	  0.425
[10:42:09.258]	  0.385	  0.425
[10:42:09.266]	  0.385	  0.415
[10:42:09.273]	  0.375	  0.405
[10:42:09.281]	  0.365	  0.395
[10:42:09.289]	  0.355	  0.395
[10:42:09.297]	  0.345	  0.385
[10:42:09.305]	  0.335	  0.375
[10:42:09.313]	  0.325	  0.365
[10:42:09.320]	  0.325	  0.365
[10:42:09.328]	  0.315	  0.355
[10:42:09.336]	  0.305	  0.345
[10:42:09.344]	  0.295	  0.345
[10:42:09.352]	  0.295	  0.335
[10:42:09.359]	  0.285	  0.335
[10:42:09.367]	  0.275	  0.315
[10:42:09.375]	  0.265	  0.315
[10:42:09.383]	  0.265	  0.315
[10:42:09.391]	  0.255	  0.305
[10:42:09.398]	  0.255	  0.305
[10:42:09.406]	  0.245	  0.295
[10:42:09.414]	  0.235	  0.285
[10:42:09.422]	  0.215	  0.285
[10:42:09.430]	  0.215	  0.265
[10:42:09.438]	  0.205	  0.265
[10:42:09.445]	  0.195	  0.255
[10:42:09.453]	  0.185	  0.245
[10:42:09.461]	  0.175	  0.235
[10:42:09.469]	  0.155	  0.215
[10:42:09.477]	 -0.905	 -0.665
[10:42:09.484]	 -0.885	 -0.735
[10:42:09.492]	 -0.845	 -0.715
[10:42:09.500]	 -0.845	 -0.705
[10:42:09.508]	 -0.835	 -0.695
[10:42:09.516]	 -0.825	 -0.685
[10:42:09.523]	 -0.815	 -0.675
[10:42:09.531]	 -0.805	 -0.665
[10:42:09.539]	 -0.785	 -0.655
[10:42:09.547]	 -0.785	 -0.645
[10:42:09.555]	 -0.775	 -0.645
[10:42:09.563]	 -0.765	 -0.625
[10:42:09.570]	 -0.755	 -0.625
[10:42:09.578]	 -0.745	 -0.615
[10:42:09.586]	 -0.725	 -0.605
[10:42:09.594]	 -0.715	 -0.595
[10:42:09.602]	 -0.715	 -0.585
[10:42:09.609]	 -0.705	 -0.575
[10:42:09.617]	 -0.685	 -0.565
[10:42:09.625]	 -0.685	 -0.555
[10:42:09.633]	 -0.665	 -0.545
[10:42:09.641]	 -0.655	 -0.535
[10:42:09.648]	 -0.645	 -0.535
[10:42:09.656]	 -0.635	 -0.515
[10:42:09.664]	 -0.635	 -0.515
[10:42:09.672]	 -0.625	 -0.505
[10:42:09.680]	 -0.605	 -0.495
[10:42:09.688]	 -0.605	 -0.495
[10:42:09.695]	 -0.605	 -0.485
[10:42:09.703]	 -0.585	 -0.475
[10:42:09.711]	 -0.575	 -0.475
[10:42:09.719]	 -0.575	 -0.455
[10:42:09.727]	 -0.565	 -0.455
[10:42:09.734]	 -0.555	 -0.445
[10:42:09.742]	 -0.535	 -0.435
[10:42:09.750]	 -0.535	 -0.435
[10:42:09.758]	 -0.525	 -0.425
[10:42:09.766]	 -0.525	 -0.415
[10:42:09.773]	 -0.505	 -0.405
[10:42:09.781]	 -0.505	 -0.405
[10:42:09.789]	 -0.495	 -0.395
[10:42:09.797]	 -0.485	 -0.395
[10:42:09.805]	 -0.475	 -0.385
[10:42:09.813]	 -0.465	 -0.375
[10:42:09.820]	 -0.455	 -0.365
[10:42:09.828]	 -0.455	 -0.365
[10:42:09.836]	 -0.445	 -0.355
[10:42:09.844]	 -0.435	 -0.355
[10:42:09.852]	 -0.425	 -0.335
[10:42:09.859]	 -0.425	 -0.335
[10:42:09.867]	 -0.405	 -0.325
[10:42:09.875]	 -0.405	 -0.325
[10:42:09.883]	 -0.395	 -0.315
[10:42:09.891]	 -0.385	 -0.315
[10:42:09.898]	 -0.375	 -0.305
[10:42:09.906]	 -0.365	 -0.305
[10:42:09.914]	 -0.365	 -0.295
[10:42:09.922]	 -0.355	 -0.295
[10:42:09.930]	 -0.355	 -0.285
[10:42:09.938]	 -0.335	 -0.275
[10:42:09.945]	 -0.325	 -0.265
[10:42:09.953]	 -0.325	 -0.255
[10:42:09.961]	 -0.295	 -0.245
[10:42:09.969]	 -0.255	 -0.265
[10:42:09.977]	  0.815	  0.755
[10:42:09.984]	  0.735	  0.715
[10:42:09.992]	  0.715	  0.695
